sample_id,total_pixels,class_0,class_1,class_2
0034546,262144,0,244890,17254
0034547,262144,0,259070,3074
0034548,262144,0,259987,2157
0034549,262144,94597,164703,2844
0034550,262144,209202,49608,3334
0034551,262144,0,247702,14442
0034552,262144,211050,45153,5941
0034553,262144,210472,38336,13336
0034554,262144,227509,23905,10730
0034555,262144,182873,78874,397
0034556,262144,159379,90330,12435
0034557,262144,0,217998,44146
0034558,262144,70701,189832,1611
0034559,262144,211095,50835,214
0034560,262144,180338,81147,659
0034561,262144,123960,138184,0
0034562,262144,201768,57186,3190
0034563,262144,197085,61657,3402
0034564,262144,51108,200596,10440
0034565,262144,67269,182939,11936
0034566,262144,86424,173363,2357
0034567,262144,105069,156847,228
0034568,262144,12386,214123,35635
0034569,262144,0,261627,517
0034570,262144,0,260973,1171
0034571,262144,2570,252805,6769
0034572,262144,2740,248030,11374
0034573,262144,13077,236612,12455
0034574,262144,8885,247766,5493
0034575,262144,186465,61904,13775
0034576,262144,49343,204294,8507
0034577,262144,229684,27144,5316
0034578,262144,218358,43760,26
0034579,262144,195050,67094,0
0034580,262144,126379,135068,697
0034581,262144,128476,129832,3836
0034582,262144,15810,243676,2658
0034583,262144,1635,259333,1176
0034584,262144,94,258296,3754
0034585,262144,132486,128331,1327
0034586,262144,174272,87489,383
0034587,262144,203539,58231,374
0034588,262144,76866,183245,2033
0034589,262144,234738,21104,6302
0034590,262144,167858,94286,0
0034591,262144,105296,147657,9191
0034592,262144,163895,94020,4229
0034593,262144,127998,128923,5223
0034594,262144,176688,77207,8249
0034595,262144,146644,115500,0
0034596,262144,40716,217742,3686
0034597,262144,11367,245792,4985
0034598,262144,96308,142547,23289
0034599,262144,143523,118577,44
0034600,262144,195775,65875,494
0034601,262144,214766,47354,24
0034602,262144,135381,119283,7480
0034603,262144,178228,81540,2376
0034604,262144,227231,34913,0
0034605,262144,229263,32833,48
0034606,262144,215123,46285,736
0034607,262144,200052,60534,1558
0034608,262144,153020,99867,9257
0034609,262144,211739,50231,174
0034610,262144,231921,30195,28
0034611,262144,199175,62877,92
0034612,262144,174378,83199,4567
0034613,262144,69942,190440,1762
0034614,262144,59182,202928,34
0034615,262144,93341,167876,927
0034616,262144,150339,111805,0
0034617,262144,157094,105050,0
0034618,262144,210233,50137,1774
0034619,262144,230532,29845,1767
0034620,262144,187541,73591,1012
0034621,262144,119198,111247,31699
0034622,262144,56768,203400,1976
0034623,262144,130453,131691,0
0034624,262144,163104,97237,1803
0034625,262144,225942,35538,664
0034626,262144,183001,65008,14135
0034627,262144,182222,79859,63
0034628,262144,207510,54297,337
0034629,262144,112170,149730,244
0034630,262144,144884,116708,552
0034631,262144,141047,120763,334
0034632,262144,157906,92438,11800
0034633,262144,166889,44731,50524
0034634,262144,176461,85345,338
0034635,262144,108156,153541,447
0034636,262144,14276,232087,15781
0034637,262144,8998,246983,6163
0034638,262144,0,260373,1771
0034639,262144,0,261538,606
0034640,262144,0,246041,16103
0034641,262144,0,201146,60998
0034642,262144,0,240811,21333
0034643,262144,5614,252945,3585
0034644,262144,21628,236986,3530
0034645,262144,127034,134897,213
0034646,262144,232447,27521,2176
0034647,262144,44638,210807,6699
0034648,262144,38495,206628,17021
0034649,262144,6785,243511,11848
0034650,262144,204839,57131,174
0034651,262144,151603,110417,124
0034652,262144,60184,200571,1389
0034653,262144,22198,214743,25203
0034654,262144,11122,200215,50807
0034655,262144,2067,258624,1453
0034656,262144,0,258929,3215
0034657,262144,0,236447,25697
0034658,262144,1372,240931,19841
0034659,262144,311,261321,512
0034660,262144,0,259596,2548
0034661,262144,0,260283,1861
0034662,262144,44054,156517,61573
0034663,262144,66055,195279,810
0034664,262144,11108,251036,0
0034665,262144,11596,250548,0
0034666,262144,141351,120787,6
0034667,262144,132032,129453,659
0034668,262144,157806,103876,462
0034669,262144,78216,183928,0
0034670,262144,986,232041,29117
0034671,262144,440,256232,5472
0034672,262144,7499,245913,8732
0034673,262144,18117,230241,13786
0034674,262144,13465,241972,6707
0034675,262144,7571,252082,2491
0034676,262144,65977,195819,348
0034677,262144,56829,179886,25429
0034678,262144,34001,115637,112506
0034679,262144,2427,202089,57628
0034680,262144,0,262144,0
0034681,262144,63257,197930,957
0034682,262144,227516,34628,0
0034683,262144,117246,143370,1528
0034684,262144,79963,179281,2900
0034685,262144,121259,140074,811
0034686,262144,59005,166199,36940
0034687,262144,44070,216892,1182
0034688,262144,26155,233869,2120
0034689,262144,15665,245959,520
0034690,262144,29891,231647,606
0034691,262144,0,261119,1025
0034692,262144,0,261854,290
0034693,262144,0,259816,2328
0034694,262144,0,260555,1589
0034695,262144,0,109523,152621
0034696,262144,0,256610,5534
0034697,262144,138150,123876,118
0034698,262144,224644,37500,0
0034699,262144,159813,45587,56744
0034700,262144,104180,155421,2543
0034701,262144,160279,101196,669
0034702,262144,147903,113492,749
0034703,262144,230681,31463,0
0034704,262144,184018,77818,308
0034705,262144,205591,34646,21907
0034706,262144,107793,146840,7511
0034707,262144,98163,161591,2390
0034708,262144,29284,232285,575
0034709,262144,6001,254557,1586
0034710,262144,0,261628,516
0034711,262144,0,260026,2118
0034712,262144,0,252500,9644
0034713,262144,0,135052,127092
0034714,262144,0,209428,52716
0034715,262144,0,257893,4251
0034716,262144,213092,49014,38
0034717,262144,157012,105132,0
0034718,262144,92188,169956,0
0034719,262144,29538,232606,0
0034720,262144,3131,249264,9749
0034721,262144,11672,233307,17165
0034722,262144,159744,102014,386
0034723,262144,193959,67198,987
0034724,262144,172462,89682,0
0034725,262144,206868,55276,0
0034726,262144,202938,58256,950
0034727,262144,102572,158566,1006
0034728,262144,45451,215276,1417
0034729,262144,9247,230166,22731
0034730,262144,38073,194727,29344
0034731,262144,9696,252267,181
0034732,262144,11219,250270,655
0034733,262144,0,262116,28
0034734,262144,0,259446,2698
0034735,262144,0,172159,89985
0034736,262144,0,110255,151889
0034737,262144,0,207235,54909
0034738,262144,0,260943,1201
0034739,262144,26363,235781,0
0034740,262144,220978,41166,0
0034741,262144,0,262027,117
0034742,262144,0,261073,1071
0034743,262144,142372,119772,0
0034744,262144,220055,35233,6856
0034745,262144,168074,94070,0
0034746,262144,78957,176999,6188
0034747,262144,76898,178053,7193
0034748,262144,195404,66205,535
0034749,262144,135289,126310,545
0034750,262144,6737,253439,1968
0034751,262144,142053,120091,0
0034752,262144,10894,249217,2033
0034753,262144,137,261833,174
0034754,262144,0,262090,54
0034755,262144,6359,204787,50998
0034756,262144,0,240171,21973
0034757,262144,0,259322,2822
0034758,262144,0,262126,18
0034759,262144,0,260296,1848
0034760,262144,0,141698,120446
0034761,262144,0,253501,8643
0034762,262144,0,262144,0
0034763,262144,0,261580,564
0034764,262144,507,257668,3969
0034765,262144,0,256842,5302
0034766,262144,0,262144,0
0034767,262144,6452,255692,0
0034768,262144,57507,161969,42668
0034769,262144,218830,38287,5027
0034770,262144,225802,33998,2344
0034771,262144,202041,59627,476
0034772,262144,118293,132898,10953
0034773,262144,182067,79500,577
0034774,262144,128710,133051,383
0034775,262144,1264,257669,3211
0034776,262144,6545,253332,2267
0034777,262144,82688,176311,3145
0034778,262144,108266,151688,2190
0034779,262144,0,258619,3525
0034780,262144,0,259385,2759
0034781,262144,0,252632,9512
0034782,262144,0,189774,72370
0034783,262144,0,206995,55149
0034784,262144,0,257104,5040
0034785,262144,0,230147,31997
0034786,262144,5441,204676,52027
0034787,262144,250,240778,21116
0034788,262144,0,200009,62135
0034789,262144,11624,237334,13186
0034790,262144,0,262144,0
0034791,262144,0,262144,0
0034792,262144,1038,258063,3043
0034793,262144,34774,173557,53813
0034794,262144,200887,39727,21530
0034795,262144,218631,41925,1588
0034796,262144,206103,55997,44
0034797,262144,85998,172922,3224
0034798,262144,4940,204426,52778
0034799,262144,52003,197479,12662
0034800,262144,218296,43543,305
0034801,262144,222500,39600,44
0034802,262144,16052,246010,82
0034803,262144,8696,253440,8
0034804,262144,1883,258226,2035
0034805,262144,0,245267,16877
0034806,262144,0,250085,12059
0034807,262144,870,206741,54533
0034808,262144,137,198412,63595
0034809,262144,0,179732,82412
0034810,262144,0,243028,19116
0034811,262144,2394,230714,29036
0034812,262144,63154,197493,1497
0034813,262144,18624,243052,468
0034814,262144,33507,226000,2637
0034815,262144,24626,209251,28267
0034816,262144,131395,121005,9744
0034817,262144,136980,118067,7097
0034818,262144,196354,65125,665
0034819,262144,171042,91102,0
0034820,262144,28987,233157,0
0034821,262144,135166,126978,0
0034822,262144,181168,79173,1803
0034823,262144,74468,186836,840
0034824,262144,20,239552,22572
0034825,262144,240,106748,155156
0034826,262144,6887,129098,126159
0034827,262144,93877,162545,5722
0034828,262144,100803,152812,8529
0034829,262144,111951,148565,1628
0034830,262144,210723,46824,4597
0034831,262144,27072,233446,1626
0034832,262144,208853,53205,86
0034833,262144,216969,45091,84
0034834,262144,15399,241492,5253
0034835,262144,43434,217920,790
0034836,262144,158224,103920,0
0034837,262144,210607,50045,1492
0034838,262144,223774,38370,0
0034839,262144,157058,104296,790
0034840,262144,216274,45870,0
0034841,262144,210424,51630,90
0034842,262144,116185,145959,0
0034843,262144,25321,236126,697
0034844,262144,35671,226473,0
0034845,262144,6709,255435,0
0034846,262144,3709,258435,0
0034847,262144,179559,72326,10259
0034848,262144,139555,61064,61525
0034849,262144,113901,80258,67985
0034850,262144,95326,163771,3047
0034851,262144,157538,104606,0
0034852,262144,135974,118757,7413
0034853,262144,171843,90301,0
0034854,262144,92687,168320,1137
0034855,262144,60912,173397,27835
0034856,262144,13144,221982,27018
0034857,262144,2716,259428,0
0034858,262144,181283,76468,4393
0034859,262144,232396,29744,4
0034860,262144,100357,161787,0
0034861,262144,30056,231655,433
0034862,262144,5524,256456,164
0034863,262144,77995,184149,0
0034864,262144,235650,26494,0
0034865,262144,231386,30758,0
0034866,262144,136721,125120,303
0034867,262144,42615,215478,4051
0034868,262144,0,258854,3290
0034869,262144,0,261546,598
0034870,262144,0,262144,0
0034871,262144,87502,174642,0
0034872,262144,54351,207015,778
0034873,262144,139668,117549,4927
0034874,262144,213169,46706,2269
0034875,262144,126097,135973,74
0034876,262144,136635,124474,1035
0034877,262144,209006,47519,5619
0034878,262144,191649,70404,91
0034879,262144,78475,183490,179
0034880,262144,223295,38849,0
0034881,262144,109260,150904,1980
0034882,262144,0,260989,1155
0034883,262144,0,258515,3629
0034884,262144,0,262135,9
0034885,262144,0,260787,1357
0034886,262144,0,262144,0
0034887,262144,45287,216837,20
0034888,262144,174486,81385,6273
0034889,262144,196194,56675,9275
0034890,262144,160719,101045,380
0034891,262144,107766,109521,44857
0034892,262144,177447,84697,0
0034893,262144,217029,45115,0
0034894,262144,162657,95280,4207
0034895,262144,165740,89631,6773
0034896,262144,135402,126368,374
0034897,262144,0,257757,4387
0034898,262144,0,260873,1271
0034899,262144,0,262020,124
0034900,262144,0,261309,835
0034901,262144,0,262144,0
0034902,262144,0,188988,73156
0034903,262144,2409,207026,52709
0034904,262144,88829,116580,56735
0034905,262144,69508,169242,23394
0034906,262144,151563,99490,11091
0034907,262144,65804,194697,1643
0034908,262144,154387,107757,0
0034909,262144,161464,100680,0
0034910,262144,0,258532,3612
0034911,262144,0,259816,2328
0034912,262144,0,256985,5159
0034913,262144,0,261145,999
0034914,262144,44,205849,56251
0034915,262144,1047,188970,72127
0034916,262144,15368,246776,0
0034917,262144,156039,106105,0
0034918,262144,116243,144777,1124
0034919,262144,142954,54778,64412
0034920,262144,144436,110722,6986
0034921,262144,216948,44922,274
0034922,262144,187582,74562,0
0034923,262144,0,260523,1621
0034924,262144,0,262144,0
0034925,262144,0,260168,1976
0034926,262144,1782,256700,3662
0034927,262144,44253,160840,57051
0034928,262144,35280,223827,3037
0034929,262144,13659,248485,0
0034930,262144,2828,259316,0
0034931,262144,63875,198213,56
0034932,262144,133376,128587,181
0034933,262144,206394,51916,3834
0034934,262144,213658,47764,722
0034935,262144,2668,249509,9967
0034936,262144,0,256642,5502
0034937,262144,0,258574,3570
0034938,262144,149453,108090,4601
0034939,262144,194348,67782,14
0034940,262144,78513,178154,5477
0034941,262144,56713,203183,2248
0034942,262144,113778,148013,353
0034943,262144,106235,155909,0
0034944,262144,160372,101772,0
0034945,262144,0,250750,11394
0034946,262144,0,57005,205139
0034947,262144,804,100744,160596
0034948,262144,82149,41969,138026
0034949,262144,181391,26801,53952
0034950,262144,197445,59300,5399
0034951,262144,209449,52695,0
0034952,262144,155999,105369,776
0034953,262144,185100,10447,66597
0034954,262144,214345,2164,45635
0034955,262144,222320,39824,0
0034956,262144,229090,32721,333
0034957,262144,195314,66148,682
0034958,262144,138394,123750,0
0034959,262144,32567,229577,0
0034960,262144,9925,197292,54927
0034961,262144,36382,157211,68551
0034962,262144,0,262144,0
0034963,262144,32465,224862,4817
0034964,262144,36915,221041,4188
0034965,262144,19520,237635,4989
0034966,262144,38285,223859,0
0034967,262144,5265,246701,10178
0034968,262144,30441,226358,5345
0034969,262144,57597,199802,4745
0034970,262144,84774,172745,4625
0034971,262144,112447,136448,13249
0034972,262144,178280,82385,1479
0034973,262144,139057,100446,22641
0034974,262144,166221,80652,15271
0034975,262144,193350,67290,1504
0034976,262144,113502,147338,1304
0034977,262144,0,253424,8720
0034978,262144,2,262142,0
0034979,262144,4327,238316,19501
0034980,262144,0,211927,50217
0034981,262144,13465,248679,0
0034982,262144,217733,44065,346
0034983,262144,0,259673,2471
0034984,262144,1888,259418,838
0034985,262144,313,257365,4466
0034986,262144,6295,227226,28623
0034987,262144,1061,250062,11021
0034988,262144,0,238753,23391
0034989,262144,0,260142,2002
0034990,262144,0,248982,13162
0034991,262144,1953,221631,38560
0034992,262144,106091,146781,9272
0034993,262144,113,232435,29596
0034994,262144,0,246202,15942
0034995,262144,0,262032,112
0034996,262144,0,259870,2274
0034997,262144,0,215388,46756
0034998,262144,0,213268,48876
0034999,262144,240,214857,47047
0035000,262144,4961,218252,38931
0035001,262144,61929,197386,2829
0035002,262144,80840,177761,3543
0035003,262144,0,253431,8713
0035004,262144,0,261003,1141
0035005,262144,0,262144,0
0035006,262144,0,243949,18195
0035007,262144,0,252559,9585
0035008,262144,126,244394,17624
0035009,262144,137,260756,1251
0035010,262144,24738,235956,1450
0035011,262144,5221,250476,6447
0035012,262144,0,245998,16146
0035013,262144,5921,245963,10260
0035014,262144,0,260198,1946
0035015,262144,14482,247596,66
0035016,262144,0,252130,10014
0035017,262144,0,211437,50707
0035018,262144,1392,190508,70244
0035019,262144,0,211093,51051
0035020,262144,2019,241051,19074
0035021,262144,154742,105005,2397
0035022,262144,98179,160067,3898
0035023,262144,0,234220,27924
0035024,262144,0,253952,8192
0035025,262144,0,259534,2610
0035026,262144,0,250137,12007
0035027,262144,0,260935,1209
0035028,262144,0,261542,602
0035029,262144,0,259153,2991
0035030,262144,4468,253917,3759
0035031,262144,925,258534,2685
0035032,262144,0,259187,2957
0035033,262144,92,258824,3228
0035034,262144,1536,259981,627
0035035,262144,393,260221,1530
0035036,262144,0,236132,26012
0035037,262144,0,191808,70336
0035038,262144,0,212380,49764
0035039,262144,0,257004,5140
0035040,262144,145968,113550,2626
0035041,262144,129016,132021,1107
0035042,262144,0,251987,10157
0035043,262144,0,243213,18931
0035044,262144,0,261215,929
0035045,262144,0,262144,0
0035046,262144,0,261914,230
0035047,262144,0,252748,9396
0035048,262144,0,260301,1843
0035049,262144,0,261439,705
0035050,262144,0,261996,148
0035051,262144,0,260414,1730
0035052,262144,0,260705,1439
0035053,262144,6034,255555,555
0035054,262144,0,259768,2376
0035055,262144,0,246899,15245
0035056,262144,0,207555,54589
0035057,262144,0,234871,27273
0035058,262144,0,259841,2303
0035059,262144,95570,160586,5988
0035060,262144,159812,101263,1069
0035061,262144,0,254279,7865
0035062,262144,0,225437,36707
0035063,262144,0,242665,19479
0035064,262144,0,262144,0
0035065,262144,0,255140,7004
0035066,262144,0,249671,12473
0035067,262144,3996,256371,1777
0035068,262144,0,261523,621
0035069,262144,0,258813,3331
0035070,262144,0,261902,242
0035071,262144,0,260276,1868
0035072,262144,1045,260285,814
0035073,262144,9220,245111,7813
0035074,262144,0,59558,202586
0035075,262144,425,246313,15406
0035076,262144,0,261942,202
0035077,262144,0,192903,69241
0035078,262144,8048,232123,21973
0035079,262144,188980,72099,1065
0035080,262144,177743,84401,0
0035081,262144,136140,124114,1890
0035082,262144,185699,61757,14688
0035083,262144,190631,70477,1036
0035084,262144,0,261309,835
0035085,262144,0,261423,721
0035086,262144,0,243174,18970
0035087,262144,0,239988,22156
0035088,262144,0,245318,16826
0035089,262144,0,259832,2312
0035090,262144,1082,261062,0
0035091,262144,0,239848,22296
0035092,262144,0,259870,2274
0035093,262144,0,258016,4128
0035094,262144,17787,243694,663
0035095,262144,0,248601,13543
0035096,262144,0,83986,178158
0035097,262144,0,123207,138937
0035098,262144,0,257539,4605
0035099,262144,0,260089,2055
0035100,262144,0,239671,22473
0035101,262144,0,226143,36001
0035102,262144,142198,117860,2086
0035103,262144,221483,40661,0
0035104,262144,0,261779,365
0035105,262144,0,261207,937
0035106,262144,0,262117,27
0035107,262144,0,260578,1566
0035108,262144,0,244500,17644
0035109,262144,0,258306,3838
0035110,262144,0,255085,7059
0035111,262144,0,259298,2846
0035112,262144,0,259087,3057
0035113,262144,0,259032,3112
0035114,262144,0,257726,4418
0035115,262144,0,258909,3235
0035116,262144,0,164315,97829
0035117,262144,0,123535,138609
0035118,262144,0,246615,15529
0035119,262144,0,250513,11631
0035120,262144,950,260757,437
0035121,262144,519,233193,28432
0035122,262144,36464,215690,9990
0035123,262144,188573,72092,1479
0035124,262144,0,261477,667
0035125,262144,0,256961,5183
0035126,262144,0,260364,1780
0035127,262144,0,258865,3279
0035128,262144,0,253626,8518
0035129,262144,0,207309,54835
0035130,262144,0,206240,55904
0035131,262144,21266,235813,5065
0035132,262144,5036,250313,6795
0035133,262144,491,261216,437
0035134,262144,0,257408,4736
0035135,262144,0,236117,26027
0035136,262144,0,134216,127928
0035137,262144,0,29117,233027
0035138,262144,0,207042,55102
0035139,262144,0,262138,6
0035140,262144,0,261441,703
0035141,262144,0,253241,8903
0035142,262144,0,260933,1211
0035143,262144,80770,180010,1364
0035144,262144,0,257708,4436
0035145,262144,0,261440,704
0035146,262144,0,261757,387
0035147,262144,0,261749,395
0035148,262144,0,205549,56595
0035149,262144,0,181325,80819
0035150,262144,11263,218207,32674
0035151,262144,196,260014,1934
0035152,262144,12317,249827,0
0035153,262144,20958,234507,6679
0035154,262144,156881,105063,200
0035155,262144,5327,246669,10148
0035156,262144,0,153946,108198
0035157,262144,0,26323,235821
0035158,262144,0,40260,221884
0035159,262144,0,249791,12353
0035160,262144,0,236991,25153
0035161,262144,0,181226,80918
0035162,262144,0,250285,11859
0035163,262144,3342,254563,4239
0035164,262144,2473,255555,4116
0035165,262144,231745,30399,0
0035166,262144,0,258912,3232
0035167,262144,0,262144,0
0035168,262144,4630,257078,436
0035169,262144,30565,206780,24799
0035170,262144,118346,127803,15995
0035171,262144,205130,49399,7615
0035172,262144,157217,81390,23537
0035173,262144,112606,149005,533
0035174,262144,59601,201911,632
0035175,262144,214110,44902,3132
0035176,262144,6491,250601,5052
0035177,262144,0,236472,25672
0035178,262144,0,195051,67093
0035179,262144,0,44577,217567
0035180,262144,0,176223,85921
0035181,262144,0,39980,222164
0035182,262144,0,56142,206002
0035183,262144,0,201783,60361
0035184,262144,0,260398,1746
0035185,262144,155701,105962,481
0035186,262144,97515,163929,700
0035187,262144,3930,256337,1877
0035188,262144,9381,252269,494
0035189,262144,162601,96611,2932
0035190,262144,182600,56564,22980
0035191,262144,180977,81124,43
0035192,262144,212085,50059,0
0035193,262144,89987,162399,9758
0035194,262144,1918,229362,30864
0035195,262144,0,260412,1732
0035196,262144,0,252633,9511
0035197,262144,0,17442,244702
0035198,262144,0,189,261955
0035199,262144,0,89136,173008
0035200,262144,0,200642,61502
0035201,262144,0,255495,6649
0035202,262144,0,262144,0
0035203,262144,212744,49400,0
0035204,262144,211586,50376,182
0035205,262144,10965,251151,28
0035206,262144,0,261267,877
0035207,262144,126032,120850,15262
0035208,262144,137115,104950,20079
0035209,262144,215650,37604,8890
0035210,262144,197554,64590,0
0035211,262144,16168,213528,32448
0035212,262144,41868,95447,124829
0035213,262144,775,259800,1569
0035214,262144,0,245119,17025
0035215,262144,0,5556,256588
0035216,262144,0,33851,228293
0035217,262144,0,115321,146823
0035218,262144,0,252032,10112
0035219,262144,0,254745,7399
0035220,262144,26457,235687,0
0035221,262144,234868,26549,727
0035222,262144,57617,202183,2344
0035223,262144,0,256322,5822
0035224,262144,0,258894,3250
0035225,262144,697,246255,15192
0035226,262144,145819,82177,34148
0035227,262144,227698,29458,4988
0035228,262144,117551,139117,5476
0035229,262144,17562,242306,2276
0035230,262144,68384,189678,4082
0035231,262144,86678,170898,4568
0035232,262144,1664,242095,18385
0035233,262144,0,24035,238109
0035234,262144,0,4915,257229
0035235,262144,0,174523,87621
0035236,262144,0,262144,0
0035237,262144,0,262048,96
0035238,262144,100524,161620,0
0035239,262144,233317,28568,259
0035240,262144,41072,219199,1873
0035241,262144,0,262144,0
0035242,262144,0,251299,10845
0035243,262144,0,256575,5569
0035244,262144,41130,184701,36313
0035245,262144,120432,140039,1673
0035246,262144,49374,187593,25177
0035247,262144,132641,107759,21744
0035248,262144,194381,67486,277
0035249,262144,160605,100282,1257
0035250,262144,41590,218851,1703
0035251,262144,3632,255795,2717
0035252,262144,0,129498,132646
0035253,262144,0,47501,214643
0035254,262144,0,92925,169219
0035255,262144,0,216542,45602
0035256,262144,0,254922,7222
0035257,262144,21355,237409,3380
0035258,262144,148232,108872,5040
0035259,262144,220134,38136,3874
0035260,262144,76329,181041,4774
0035261,262144,101438,151658,9048
0035262,262144,0,169639,92505
0035263,262144,506,246112,15526
0035264,262144,824,259660,1660
0035265,262144,0,260682,1462
0035266,262144,0,259647,2497
0035267,262144,2625,257344,2175
0035268,262144,72059,188762,1323
0035269,262144,0,167675,94469
0035270,262144,145266,69383,47495
0035271,262144,148,50578,211418
0035272,262144,2981,238050,21113
0035273,262144,0,262144,0
0035274,262144,0,260183,1961
0035275,262144,0,258903,3241
0035276,262144,0,258513,3631
0035277,262144,25088,235211,1845
0035278,262144,0,202180,59964
0035279,262144,191211,34990,35943
0035280,262144,551,163109,98484
0035281,262144,949,261195,0
0035282,262144,0,258031,4113
0035283,262144,0,260468,1676
0035284,262144,0,260053,2091
0035285,262144,596,242788,18760
0035286,262144,25146,227593,9405
0035287,262144,3660,177173,81311
0035288,262144,2,251790,10352
0035289,262144,300,257128,4716
0035290,262144,0,261028,1116
0035291,262144,0,258773,3371
0035292,262144,0,252966,9178
0035293,262144,0,261019,1125
0035294,262144,25302,227875,8967
0035295,262144,3317,199235,59592
0035296,262144,0,258052,4092
0035297,262144,0,258980,3164
0035298,262144,0,254929,7215
0035299,262144,0,252875,9269
0035300,262144,0,230156,31988
0035301,262144,0,255295,6849
0035302,262144,25088,235070,1986
0035303,262144,22627,215370,24147
0035304,262144,0,259697,2447
0035305,262144,0,256895,5249
0035306,262144,0,255184,6960
0035307,262144,0,249791,12353
0035308,262144,0,242294,19850
0035309,262144,356,256546,5242
0035310,262144,108692,151633,1819
0035311,262144,66971,183425,11748
0035312,262144,0,256440,5704
0035313,262144,0,249424,12720
0035314,262144,0,252787,9357
0035315,262144,0,253371,8773
0035316,262144,24570,234544,3030
0035317,262144,183326,78818,0
0035318,262144,112912,149232,0
0035319,262144,2265,255194,4685
0035320,262144,0,255688,6456
0035321,262144,0,257439,4705
0035322,262144,86830,169361,5953
0035323,262144,158909,103235,0
0035324,262144,250,234420,27474
0035325,262144,17709,241843,2592
0035326,262144,169441,90606,2097
0035327,262144,205042,44228,12874
0035328,262144,53344,199856,8944
0035329,262144,0,241072,21072
0035330,262144,1295,251829,9020
0035331,262144,30145,228849,3150
0035332,262144,101807,157689,2648
0035333,262144,173716,87373,1055
0035334,262144,0,165150,96994
0035335,262144,78296,86162,97686
0035336,262144,234371,27395,378
0035337,262144,8046,203737,50361
0035338,262144,32638,167474,62032
0035339,262144,27636,197695,36813
0035340,262144,49945,180655,31544
0035341,262144,8046,206812,47286
0035342,262144,32638,169585,59921
0035343,262144,27636,208662,25846
0035344,262144,49945,182487,29712
0035345,262144,24028,226858,11258
0035346,262144,7133,254233,778
0035347,262144,3206,257089,1849
0035348,262144,11633,250511,0
0035349,262144,28412,233732,0
0035350,262144,34070,228074,0
0035351,262144,44766,217378,0
0035352,262144,55815,206329,0
0035353,262144,66881,195263,0
0035354,262144,77900,184244,0
0035355,262144,0,262144,0
0035356,262144,88978,173166,0
0035357,262144,99989,162155,0
0035358,262144,111052,151092,0
0035359,262144,122069,139075,1000
0035360,262144,133145,128999,0
0035361,262144,144162,117982,0
0035362,262144,230101,32043,0
0035363,262144,10132,252012,0
0035364,262144,0,259111,3033
0035365,262144,2707,259437,0
0035366,262144,12158,249986,0
0035367,262144,138,262006,0
0035368,262144,0,262144,0
0035369,262144,0,262144,0
0035370,262144,0,262144,0
0035371,262144,0,262144,0
0035372,262144,0,262144,0
0035373,262144,0,242747,19397
0035374,262144,0,262144,0
0035375,262144,0,262144,0
0035376,262144,0,262144,0
0035377,262144,0,262144,0
0035378,262144,0,260216,1928
0035379,262144,0,262144,0
0035380,262144,172551,89593,0
0035381,262144,3160,256790,2194
0035382,262144,518,249140,12486
0035383,262144,57510,200127,4507
0035384,262144,55403,199791,6950
0035385,262144,4188,251050,6906
0035386,262144,0,258427,3717
0035387,262144,0,262144,0
0035388,262144,0,262144,0
0035389,262144,0,262144,0
0035390,262144,0,262144,0
0035391,262144,0,239255,22889
0035392,262144,0,262144,0
0035393,262144,0,262144,0
0035394,262144,0,262144,0
0035395,262144,0,262144,0
0035396,262144,0,261646,498
0035397,262144,0,256021,6123
0035398,262144,164442,97702,0
0035399,262144,0,251025,11119
0035400,262144,0,262144,0
0035401,262144,19297,242847,0
0035402,262144,94681,167463,0
0035403,262144,148996,113148,0
0035404,262144,134041,126912,1191
0035405,262144,27240,229772,5132
0035406,262144,0,256532,5612
0035407,262144,0,259738,2406
0035408,262144,0,262144,0
0035409,262144,0,262144,0
0035410,262144,236,261908,0
0035411,262144,0,262144,0
0035412,262144,0,262144,0
0035413,262144,0,262144,0
0035414,262144,0,260370,1774
0035415,262144,0,259566,2578
0035416,262144,156456,104991,697
0035417,262144,5792,241766,14586
0035418,262144,0,262144,0
0035419,262144,0,261017,1127
0035420,262144,23659,236832,1653
0035421,262144,137233,124911,0
0035422,262144,191851,70293,0
0035423,262144,2851,259293,0
0035424,262144,0,262144,0
0035425,262144,0,259183,2961
0035426,262144,0,256888,5256
0035427,262144,0,262144,0
0035428,262144,0,258887,3257
0035429,262144,0,257900,4244
0035430,262144,0,251594,10550
0035431,262144,0,259505,2639
0035432,262144,0,257675,4469
0035433,262144,0,262144,0
0035434,262144,148250,113894,0
0035435,262144,177616,84528,0
0035436,262144,134880,127264,0
0035437,262144,92170,169974,0
0035438,262144,111944,150200,0
0035439,262144,138967,123177,0
0035440,262144,180,261964,0
0035441,262144,0,262144,0
0035442,262144,0,262144,0
0035443,262144,0,262144,0
0035444,262144,220312,41832,0
0035445,262144,0,260631,1513
0035446,262144,0,261462,682
0035447,262144,0,259599,2545
0035448,262144,0,259831,2313
0035449,262144,0,261571,573
0035450,262144,0,262144,0
0035451,262144,140194,121950,0
0035452,262144,229855,32289,0
0035453,262144,183454,78690,0
0035454,262144,140742,121402,0
0035455,262144,98026,164118,0
0035456,262144,55316,206828,0
0035457,262144,13512,248632,0
0035458,262144,0,261586,558
0035459,262144,0,261614,530
0035460,262144,0,260939,1205
0035461,262144,0,260567,1577
0035462,262144,132159,129342,643
0035463,262144,232040,30104,0
