rank,sample_id,total_pixels,class_0,class_1,class_2
1673,0006835,262144,0,262144,0
1674,0006836,262144,0,262144,0
1675,0014489,262144,232776,26625,2743
1676,0006837,262144,0,262144,0
1677,0006842,262144,0,262144,0
1678,0015605,262144,232747,29397,0
1679,0006843,262144,0,262144,0
1680,0016936,262144,0,0,262144
1681,0006857,262144,0,262144,0
1682,0006858,262144,0,262144,0
1683,0031933,262144,232747,29397,0
1684,0006884,262144,0,262144,0
1685,0006891,262144,0,262144,0
1686,0006899,262144,0,262144,0
1687,0009461,262144,232737,26113,3294
1688,0006905,262144,0,262144,0
1689,0016937,262144,0,0,262144
1690,0006906,262144,0,262144,0
1691,0006907,262144,0,262144,0
1692,0009600,262144,232737,27699,1708
1693,0006909,262144,0,262144,0
1694,0006911,262144,0,262144,0
1695,0006913,262144,0,262144,0
1696,0026635,262144,232726,29418,0
1697,0016959,262144,0,0,262144
1698,0006914,262144,0,262144,0
1699,0006917,262144,0,262144,0
1700,0006927,262144,0,262144,0
1701,0032413,262144,232725,28974,445
1702,0006928,262144,0,262144,0
1703,0006930,262144,0,262144,0
1704,0016960,262144,0,0,262144
1705,0006931,262144,0,262144,0
1706,0054229,262144,232724,29334,86
1707,0006932,262144,0,262144,0
1708,0006934,262144,0,262144,0
1709,0006935,262144,0,262144,0
1710,0054273,262144,232724,29334,86
1711,0006936,262144,0,262144,0
1712,0006951,262144,0,262144,0
1713,0016961,262144,0,0,262144
1714,0006954,262144,0,262144,0
1715,0001724,262144,232722,29422,0
1716,0006955,262144,0,262144,0
1717,0006957,262144,0,262144,0
1718,0001792,262144,232722,29422,0
1719,0006959,262144,0,262144,0
1720,0007339,262144,0,262144,0
1721,0016962,262144,0,0,262144
1722,0007344,262144,0,262144,0
1723,0018594,262144,232706,29438,0
1724,0007362,262144,0,262144,0
1725,0007408,262144,0,262144,0
1726,0007411,262144,0,262144,0
1727,0037044,262144,232706,0,29438
1728,0007432,262144,0,262144,0
1729,0007453,262144,0,262144,0
1730,0016963,262144,0,0,262144
1731,0007454,262144,0,262144,0
1732,0037293,262144,232706,0,29438
1733,0007477,262144,0,262144,0
1734,0007486,262144,0,262144,0
1735,0007500,262144,0,262144,0
1736,0037504,262144,232706,0,29438
1737,0007548,262144,0,262144,0
1738,0007624,262144,0,262144,0
1739,0007626,262144,0,262144,0
1740,0016964,262144,0,0,262144
1741,0037713,262144,232706,0,29438
1742,0007660,262144,0,262144,0
1743,0007669,262144,0,262144,0
1744,0007676,262144,0,262144,0
1745,0037956,262144,232706,0,29438
1746,0007677,262144,0,262144,0
1747,0007688,262144,0,262144,0
1748,0007690,262144,0,262144,0
1749,0031944,262144,232705,29304,135
1750,0016965,262144,0,0,262144
1751,0007693,262144,0,262144,0
1752,0007695,262144,0,262144,0
1753,0007712,262144,0,262144,0
1754,0032791,262144,232662,26642,2840
1755,0007713,262144,0,262144,0
1756,0007714,262144,0,262144,0
1757,0007716,262144,0,262144,0
1758,0016966,262144,0,0,262144
1759,0024590,262144,232647,29497,0
1760,0007718,262144,0,262144,0
1761,0007724,262144,0,262144,0
1762,0007734,262144,0,262144,0
1763,0010073,262144,232633,29405,106
1764,0007735,262144,0,262144,0
1765,0007736,262144,0,262144,0
1766,0016970,262144,0,0,262144
1767,0007737,262144,0,262144,0
1768,0001118,262144,232629,29515,0
1769,0007739,262144,0,262144,0
1770,0007740,262144,0,262144,0
1771,0007741,262144,0,262144,0
1772,0029696,262144,232623,29521,0
1773,0007743,262144,0,262144,0
1774,0016982,262144,0,0,262144
1775,0007745,262144,0,262144,0
1776,0007747,262144,0,262144,0
1777,0030206,262144,232623,29521,0
1778,0007748,262144,0,262144,0
1779,0007751,262144,0,262144,0
1780,0014583,262144,232597,29547,0
1781,0007752,262144,0,262144,0
1782,0016996,262144,0,0,262144
1783,0007753,262144,0,262144,0
1784,0007754,262144,0,262144,0
1785,0014955,262144,232597,29547,0
1786,0007755,262144,0,262144,0
1787,0007756,262144,0,262144,0
1788,0007757,262144,0,262144,0
1789,0015232,262144,232597,29547,0
1790,0016997,262144,0,0,262144
1791,0007758,262144,0,262144,0
1792,0007759,262144,0,262144,0
1793,0007760,262144,0,262144,0
1794,0015347,262144,232597,29547,0
1795,0007762,262144,0,262144,0
1796,0007764,262144,0,262144,0
1797,0007766,262144,0,262144,0
1798,0016998,262144,0,0,262144
1799,0015390,262144,232591,29549,4
1800,0007769,262144,0,262144,0
1801,0007770,262144,0,262144,0
1802,0007771,262144,0,262144,0
1803,0015475,262144,232591,29549,4
1804,0007772,262144,0,262144,0
1805,0007773,262144,0,262144,0
1806,0016999,262144,0,0,262144
1807,0007775,262144,0,262144,0
1808,0032063,262144,232567,29577,0
1809,0007776,262144,0,262144,0
1810,0007777,262144,0,262144,0
1811,0007778,262144,0,262144,0
1812,0015858,262144,232549,29184,411
1813,0007779,262144,0,262144,0
1814,0017000,262144,0,0,262144
1815,0007780,262144,0,262144,0
1816,0007781,262144,0,262144,0
1817,0036004,262144,232548,19891,9705
1818,0007782,262144,0,262144,0
1819,0007783,262144,0,262144,0
1820,0022473,262144,232546,29302,296
1821,0007785,262144,0,262144,0
1822,0007787,262144,0,262144,0
1823,0017001,262144,0,0,262144
1824,0007792,262144,0,262144,0
1825,0023033,262144,232546,29302,296
1826,0007796,262144,0,262144,0
1827,0007798,262144,0,262144,0
1828,0007799,262144,0,262144,0
1829,0049877,262144,232537,29607,0
1830,0007800,262144,0,262144,0
1831,0017003,262144,0,0,262144
1832,0007801,262144,0,262144,0
1833,0007802,262144,0,262144,0
1834,0038699,262144,232535,29609,0
1835,0007803,262144,0,262144,0
1836,0007804,262144,0,262144,0
1837,0007805,262144,0,262144,0
1838,0015628,262144,232531,29613,0
1839,0017004,262144,0,0,262144
1840,0007806,262144,0,262144,0
1841,0007809,262144,0,262144,0
1842,0007812,262144,0,262144,0
1843,0051628,262144,232523,28318,1303
1844,0007819,262144,0,262144,0
1845,0007820,262144,0,262144,0
1846,0007821,262144,0,262144,0
1847,0017005,262144,0,0,262144
1848,0051770,262144,232523,28318,1303
1849,0007822,262144,0,262144,0
1850,0007823,262144,0,262144,0
1851,0007824,262144,0,262144,0
1852,0029552,262144,232497,29647,0
1853,0007825,262144,0,262144,0
1854,0007826,262144,0,262144,0
1855,0017021,262144,0,0,262144
1856,0007827,262144,0,262144,0
1857,0030062,262144,232497,29647,0
1858,0007828,262144,0,262144,0
1859,0007832,262144,0,262144,0
1860,0017532,262144,232465,0,29679
1861,0007835,262144,0,262144,0
1862,0007843,262144,0,262144,0
1863,0007848,262144,0,262144,0
1864,0017023,262144,0,0,262144
1865,0049901,262144,232463,15744,13937
1866,0007849,262144,0,262144,0
1867,0007854,262144,0,262144,0
1868,0007872,262144,0,262144,0
1869,0054647,262144,232459,7215,22470
1870,0007874,262144,0,262144,0
1871,0007875,262144,0,262144,0
1872,0007904,262144,0,262144,0
1873,0017024,262144,0,0,262144
1874,0044961,262144,232457,29687,0
1875,0007905,262144,0,262144,0
1876,0007906,262144,0,262144,0
1877,0007908,262144,0,262144,0
1878,0034646,262144,232447,27521,2176
1879,0007915,262144,0,262144,0
1880,0007916,262144,0,262144,0
1881,0017025,262144,0,0,262144
1882,0007924,262144,0,262144,0
1883,0019882,262144,232442,29652,50
1884,0007927,262144,0,262144,0
1885,0007928,262144,0,262144,0
1886,0007929,262144,0,262144,0
1887,0012653,262144,232431,29713,0
1888,0007930,262144,0,262144,0
1889,0017026,262144,0,0,262144
1890,0007931,262144,0,262144,0
1891,0007935,262144,0,262144,0
1892,0038222,262144,232431,28410,1303
1893,0007936,262144,0,262144,0
1894,0007937,262144,0,262144,0
1895,0007938,262144,0,262144,0
1896,0048902,262144,232416,4358,25370
1897,0007942,262144,0,262144,0
1898,0017027,262144,0,0,262144
1899,0007943,262144,0,262144,0
1900,0007944,262144,0,262144,0
1901,0048988,262144,232416,2935,26793
1902,0007950,262144,0,262144,0
1903,0007952,262144,0,262144,0
1904,0007953,262144,0,262144,0
1905,0049074,262144,232416,1174,28554
1906,0007957,262144,0,262144,0
1907,0007959,262144,0,262144,0
1908,0017028,262144,0,0,262144
1909,0007960,262144,0,262144,0
1910,0034859,262144,232396,29744,4
1911,0007961,262144,0,262144,0
1912,0007962,262144,0,262144,0
1913,0007963,262144,0,262144,0
1914,0000801,262144,232371,0,29773
1915,0007964,262144,0,262144,0
1916,0007967,262144,0,262144,0
1917,0017029,262144,0,0,262144
1918,0007969,262144,0,262144,0
1919,0057508,262144,232368,29776,0
1920,0007973,262144,0,262144,0
1921,0007974,262144,0,262144,0
1922,0007975,262144,0,262144,0
1923,0043445,262144,232362,29782,0
1924,0007978,262144,0,262144,0
1925,0017030,262144,0,0,262144
1926,0007980,262144,0,262144,0
1927,0043843,262144,232362,29782,0
1928,0007982,262144,0,262144,0
1929,0007983,262144,0,262144,0
1930,0007984,262144,0,262144,0
1931,0024362,262144,232359,29785,0
1932,0007986,262144,0,262144,0
1933,0017031,262144,0,0,262144
1934,0007987,262144,0,262144,0
1935,0007988,262144,0,262144,0
1936,0024471,262144,232359,29785,0
1937,0007989,262144,0,262144,0
1938,0007990,262144,0,262144,0
1939,0007992,262144,0,262144,0
1940,0052390,262144,232357,29407,380
1941,0008000,262144,0,262144,0
1942,0017032,262144,0,0,262144
1943,0008001,262144,0,262144,0
1944,0008002,262144,0,262144,0
1945,0037095,262144,232355,29789,0
1946,0008003,262144,0,262144,0
1947,0008005,262144,0,262144,0
1948,0008006,262144,0,262144,0
1949,0050865,262144,232327,29817,0
1950,0017034,262144,0,0,262144
1951,0008007,262144,0,262144,0
1952,0008008,262144,0,262144,0
1953,0008009,262144,0,262144,0
1954,0030872,262144,232323,29821,0
1955,0008010,262144,0,262144,0
1956,0008011,262144,0,262144,0
1957,0017035,262144,0,0,262144
1958,0008012,262144,0,262144,0
1959,0002496,262144,232321,29823,0
1960,0008013,262144,0,262144,0
1961,0008022,262144,0,262144,0
1962,0002004,262144,232314,29830,0
1963,0008023,262144,0,262144,0
1964,0008024,262144,0,262144,0
1965,0017036,262144,0,0,262144
1966,0008025,262144,0,262144,0
1967,0033726,262144,232270,26549,3325
1968,0008026,262144,0,262144,0
1969,0008028,262144,0,262144,0
1970,0008029,262144,0,262144,0
1971,0050968,262144,232265,29879,0
1972,0008030,262144,0,262144,0
1973,0008031,262144,0,262144,0
1974,0017056,262144,0,0,262144
1975,0008032,262144,0,262144,0
1976,0011654,262144,232264,29686,194
1977,0008033,262144,0,262144,0
1978,0008034,262144,0,262144,0
1979,0008035,262144,0,262144,0
1980,0044944,262144,232262,29882,0
1981,0008036,262144,0,262144,0
1982,0017058,262144,0,0,262144
1983,0008061,262144,0,262144,0
1984,0008063,262144,0,262144,0
1985,0046067,262144,232251,29893,0
1986,0008097,262144,0,262144,0
1987,0008106,262144,0,262144,0
1988,0008113,262144,0,262144,0
1989,0046319,262144,232251,29893,0
1990,0017059,262144,0,0,262144
1991,0008114,262144,0,262144,0
1992,0008125,262144,0,262144,0
1993,0008127,262144,0,262144,0
1994,0046571,262144,232251,29893,0
1995,0008130,262144,0,262144,0
1996,0008132,262144,0,262144,0
1997,0017060,262144,0,0,262144
1998,0008149,262144,0,262144,0
1999,0046823,262144,232251,29893,0
2000,0008150,262144,0,262144,0
2001,0008151,262144,0,262144,0
2002,0047075,262144,232251,29893,0
2003,0008153,262144,0,262144,0
2004,0008155,262144,0,262144,0
2005,0008161,262144,0,262144,0
2006,0017061,262144,0,0,262144
2007,0047327,262144,232251,29893,0
2008,0008171,262144,0,262144,0
2009,0008172,262144,0,262144,0
2010,0008173,262144,0,262144,0
2011,0047579,262144,232251,29893,0
2012,0008174,262144,0,262144,0
2013,0008176,262144,0,262144,0
2014,0017062,262144,0,0,262144
2015,0008177,262144,0,262144,0
2016,0047831,262144,232251,29893,0
2017,0008178,262144,0,262144,0
2018,0008184,262144,0,262144,0
2019,0008185,262144,0,262144,0
2020,0051146,262144,232246,29156,742
2021,0008188,262144,0,262144,0
2022,0017063,262144,0,0,262144
2023,0008189,262144,0,262144,0
2024,0008190,262144,0,262144,0
2025,0051365,262144,232246,29156,742
2026,0008191,262144,0,262144,0
2027,0008192,262144,0,262144,0
2028,0008193,262144,0,262144,0
2029,0041460,262144,232233,12622,17289
2030,0008194,262144,0,262144,0
2031,0017064,262144,0,0,262144
2032,0008195,262144,0,262144,0
2033,0008196,262144,0,262144,0
2034,0032760,262144,232224,29297,623
2035,0008197,262144,0,262144,0
2036,0008199,262144,0,262144,0
2037,0008201,262144,0,262144,0
2038,0035642,262144,232222,29922,0
2039,0017065,262144,0,0,262144
2040,0008203,262144,0,262144,0
2041,0008206,262144,0,262144,0
2042,0035662,262144,232222,29922,0
2043,0008207,262144,0,262144,0
2044,0008208,262144,0,262144,0
2045,0008209,262144,0,262144,0
2046,0036471,262144,232203,29941,0
2047,0017066,262144,0,0,262144
2048,0008210,262144,0,262144,0
2049,0008212,262144,0,262144,0
2050,0008213,262144,0,262144,0
2051,0015947,262144,232201,29943,0
2052,0008214,262144,0,262144,0
2053,0008215,262144,0,262144,0
2054,0008216,262144,0,262144,0
2055,0017067,262144,0,0,262144
2056,0007080,262144,232192,29952,0
2057,0008217,262144,0,262144,0
2058,0008218,262144,0,262144,0
2059,0008219,262144,0,262144,0
2060,0007182,262144,232192,29952,0
2061,0008220,262144,0,262144,0
2062,0008222,262144,0,262144,0
2063,0017068,262144,0,0,262144
2064,0008224,262144,0,262144,0
2065,0020431,262144,232148,29996,0
2066,0008229,262144,0,262144,0
2067,0008233,262144,0,262144,0
2068,0008235,262144,0,262144,0
2069,0053622,262144,232130,30014,0
2070,0008236,262144,0,262144,0
2071,0017069,262144,0,0,262144
2072,0008237,262144,0,262144,0
2073,0008238,262144,0,262144,0
2074,0052864,262144,232123,30021,0
2075,0008239,262144,0,262144,0
2076,0008240,262144,0,262144,0
2077,0054669,262144,232116,21989,8039
2078,0008241,262144,0,262144,0
2079,0017070,262144,0,0,262144
2080,0008242,262144,0,262144,0
2081,0008243,262144,0,262144,0
2082,0014546,262144,232089,29845,210
2083,0008246,262144,0,262144,0
2084,0008249,262144,0,262144,0
2085,0008256,262144,0,262144,0
2086,0005662,262144,232083,30061,0
2087,0008257,262144,0,262144,0
2088,0017078,262144,0,0,262144
2089,0008258,262144,0,262144,0
2090,0008259,262144,0,262144,0
2091,0000062,262144,232082,27596,2466
2092,0008260,262144,0,262144,0
2093,0008261,262144,0,262144,0
2094,0008262,262144,0,262144,0
2095,0029679,262144,232082,30062,0
2096,0017089,262144,0,0,262144
2097,0008263,262144,0,262144,0
2098,0008264,262144,0,262144,0
2099,0008265,262144,0,262144,0
2100,0030189,262144,232082,30062,0
2101,0008269,262144,0,262144,0
2102,0008272,262144,0,262144,0
2103,0017091,262144,0,0,262144
2104,0008280,262144,0,262144,0
2105,0038751,262144,232072,30072,0
2106,0008285,262144,0,262144,0
2107,0008286,262144,0,262144,0
2108,0008291,262144,0,262144,0
2109,0002548,262144,232046,30038,60
2110,0008309,262144,0,262144,0
2111,0008311,262144,0,262144,0
2112,0017092,262144,0,0,262144
2113,0008312,262144,0,262144,0
2114,0035463,262144,232040,30104,0
2115,0008341,262144,0,262144,0
2116,0008342,262144,0,262144,0
2117,0042325,262144,232033,11172,18939
2118,0008343,262144,0,262144,0
2119,0008345,262144,0,262144,0
2120,0017093,262144,0,0,262144
2121,0008352,262144,0,262144,0
2122,0027407,262144,232031,4392,25721
2123,0008353,262144,0,262144,0
2124,0008361,262144,0,262144,0
2125,0008364,262144,0,262144,0
2126,0012758,262144,232027,29975,142
2127,0008365,262144,0,262144,0
2128,0008366,262144,0,262144,0
2129,0017094,262144,0,0,262144
2130,0008367,262144,0,262144,0
2131,0033522,262144,231995,29694,455
2132,0008368,262144,0,262144,0
2133,0008372,262144,0,262144,0
2134,0008373,262144,0,262144,0
2135,0038748,262144,231990,29858,296
2136,0008374,262144,0,262144,0
2137,0017095,262144,0,0,262144
2138,0008375,262144,0,262144,0
2139,0008379,262144,0,262144,0
2140,0027144,262144,231964,0,30180
2141,0008380,262144,0,262144,0
2142,0008381,262144,0,262144,0
2143,0008387,262144,0,262144,0
2144,0045113,262144,231952,30192,0
2145,0008389,262144,0,262144,0
2146,0017096,262144,0,0,262144
2147,0008390,262144,0,262144,0
2148,0008394,262144,0,262144,0
2149,0030944,262144,231944,30200,0
2150,0008396,262144,0,262144,0
2151,0008397,262144,0,262144,0
2152,0008398,262144,0,262144,0
2153,0050439,262144,231942,30202,0
2154,0008399,262144,0,262144,0
2155,0017097,262144,0,0,262144
2156,0008400,262144,0,262144,0
2157,0008401,262144,0,262144,0
2158,0050712,262144,231942,30202,0
2159,0008404,262144,0,262144,0
2160,0008406,262144,0,262144,0
2161,0034610,262144,231921,30195,28
2162,0008410,262144,0,262144,0
2163,0017098,262144,0,0,262144
2164,0008411,262144,0,262144,0
2165,0008412,262144,0,262144,0
2166,0010736,262144,231885,28993,1266
2167,0008415,262144,0,262144,0
2168,0008417,262144,0,262144,0
2169,0008419,262144,0,262144,0
2170,0017099,262144,0,0,262144
2171,0033706,262144,231883,29135,1126
2172,0008420,262144,0,262144,0
2173,0008421,262144,0,262144,0
2174,0008423,262144,0,262144,0
2175,0054345,262144,231880,30264,0
2176,0008424,262144,0,262144,0
2177,0008425,262144,0,262144,0
2178,0017100,262144,0,0,262144
2179,0008426,262144,0,262144,0
2180,0032806,262144,231863,29241,1040
2181,0008427,262144,0,262144,0
2182,0008429,262144,0,262144,0
2183,0008437,262144,0,262144,0
2184,0056965,262144,231854,30290,0
2185,0008438,262144,0,262144,0
2186,0008439,262144,0,262144,0
2187,0017101,262144,0,0,262144
2188,0008440,262144,0,262144,0
2189,0000077,262144,231844,8871,21429
2190,0008442,262144,0,262144,0
2191,0008443,262144,0,262144,0
2192,0008444,262144,0,262144,0
2193,0018673,262144,231835,30137,172
2194,0008445,262144,0,262144,0
2195,0017102,262144,0,0,262144
2196,0008446,262144,0,262144,0
2197,0008447,262144,0,262144,0
2198,0005104,262144,231826,0,30318
2199,0008448,262144,0,262144,0
2200,0008449,262144,0,262144,0
2201,0008450,262144,0,262144,0
2202,0012912,262144,231818,10648,19678
2203,0008459,262144,0,262144,0
2204,0008460,262144,0,262144,0
2205,0017103,262144,0,0,262144
2206,0015496,262144,231807,30337,0
2207,0008461,262144,0,262144,0
2208,0008462,262144,0,262144,0
2209,0008463,262144,0,262144,0
2210,0015583,262144,231807,30337,0
2211,0008465,262144,0,262144,0
2212,0008466,262144,0,262144,0
2213,0017120,262144,0,0,262144
2214,0008467,262144,0,262144,0
2215,0016981,262144,231795,29848,501
2216,0008468,262144,0,262144,0
2217,0008469,262144,0,262144,0
2218,0008470,262144,0,262144,0
2219,0033119,262144,231766,30378,0
2220,0008471,262144,0,262144,0
2221,0017121,262144,0,0,262144
2222,0008472,262144,0,262144,0
2223,0008473,262144,0,262144,0
2224,0038393,262144,231748,29731,665
2225,0008498,262144,0,262144,0
2226,0008500,262144,0,262144,0
2227,0008534,262144,0,262144,0
2228,0035165,262144,231745,30399,0
2229,0008543,262144,0,262144,0
2230,0017123,262144,0,0,262144
2231,0008550,262144,0,262144,0
2232,0008551,262144,0,262144,0
2233,0038307,262144,231723,30001,420
2234,0008562,262144,0,262144,0
2235,0008564,262144,0,262144,0
2236,0008567,262144,0,262144,0
2237,0024242,262144,231719,30425,0
2238,0017124,262144,0,0,262144
2239,0008569,262144,0,262144,0
2240,0008586,262144,0,262144,0
2241,0014476,262144,231676,29657,811
2242,0008587,262144,0,262144,0
2243,0008588,262144,0,262144,0
2244,0008590,262144,0,262144,0
2245,0017125,262144,0,0,262144
2246,0054448,262144,231662,29352,1130
2247,0008592,262144,0,262144,0
2248,0008594,262144,0,262144,0
2249,0008598,262144,0,262144,0
2250,0032540,262144,231637,30507,0
2251,0008608,262144,0,262144,0
2252,0008609,262144,0,262144,0
2253,0017126,262144,0,0,262144
2254,0008610,262144,0,262144,0
2255,0046084,262144,231623,30019,502
2256,0008611,262144,0,262144,0
2257,0008613,262144,0,262144,0
2258,0008614,262144,0,262144,0
2259,0046336,262144,231623,30019,502
2260,0008615,262144,0,262144,0
2261,0008617,262144,0,262144,0
2262,0017127,262144,0,0,262144
2263,0008619,262144,0,262144,0
2264,0046588,262144,231623,30019,502
2265,0008621,262144,0,262144,0
2266,0008622,262144,0,262144,0
2267,0008625,262144,0,262144,0
2268,0046840,262144,231623,30019,502
2269,0008626,262144,0,262144,0
2270,0017128,262144,0,0,262144
2271,0008627,262144,0,262144,0
2272,0008628,262144,0,262144,0
2273,0047092,262144,231623,28618,1903
2274,0008629,262144,0,262144,0
2275,0008630,262144,0,262144,0
2276,0047344,262144,231623,30521,0
2277,0008631,262144,0,262144,0
2278,0017129,262144,0,0,262144
2279,0008632,262144,0,262144,0
2280,0008633,262144,0,262144,0
2281,0047596,262144,231623,30019,502
2282,0008634,262144,0,262144,0
2283,0008636,262144,0,262144,0
2284,0008638,262144,0,262144,0
2285,0047848,262144,231623,30521,0
2286,0017130,262144,0,0,262144
2287,0008640,262144,0,262144,0
2288,0008643,262144,0,262144,0
2289,0008644,262144,0,262144,0
2290,0037344,262144,231609,30535,0
2291,0008645,262144,0,262144,0
2292,0008646,262144,0,262144,0
2293,0008647,262144,0,262144,0
2294,0017131,262144,0,0,262144
2295,0045143,262144,231596,30548,0
2296,0008649,262144,0,262144,0
2297,0008650,262144,0,262144,0
2298,0008651,262144,0,262144,0
2299,0028320,262144,231565,25432,5147
2300,0008652,262144,0,262144,0
2301,0008653,262144,0,262144,0
2302,0017132,262144,0,0,262144
2303,0008654,262144,0,262144,0
2304,0027385,262144,231555,0,30589
2305,0008655,262144,0,262144,0
2306,0008656,262144,0,262144,0
2307,0008657,262144,0,262144,0
2308,0037470,262144,231550,30594,0
2309,0008659,262144,0,262144,0
2310,0008661,262144,0,262144,0
2311,0017133,262144,0,0,262144
2312,0008666,262144,0,262144,0
2313,0041072,262144,231546,28507,2091
2314,0008670,262144,0,262144,0
2315,0008672,262144,0,262144,0
2316,0033774,262144,231534,30610,0
2317,0008673,262144,0,262144,0
2318,0008674,262144,0,262144,0
2319,0017135,262144,0,0,262144
2320,0008675,262144,0,262144,0
2321,0050890,262144,231534,30610,0
2322,0008676,262144,0,262144,0
2323,0008677,262144,0,262144,0
2324,0008678,262144,0,262144,0
2325,0050249,262144,231517,27749,2878
2326,0008679,262144,0,262144,0
2327,0008680,262144,0,262144,0
2328,0017136,262144,0,0,262144
2329,0008683,262144,0,262144,0
2330,0050522,262144,231517,27749,2878
2331,0008686,262144,0,262144,0
2332,0008693,262144,0,262144,0
2333,0008694,262144,0,262144,0
2334,0050024,262144,231505,30639,0
2335,0008695,262144,0,262144,0
2336,0017137,262144,0,0,262144
2337,0008696,262144,0,262144,0
2338,0008697,262144,0,262144,0
2339,0033781,262144,231497,30647,0
2340,0008698,262144,0,262144,0
2341,0008699,262144,0,262144,0
2342,0008700,262144,0,262144,0
2343,0039339,262144,231489,30655,0
2344,0017152,262144,0,0,262144
2345,0008701,262144,0,262144,0
2346,0008702,262144,0,262144,0
2347,0008706,262144,0,262144,0
2348,0039414,262144,231489,30655,0
2349,0008709,262144,0,262144,0
2350,0008717,262144,0,262144,0
2351,0041205,262144,231468,0,30676
2352,0008722,262144,0,262144,0
2353,0017153,262144,0,0,262144
2354,0008723,262144,0,262144,0
2355,0008728,262144,0,262144,0
2356,0037149,262144,231463,18359,12322
2357,0008746,262144,0,262144,0
2358,0008748,262144,0,262144,0
2359,0008749,262144,0,262144,0
2360,0030878,262144,231457,30687,0
2361,0008778,262144,0,262144,0
2362,0017154,262144,0,0,262144
2363,0008779,262144,0,262144,0
2364,0008780,262144,0,262144,0
2365,0060367,262144,231448,30696,0
2366,0008782,262144,0,262144,0
2367,0008789,262144,0,262144,0
2368,0008790,262144,0,262144,0
2369,0017155,262144,0,0,262144
2370,0015893,262144,231427,30717,0
2371,0008798,262144,0,262144,0
2372,0008801,262144,0,262144,0
2373,0008802,262144,0,262144,0
2374,0015946,262144,231427,30717,0
2375,0008803,262144,0,262144,0
2376,0008804,262144,0,262144,0
2377,0017156,262144,0,0,262144
2378,0008805,262144,0,262144,0
2379,0006999,262144,231425,30719,0
2380,0008809,262144,0,262144,0
2381,0008810,262144,0,262144,0
2382,0008811,262144,0,262144,0
2383,0007101,262144,231425,30719,0
2384,0008812,262144,0,262144,0
2385,0017157,262144,0,0,262144
2386,0008816,262144,0,262144,0
2387,0008817,262144,0,262144,0
2388,0044616,262144,231408,30030,706
2389,0008818,262144,0,262144,0
2390,0008824,262144,0,262144,0
2391,0045628,262144,231401,28410,2333
2392,0008826,262144,0,262144,0
2393,0008827,262144,0,262144,0
2394,0017159,262144,0,0,262144
2395,0008831,262144,0,262144,0
2396,0041743,262144,231398,28219,2527
2397,0008833,262144,0,262144,0
2398,0008834,262144,0,262144,0
2399,0008835,262144,0,262144,0
2400,0060966,262144,231398,30746,0
2401,0008836,262144,0,262144,0
2402,0017160,262144,0,0,262144
2403,0008837,262144,0,262144,0
2404,0008838,262144,0,262144,0
2405,0034865,262144,231386,30758,0
2406,0008841,262144,0,262144,0
2407,0008843,262144,0,262144,0
2408,0008847,262144,0,262144,0
2409,0052037,262144,231378,30290,476
2410,0017161,262144,0,0,262144
2411,0008848,262144,0,262144,0
2412,0008849,262144,0,262144,0
2413,0008852,262144,0,262144,0
2414,0052229,262144,231378,30290,476
2415,0008854,262144,0,262144,0
2416,0008856,262144,0,262144,0
2417,0008857,262144,0,262144,0
2418,0017162,262144,0,0,262144
2419,0034475,262144,231361,30783,0
2420,0008858,262144,0,262144,0
2421,0008860,262144,0,262144,0
2422,0003887,262144,231341,30803,0
2423,0008861,262144,0,262144,0
2424,0008862,262144,0,262144,0
2425,0008863,262144,0,262144,0
2426,0017163,262144,0,0,262144
2427,0036335,262144,231334,28266,2544
2428,0008864,262144,0,262144,0
2429,0008866,262144,0,262144,0
2430,0008874,262144,0,262144,0
2431,0009990,262144,231299,30845,0
2432,0008875,262144,0,262144,0
2433,0008876,262144,0,262144,0
2434,0017164,262144,0,0,262144
2435,0008877,262144,0,262144,0
2436,0019890,262144,231287,30857,0
2437,0008879,262144,0,262144,0
2438,0008880,262144,0,262144,0
2439,0008881,262144,0,262144,0
2440,0005332,262144,231266,0,30878
2441,0008882,262144,0,262144,0
2442,0008883,262144,0,262144,0
2443,0017165,262144,0,0,262144
2444,0008884,262144,0,262144,0
2445,0061196,262144,231264,30880,0
2446,0008885,262144,0,262144,0
2447,0008886,262144,0,262144,0
2448,0008887,262144,0,262144,0
2449,0027548,262144,231246,0,30898
2450,0008896,262144,0,262144,0
2451,0008897,262144,0,262144,0
2452,0017166,262144,0,0,262144
2453,0008898,262144,0,262144,0
2454,0019712,262144,231224,21082,9838
2455,0008899,262144,0,262144,0
2456,0008900,262144,0,262144,0
2457,0008902,262144,0,262144,0
2458,0015863,262144,231202,30942,0
2459,0008903,262144,0,262144,0
2460,0017167,262144,0,0,262144
2461,0008904,262144,0,262144,0
2462,0008905,262144,0,262144,0
2463,0010798,262144,231191,30953,0
2464,0008906,262144,0,262144,0
2465,0008907,262144,0,262144,0
2466,0015962,262144,231185,30959,0
2467,0008908,262144,0,262144,0
2468,0008909,262144,0,262144,0
2469,0017168,262144,0,0,262144
2470,0008910,262144,0,262144,0
2471,0012781,262144,231174,23927,7043
2472,0008960,262144,0,262144,0
2473,0008964,262144,0,262144,0
2474,0008965,262144,0,262144,0
2475,0061073,262144,231170,30974,0
2476,0008972,262144,0,262144,0
2477,0017170,262144,0,0,262144
2478,0008984,262144,0,262144,0
2479,0008989,262144,0,262144,0
2480,0033964,262144,231136,30520,488
2481,0008990,262144,0,262144,0
