rank,sample_id,total_pixels,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10
869,0090862,65536,0,117,448,64971,0,0,0,0,0,0,0
870,0000233,65536,0,0,0,0,0,0,0,65536,0,0,0
871,0076381,65536,65536,0,0,0,0,0,0,0,0,0,0
872,0166198,65536,0,0,65532,0,0,4,0,0,0,0,0
873,0076383,65536,65536,0,0,0,0,0,0,0,0,0,0
874,0038583,65536,0,0,443,64966,0,127,0,0,0,0,0
875,0162057,65536,432,65104,0,0,0,0,0,0,0,0,0
876,0168749,65536,4,0,65532,0,0,0,0,0,0,0,0
877,0076384,65536,65536,0,0,0,0,0,0,0,0,0,0
878,0000238,65536,0,0,0,0,0,0,0,65536,0,0,0
879,0125313,65536,0,28,101,64966,210,231,0,0,0,0,0
880,0076385,65536,65536,0,0,0,0,0,0,0,0,0,0
881,0168849,65536,0,0,65532,0,0,4,0,0,0,0,0
882,0159115,65536,402,78,221,133,64663,39,0,0,0,0,0
883,0076386,65536,65536,0,0,0,0,0,0,0,0,0,0
884,0093881,65536,53,65103,326,26,0,28,0,0,0,0,0
885,0105703,65536,0,0,556,64964,0,16,0,0,0,0,0
886,0168907,65536,4,0,65532,0,0,0,0,0,0,0,0
887,0076399,65536,65536,0,0,0,0,0,0,0,0,0,0
888,0000239,65536,0,0,0,0,0,0,0,65536,0,0,0
889,0093643,65536,0,255,323,64958,0,0,0,0,0,0,0
890,0177404,65536,0,4,65532,0,0,0,0,0,0,0,0
891,0076400,65536,65536,0,0,0,0,0,0,0,0,0,0
892,0162056,65536,462,65074,0,0,0,0,0,0,0,0,0
893,0045531,65536,0,6,65530,0,0,0,0,0,0,0,0
894,0076401,65536,65536,0,0,0,0,0,0,0,0,0,0
895,0038438,65536,0,0,575,64957,4,0,0,0,0,0,0
896,0076402,65536,65536,0,0,0,0,0,0,0,0,0,0
897,0141728,65536,20,0,0,0,0,0,0,0,65516,0,0
898,0000243,65536,0,0,0,0,0,0,0,65536,0,0,0
899,0046166,65536,0,6,65530,0,0,0,0,0,0,0,0
900,0088249,65536,148,0,268,64956,164,0,0,0,0,0,0
901,0076403,65536,65536,0,0,0,0,0,0,0,0,0,0
902,0159097,65536,436,8,395,0,64651,46,0,0,0,0,0
903,0081099,65536,70,65071,395,0,0,0,0,0,0,0,0
904,0046269,65536,0,6,65530,0,0,0,0,0,0,0,0
905,0076404,65536,65536,0,0,0,0,0,0,0,0,0,0
906,0090425,65536,60,269,269,64938,0,0,0,0,0,0,0
907,0000244,65536,0,0,0,0,0,0,0,65536,0,0,0
908,0046568,65536,0,6,65530,0,0,0,0,0,0,0,0
909,0076418,65536,65536,0,0,0,0,0,0,0,0,0,0
910,0162534,65536,16,65066,161,0,0,293,0,0,0,0,0
911,0094830,65536,0,4,579,64935,0,18,0,0,0,0,0
912,0076422,65536,65536,0,0,0,0,0,0,0,0,0,0
913,0047271,65536,0,0,65530,6,0,0,0,0,0,0,0
914,0076423,65536,65536,0,0,0,0,0,0,0,0,0,0
915,0077274,65536,472,65,70,64929,0,0,0,0,0,0,0
916,0075527,65536,0,0,65530,6,0,0,0,0,0,0,0
917,0000245,65536,0,0,0,0,0,0,0,65536,0,0,0
918,0076441,65536,65536,0,0,0,0,0,0,0,0,0,0
919,0081205,65536,4,65065,467,0,0,0,0,0,0,0,0
920,0078122,65536,0,0,65530,6,0,0,0,0,0,0,0
921,0081682,65536,0,16,585,64929,6,0,0,0,0,0,0
922,0141127,65536,542,0,0,0,64648,346,0,0,0,0,0
923,0076442,65536,65536,0,0,0,0,0,0,0,0,0,0
924,0078139,65536,0,0,65530,0,0,6,0,0,0,0,0
925,0076459,65536,65536,0,0,0,0,0,0,0,0,0,0
926,0000246,65536,0,0,0,0,0,0,0,65536,0,0,0
927,0124754,65536,0,52,230,64925,48,281,0,0,0,0,0
928,0081028,65536,297,65063,176,0,0,0,0,0,0,0,0
929,0076476,65536,65536,0,0,0,0,0,0,0,0,0,0
930,0168870,65536,6,0,65530,0,0,0,0,0,0,0,0
931,0117691,65536,0,0,0,0,0,65536,0,0,0,0,0
932,0109105,65536,0,522,97,64917,0,0,0,0,0,0,0
933,0076478,65536,65536,0,0,0,0,0,0,0,0,0,0
934,0168961,65536,0,0,65530,0,0,0,0,0,6,0,0
935,0076495,65536,65536,0,0,0,0,0,0,0,0,0,0
936,0000247,65536,0,0,0,0,0,0,0,65536,0,0,0
937,0162058,65536,382,65063,12,0,29,50,0,0,0,0,0
938,0090365,65536,0,169,452,64915,0,0,0,0,0,0,0
939,0046334,65536,0,8,65528,0,0,0,0,0,0,0,0
940,0076519,65536,65536,0,0,0,0,0,0,0,0,0,0
941,0157083,65536,841,0,10,0,64647,38,0,0,0,0,0
942,0038254,65536,0,0,624,64912,0,0,0,0,0,0,0
943,0076523,65536,65536,0,0,0,0,0,0,0,0,0,0
944,0046453,65536,0,4,65528,4,0,0,0,0,0,0,0
945,0000252,65536,0,0,0,0,0,0,0,65536,0,0,0
946,0081154,65536,474,65054,8,0,0,0,0,0,0,0,0
947,0076539,65536,65536,0,0,0,0,0,0,0,0,0,0
948,0046494,65536,0,0,65528,8,0,0,0,0,0,0,0
949,0105808,65536,0,18,614,64904,0,0,0,0,0,0,0
950,0076593,65536,65536,0,0,0,0,0,0,0,0,0,0
951,0085038,65536,0,8,65528,0,0,0,0,0,0,0,0
952,0105511,65536,0,6,593,64899,0,38,0,0,0,0,0
953,0076629,65536,65536,0,0,0,0,0,0,0,0,0,0
954,0078929,65536,488,65048,0,0,0,0,0,0,0,0,0
955,0000257,65536,0,0,0,0,0,0,0,65536,0,0,0
956,0168814,65536,8,0,65528,0,0,0,0,0,0,0,0
957,0076630,65536,65536,0,0,0,0,0,0,0,0,0,0
958,0105512,65536,0,112,434,64891,99,0,0,0,0,0,0
959,0076649,65536,65536,0,0,0,0,0,0,0,0,0,0
960,0177423,65536,4,4,65528,0,0,0,0,0,0,0,0
961,0173960,65536,546,0,55,0,64643,292,0,0,0,0,0
962,0085289,65536,282,65047,207,0,0,0,0,0,0,0,0
963,0090865,65536,60,88,502,64886,0,0,0,0,0,0,0
964,0076669,65536,65536,0,0,0,0,0,0,0,0,0,0
965,0000258,65536,0,0,0,0,0,0,0,65536,0,0,0
966,0178778,65536,8,0,65528,0,0,0,0,0,0,0,0
967,0076686,65536,65536,0,0,0,0,0,0,0,0,0,0
968,0105470,65536,0,303,344,64885,0,4,0,0,0,0,0
969,0181053,65536,0,0,65528,0,0,8,0,0,0,0,0
970,0076687,65536,65536,0,0,0,0,0,0,0,0,0,0
971,0079023,65536,514,65022,0,0,0,0,0,0,0,0,0
972,0046554,65536,0,10,65526,0,0,0,0,0,0,0,0
973,0076688,65536,65536,0,0,0,0,0,0,0,0,0,0
974,0105627,65536,0,0,606,64870,4,56,0,0,0,0,0
975,0173121,65536,82,0,0,0,0,0,0,0,0,65454,0
976,0000259,65536,0,0,0,0,0,0,0,65536,0,0,0
977,0076707,65536,65536,0,0,0,0,0,0,0,0,0,0
978,0068658,65536,0,10,65526,0,0,0,0,0,0,0,0
979,0125196,65536,170,83,194,64863,74,152,0,0,0,0,0
980,0076708,65536,65536,0,0,0,0,0,0,0,0,0,0
981,0078907,65536,373,65005,36,0,0,122,0,0,0,0,0
982,0159191,65536,222,0,60,0,64629,625,0,0,0,0,0
983,0078718,65536,0,4,65526,6,0,0,0,0,0,0,0
984,0000260,65536,0,0,0,0,0,0,0,65536,0,0,0
985,0076716,65536,65536,0,0,0,0,0,0,0,0,0,0
986,0127722,65536,4,289,351,64858,0,34,0,0,0,0,0
987,0040803,65536,30,0,0,0,0,0,0,0,65506,0,0
988,0178125,65536,10,0,65526,0,0,0,0,0,0,0,0
989,0076766,65536,65536,0,0,0,0,0,0,0,0,0,0
990,0038437,65536,0,0,657,64855,24,0,0,0,0,0,0
991,0079082,65536,44,64995,497,0,0,0,0,0,0,0,0
992,0076951,65536,65536,0,0,0,0,0,0,0,0,0,0
993,0045193,65536,0,0,65524,0,0,0,0,0,12,0,0
994,0000261,65536,0,0,0,0,0,0,0,65536,0,0,0
995,0076954,65536,65536,0,0,0,0,0,0,0,0,0,0
996,0117692,65536,0,0,0,0,0,65536,0,0,0,0,0
997,0090646,65536,0,4,678,64854,0,0,0,0,0,0,0
998,0045307,65536,0,12,65524,0,0,0,0,0,0,0,0
999,0077551,65536,65536,0,0,0,0,0,0,0,0,0,0
1000,0081057,65536,544,64992,0,0,0,0,0,0,0,0,0
