rank,sample_id,total_pixels,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10
2748,0046091,65536,0,248,65194,94,0,0,0,0,0,0,0
2749,0114793,65536,65536,0,0,0,0,0,0,0,0,0,0
2750,0003254,65536,0,0,0,0,0,0,0,65536,0,0,0
2751,0081221,65536,692,63818,1026,0,0,0,0,0,0,0,0
2752,0038657,65536,0,0,1963,63557,16,0,0,0,0,0,0
2753,0114794,65536,65536,0,0,0,0,0,0,0,0,0,0
2754,0046359,65536,0,343,65193,0,0,0,0,0,0,0,0
2755,0114796,65536,65536,0,0,0,0,0,0,0,0,0,0
2756,0125235,65536,92,32,190,63550,1343,329,0,0,0,0,0
2757,0067113,65536,0,327,65193,16,0,0,0,0,0,0,0
2758,0080554,65536,1260,63805,471,0,0,0,0,0,0,0,0
2759,0114797,65536,65536,0,0,0,0,0,0,0,0,0,0
2760,0003264,65536,0,0,0,0,0,0,0,65536,0,0,0
2761,0173924,65536,1679,0,24,0,63833,0,0,0,0,0,0
2762,0038218,65536,0,289,1114,63541,406,186,0,0,0,0,0
2763,0067170,65536,0,324,65188,24,0,0,0,0,0,0,0
2764,0114800,65536,65536,0,0,0,0,0,0,0,0,0,0
2765,0046498,65536,0,350,65186,0,0,0,0,0,0,0,0
2766,0106056,65536,1102,172,727,63535,0,0,0,0,0,0,0
2767,0114802,65536,65536,0,0,0,0,0,0,0,0,0,0
2768,0171824,65536,596,63800,934,0,0,46,0,0,160,0,0
2769,0003265,65536,0,0,0,0,0,0,0,65536,0,0,0
2770,0117935,65536,0,0,0,0,0,65536,0,0,0,0,0
2771,0114804,65536,65536,0,0,0,0,0,0,0,0,0,0
2772,0141685,65536,0,0,0,0,0,0,0,568,64968,0,0
2773,0168776,65536,15,0,65186,0,0,6,0,329,0,0,0
2774,0090982,65536,72,559,1372,63533,0,0,0,0,0,0,0
2775,0114805,65536,65536,0,0,0,0,0,0,0,0,0,0
2776,0178837,65536,0,0,65184,29,0,64,0,0,259,0,0
2777,0162381,65536,10,63790,165,0,0,1571,0,0,0,0,0
2778,0039076,65536,0,124,1869,63531,0,12,0,0,0,0,0
2779,0114806,65536,65536,0,0,0,0,0,0,0,0,0,0
2780,0003266,65536,0,0,0,0,0,0,0,65536,0,0,0
2781,0080237,65536,0,353,65183,0,0,0,0,0,0,0,0
2782,0114807,65536,65536,0,0,0,0,0,0,0,0,0,0
2783,0150150,65536,1226,0,437,0,63819,54,0,0,0,0,0
2784,0038342,65536,0,209,1770,63525,32,0,0,0,0,0,0
2785,0156338,65536,347,0,65181,0,0,8,0,0,0,0,0
2786,0114808,65536,65536,0,0,0,0,0,0,0,0,0,0
2787,0162514,65536,0,63786,313,0,0,1437,0,0,0,0,0
2788,0089708,65536,702,1129,180,63525,0,0,0,0,0,0,0
2789,0114810,65536,65536,0,0,0,0,0,0,0,0,0,0
2790,0181210,65536,294,62,65180,0,0,0,0,0,0,0,0
2791,0003267,65536,0,0,0,0,0,0,0,65536,0,0,0
2792,0114811,65536,65536,0,0,0,0,0,0,0,0,0,0
2793,0106035,65536,538,0,1474,63524,0,0,0,0,0,0,0
2794,0168891,65536,337,0,65179,0,0,0,0,0,20,0,0
2795,0079108,65536,321,63777,1438,0,0,0,0,0,0,0,0
2796,0114814,65536,65536,0,0,0,0,0,0,0,0,0,0
2797,0181596,65536,0,39,65178,92,0,227,0,0,0,0,0
2798,0037074,65536,24,895,1042,63521,54,0,0,0,0,0,0
2799,0114815,65536,65536,0,0,0,0,0,0,0,0,0,0
2800,0003268,65536,0,0,0,0,0,0,0,65536,0,0,0
2801,0141215,65536,1707,0,4,0,63817,8,0,0,0,0,0
2802,0114816,65536,65536,0,0,0,0,0,0,0,0,0,0
2803,0046622,65536,0,362,65174,0,0,0,0,0,0,0,0
2804,0089711,65536,36,0,1979,63521,0,0,0,0,0,0,0
2805,0079078,65536,0,63775,749,0,0,1012,0,0,0,0,0
2806,0114820,65536,65536,0,0,0,0,0,0,0,0,0,0
2807,0123001,65536,0,0,65174,4,0,358,0,0,0,0,0
2808,0003269,65536,0,0,0,0,0,0,0,65536,0,0,0
2809,0042527,65536,0,0,2017,63519,0,0,0,0,0,0,0
2810,0114822,65536,65536,0,0,0,0,0,0,0,0,0,0
2811,0156318,65536,50,0,65174,0,7,186,0,0,119,0,0
2812,0077502,65536,1543,63773,220,0,0,0,0,0,0,0,0
2813,0114823,65536,65536,0,0,0,0,0,0,0,0,0,0
2814,0125155,65536,443,4,189,63516,16,8,0,1059,301,0,0
2815,0035474,65536,0,0,65173,363,0,0,0,0,0,0,0
2816,0114824,65536,65536,0,0,0,0,0,0,0,0,0,0
2817,0003270,65536,0,0,0,0,0,0,0,65536,0,0,0
2818,0096692,65536,48,392,651,63512,8,0,0,0,925,0,0
2819,0114825,65536,65536,0,0,0,0,0,0,0,0,0,0
2820,0156186,65536,337,0,65173,22,0,0,0,0,4,0,0
2821,0098731,65536,720,63772,1044,0,0,0,0,0,0,0,0
2822,0141243,65536,1459,4,16,0,63809,248,0,0,0,0,0
2823,0114826,65536,65536,0,0,0,0,0,0,0,0,0,0
2824,0108261,65536,18,64,1901,63511,42,0,0,0,0,0,0
2825,0075659,65536,0,42,65171,0,0,0,0,0,323,0,0
2826,0114827,65536,65536,0,0,0,0,0,0,0,0,0,0
2827,0003287,65536,0,0,0,0,0,0,0,65536,0,0,0
2828,0045997,65536,0,348,65164,24,0,0,0,0,0,0,0
2829,0180811,65536,253,0,1618,63509,156,0,0,0,0,0,0
2830,0078948,65536,10,63767,1759,0,0,0,0,0,0,0,0
2831,0114829,65536,65536,0,0,0,0,0,0,0,0,0,0
2832,0114830,65536,65536,0,0,0,0,0,0,0,0,0,0
2833,0067189,65536,4,359,65163,0,0,10,0,0,0,0,0
2834,0090823,65536,108,1503,306,63507,112,0,0,0,0,0,0
2835,0114832,65536,65536,0,0,0,0,0,0,0,0,0,0
2836,0003304,65536,0,0,0,0,0,0,0,65536,0,0,0
2837,0177502,65536,214,159,65163,0,0,0,0,0,0,0,0
2838,0117936,65536,0,0,0,0,0,65536,0,0,0,0,0
2839,0076201,65536,319,63752,540,913,0,12,0,0,0,0,0
2840,0105658,65536,0,117,1902,63506,11,0,0,0,0,0,0
2841,0114833,65536,65536,0,0,0,0,0,0,0,0,0,0
2842,0141179,65536,1370,0,293,0,63803,70,0,0,0,0,0
2843,0166197,65536,375,0,65161,0,0,0,0,0,0,0,0
2844,0114834,65536,65536,0,0,0,0,0,0,0,0,0,0
2845,0038512,65536,0,890,1087,63497,62,0,0,0,0,0,0
2846,0003321,65536,0,0,0,0,0,0,0,65536,0,0,0
2847,0068318,65536,0,273,65159,86,18,0,0,0,0,0,0
2848,0080539,65536,118,63751,1667,0,0,0,0,0,0,0,0
2849,0114835,65536,65536,0,0,0,0,0,0,0,0,0,0
2850,0105723,65536,0,0,1946,63496,0,94,0,0,0,0,0
2851,0114836,65536,65536,0,0,0,0,0,0,0,0,0,0
2852,0127528,65536,16,0,65159,197,52,112,0,0,0,0,0
2853,0114839,65536,65536,0,0,0,0,0,0,0,0,0,0
2854,0038324,65536,0,188,1853,63495,0,0,0,0,0,0,0
2855,0162519,65536,1553,63750,75,0,0,132,0,26,0,0,0
2856,0046496,65536,0,350,65158,28,0,0,0,0,0,0,0
2857,0003338,65536,0,0,0,0,0,0,0,65536,0,0,0
2858,0114840,65536,65536,0,0,0,0,0,0,0,0,0,0
2859,0095454,65536,0,0,6,63489,0,0,0,0,2041,0,0
2860,0075794,65536,8,341,65157,30,0,0,0,0,0,0,0
2861,0114841,65536,65536,0,0,0,0,0,0,0,0,0,0
2862,0116350,65536,369,94,638,382,63797,256,0,0,0,0,0
2863,0141725,65536,22,0,0,0,0,0,0,591,64923,0,0
2864,0080977,65536,805,63746,985,0,0,0,0,0,0,0,0
2865,0114842,65536,65536,0,0,0,0,0,0,0,0,0,0
2866,0080275,65536,0,80,65157,0,0,299,0,0,0,0,0
2867,0037224,65536,232,614,1033,63486,171,0,0,0,0,0,0
2868,0003355,65536,0,0,0,0,0,0,0,65536,0,0,0
2869,0114843,65536,65536,0,0,0,0,0,0,0,0,0,0
2870,0046577,65536,0,383,65153,0,0,0,0,0,0,0,0
2871,0105483,65536,0,12,2040,63484,0,0,0,0,0,0,0
2872,0114844,65536,65536,0,0,0,0,0,0,0,0,0,0
2873,0161898,65536,649,63736,402,0,0,749,0,0,0,0,0
2874,0160699,65536,387,0,65149,0,0,0,0,0,0,0,0
2875,0114845,65536,65536,0,0,0,0,0,0,0,0,0,0
2876,0003372,65536,0,0,0,0,0,0,0,65536,0,0,0
2877,0079321,65536,849,1146,60,63481,0,0,0,0,0,0,0
2878,0160757,65536,309,0,65149,0,18,56,0,0,4,0,0
2879,0114846,65536,65536,0,0,0,0,0,0,0,0,0,0
2880,0038674,65536,0,0,974,63479,1083,0,0,0,0,0,0
2881,0141225,65536,595,16,144,32,63792,957,0,0,0,0,0
2882,0114850,65536,65536,0,0,0,0,0,0,0,0,0,0
2883,0079509,65536,1734,63712,32,0,34,24,0,0,0,0,0
2884,0045519,65536,112,277,65147,0,0,0,0,0,0,0,0
2885,0003389,65536,0,0,0,0,0,0,0,65536,0,0,0
2886,0114852,65536,65536,0,0,0,0,0,0,0,0,0,0
2887,0038335,65536,0,0,2062,63474,0,0,0,0,0,0,0
2888,0047341,65536,50,341,65145,0,0,0,0,0,0,0,0
2889,0114853,65536,65536,0,0,0,0,0,0,0,0,0,0
2890,0079097,65536,0,63698,177,0,0,1661,0,0,0,0,0
2891,0127759,65536,662,70,475,63473,8,12,0,0,836,0,0
2892,0078285,65536,343,0,65141,52,0,0,0,0,0,0,0
2893,0114854,65536,65536,0,0,0,0,0,0,0,0,0,0
2894,0003406,65536,0,0,0,0,0,0,0,65536,0,0,0
2895,0124509,65536,0,0,65141,72,121,202,0,0,0,0,0
2896,0114855,65536,65536,0,0,0,0,0,0,0,0,0,0
2897,0131466,65536,4,0,2030,63470,18,10,0,0,4,0,0
2898,0081173,65536,1008,63696,832,0,0,0,0,0,0,0,0
2899,0114858,65536,65536,0,0,0,0,0,0,0,0,0,0
2900,0161488,65536,257,138,65141,0,0,0,0,0,0,0,0
2901,0053942,65536,264,0,1292,0,63780,200,0,0,0,0,0
2902,0038671,65536,0,0,2048,63467,15,6,0,0,0,0,0
2903,0114860,65536,65536,0,0,0,0,0,0,0,0,0,0
2904,0003423,65536,0,0,0,0,0,0,0,65536,0,0,0
2905,0126468,65536,381,0,65139,0,16,0,0,0,0,0,0
2906,0117937,65536,0,0,0,0,0,65536,0,0,0,0,0
2907,0114861,65536,65536,0,0,0,0,0,0,0,0,0,0
2908,0010150,65536,215,0,1839,63466,16,0,0,0,0,0,0
2909,0142341,65536,351,0,0,0,0,0,0,0,40,65145,0
2910,0076073,65536,1442,63688,162,0,0,244,0,0,0,0,0
2911,0080980,65536,90,310,65136,0,0,0,0,0,0,0,0
2912,0114862,65536,65536,0,0,0,0,0,0,0,0,0,0
2913,0026965,65536,215,0,1839,63466,16,0,0,0,0,0,0
2914,0003440,65536,0,0,0,0,0,0,0,65536,0,0,0
2915,0114863,65536,65536,0,0,0,0,0,0,0,0,0,0
2916,0131273,65536,388,0,65136,12,0,0,0,0,0,0,0
2917,0076011,65536,319,63687,702,739,0,89,0,0,0,0,0
2918,0105675,65536,42,494,1517,63465,0,18,0,0,0,0,0
2919,0114864,65536,65536,0,0,0,0,0,0,0,0,0,0
2920,0125026,65536,0,0,65135,0,0,401,0,0,0,0,0
2921,0114865,65536,65536,0,0,0,0,0,0,0,0,0,0
2922,0141238,65536,844,0,343,6,63776,567,0,0,0,0,0
2923,0063716,65536,255,1091,444,63463,267,0,0,0,16,0,0
2924,0046326,65536,246,156,65134,0,0,0,0,0,0,0,0
2925,0003457,65536,0,0,0,0,0,0,0,65536,0,0,0
2926,0114867,65536,65536,0,0,0,0,0,0,0,0,0,0
2927,0078894,65536,1870,63666,0,0,0,0,0,0,0,0,0
2928,0092334,65536,86,584,939,63463,215,249,0,0,0,0,0
2929,0084927,65536,0,402,65134,0,0,0,0,0,0,0,0
2930,0114868,65536,65536,0,0,0,0,0,0,0,0,0,0
2931,0114869,65536,65536,0,0,0,0,0,0,0,0,0,0
2932,0178796,65536,0,0,65134,0,0,8,0,0,394,0,0
2933,0079170,65536,21,1056,924,63459,76,0,0,0,0,0,0
2934,0003474,65536,0,0,0,0,0,0,0,65536,0,0,0
2935,0114871,65536,65536,0,0,0,0,0,0,0,0,0,0
2936,0079558,65536,1576,63656,304,0,0,0,0,0,0,0,0
2937,0080258,65536,0,18,65130,40,0,348,0,0,0,0,0
2938,0008114,65536,1243,0,584,63452,257,0,0,0,0,0,0
2939,0114872,65536,65536,0,0,0,0,0,0,0,0,0,0
2940,0046224,65536,0,10,65127,399,0,0,0,0,0,0,0
2941,0119216,65536,717,4,810,0,63774,231,0,0,0,0,0
2942,0114873,65536,65536,0,0,0,0,0,0,0,0,0,0
2943,0003585,65536,0,0,0,0,0,0,0,65536,0,0,0
2944,0024929,65536,1243,0,584,63452,257,0,0,0,0,0,0
2945,0081120,65536,1011,63651,874,0,0,0,0,0,0,0,0
2946,0122435,65536,405,0,65127,0,0,4,0,0,0,0,0
2947,0114874,65536,65536,0,0,0,0,0,0,0,0,0,0
2948,0044067,65536,0,0,1889,63442,149,44,0,12,0,0,0
2949,0114877,65536,65536,0,0,0,0,0,0,0,0,0,0
2950,0168746,65536,409,0,65127,0,0,0,0,0,0,0,0
2951,0078890,65536,167,63643,1629,0,4,93,0,0,0,0,0
2952,0003598,65536,0,0,0,0,0,0,0,65536,0,0,0
2953,0114878,65536,65536,0,0,0,0,0,0,0,0,0,0
2954,0105749,65536,0,34,1930,63442,130,0,0,0,0,0,0
2955,0158956,65536,610,0,4,0,0,0,0,0,64922,0,0
2956,0168764,65536,405,4,65127,0,0,0,0,0,0,0,0
2957,0114879,65536,65536,0,0,0,0,0,0,0,0,0,0
2958,0106017,65536,1064,0,1032,63440,0,0,0,0,0,0,0
2959,0045385,65536,192,218,65126,0,0,0,0,0,0,0,0
2960,0114880,65536,65536,0,0,0,0,0,0,0,0,0,0
2961,0079508,65536,1714,63634,188,0,0,0,0,0,0,0,0
2962,0003599,65536,0,0,0,0,0,0,0,65536,0,0,0
2963,0141259,65536,1494,2,12,0,63771,257,0,0,0,0,0
2964,0114881,65536,65536,0,0,0,0,0,0,0,0,0,0
2965,0121103,65536,120,0,65126,0,0,290,0,0,0,0,0
2966,0094851,65536,387,389,1322,63438,0,0,0,0,0,0,0
2967,0114883,65536,65536,0,0,0,0,0,0,0,0,0,0
2968,0180532,65536,0,4,65125,16,0,391,0,0,0,0,0
2969,0117029,65536,4,60,14,63438,27,1993,0,0,0,0,0
2970,0080264,65536,222,63626,1688,0,0,0,0,0,0,0,0
2971,0114886,65536,65536,0,0,0,0,0,0,0,0,0,0
2972,0003600,65536,0,0,0,0,0,0,0,65536,0,0,0
2973,0165940,65536,124,0,65124,0,284,4,0,0,0,0,0
2974,0114887,65536,65536,0,0,0,0,0,0,0,0,0,0
2975,0091023,65536,0,228,1876,63432,0,0,0,0,0,0,0
2976,0117938,65536,0,0,0,0,0,65536,0,0,0,0,0
2977,0084909,65536,40,377,65119,0,0,0,0,0,0,0,0
2978,0114888,65536,65536,0,0,0,0,0,0,0,0,0,0
2979,0162516,65536,349,63617,814,0,175,581,0,0,0,0,0
2980,0095653,65536,100,544,1453,63429,6,0,0,0,4,0,0
2981,0114889,65536,65536,0,0,0,0,0,0,0,0,0,0
2982,0003603,65536,0,0,0,0,0,0,0,65536,0,0,0
2983,0046406,65536,0,420,65116,0,0,0,0,0,0,0,0
2984,0173887,65536,1694,0,62,12,63768,0,0,0,0,0,0
2985,0114890,65536,65536,0,0,0,0,0,0,0,0,0,0
2986,0038564,65536,0,60,1836,63423,2,215,0,0,0,0,0
2987,0046418,65536,0,421,65115,0,0,0,0,0,0,0,0
2988,0079578,65536,1924,63612,0,0,0,0,0,0,0,0,0
2989,0114891,65536,65536,0,0,0,0,0,0,0,0,0,0
2990,0042818,65536,0,180,1402,63418,528,8,0,0,0,0,0
2991,0078121,65536,0,0,65115,132,0,289,0,0,0,0,0
2992,0003604,65536,0,0,0,0,0,0,0,65536,0,0,0
2993,0114892,65536,65536,0,0,0,0,0,0,0,0,0,0
2994,0114894,65536,65536,0,0,0,0,0,0,0,0,0,0
2995,0136553,65536,424,0,65112,0,0,0,0,0,0,0,0
2996,0077292,65536,521,244,1205,63417,0,149,0,0,0,0,0
2997,0081159,65536,1699,63609,228,0,0,0,0,0,0,0,0
2998,0114895,65536,65536,0,0,0,0,0,0,0,0,0,0
2999,0045520,65536,63,362,65111,0,0,0,0,0,0,0,0
3000,0180787,65536,60,34,2008,63412,22,0,0,0,0,0,0
3001,0003613,65536,0,0,0,0,0,0,0,65536,0,0,0
3002,0114896,65536,65536,0,0,0,0,0,0,0,0,0,0
3003,0141140,65536,1683,0,10,0,63767,76,0,0,0,0,0
3004,0046527,65536,0,358,65110,68,0,0,0,0,0,0,0
3005,0080991,65536,1691,63604,241,0,0,0,0,0,0,0,0
3006,0042788,65536,0,80,1956,63409,87,4,0,0,0,0,0
3007,0114900,65536,65536,0,0,0,0,0,0,0,0,0,0
3008,0126153,65536,46,0,65110,72,308,0,0,0,0,0,0
3009,0114901,65536,65536,0,0,0,0,0,0,0,0,0,0
3010,0003614,65536,0,0,0,0,0,0,0,65536,0,0,0
3011,0125381,65536,709,0,744,63407,501,175,0,0,0,0,0
3012,0114902,65536,65536,0,0,0,0,0,0,0,0,0,0
3013,0168826,65536,417,10,65109,0,0,0,0,0,0,0,0
3014,0080246,65536,1745,63597,194,0,0,0,0,0,0,0,0
3015,0105545,65536,0,0,2043,63401,0,92,0,0,0,0,0
3016,0114905,65536,65536,0,0,0,0,0,0,0,0,0,0
3017,0067298,65536,0,428,65108,0,0,0,0,0,0,0,0
3018,0003615,65536,0,0,0,0,0,0,0,65536,0,0,0
3019,0114906,65536,65536,0,0,0,0,0,0,0,0,0,0
3020,0038112,65536,0,69,971,63398,1098,0,0,0,0,0,0
3021,0131709,65536,432,0,65104,0,0,0,0,0,0,0,0
3022,0079527,65536,541,63589,1406,0,0,0,0,0,0,0,0
3023,0151420,65536,614,0,721,212,63748,241,0,0,0,0,0
3024,0114907,65536,65536,0,0,0,0,0,0,0,0,0,0
3025,0087158,65536,597,174,1368,63397,0,0,0,0,0,0,0
3026,0178803,65536,423,0,65103,0,0,0,0,0,10,0,0
3027,0114908,65536,65536,0,0,0,0,0,0,0,0,0,0
3028,0003617,65536,0,0,0,0,0,0,0,65536,0,0,0
3029,0114909,65536,65536,0,0,0,0,0,0,0,0,0,0
3030,0080556,65536,8,63588,1940,0,0,0,0,0,0,0,0
3031,0046563,65536,0,435,65101,0,0,0,0,0,0,0,0
3032,0038190,65536,0,485,1606,63393,52,0,0,0,0,0,0
3033,0114910,65536,65536,0,0,0,0,0,0,0,0,0,0
3034,0178821,65536,392,0,65098,0,16,30,0,0,0,0,0
3035,0043913,65536,0,75,1687,63386,324,64,0,0,0,0,0
3036,0114911,65536,65536,0,0,0,0,0,0,0,0,0,0
3037,0003618,65536,0,0,0,0,0,0,0,65536,0,0,0
3038,0162593,65536,1426,63583,54,0,192,281,0,0,0,0,0
3039,0046412,65536,39,400,65097,0,0,0,0,0,0,0,0
3040,0114913,65536,65536,0,0,0,0,0,0,0,0,0,0
3041,0117941,65536,0,0,0,0,0,65536,0,0,0,0,0
3042,0038634,65536,0,28,2111,63382,0,15,0,0,0,0,0
3043,0113851,65536,0,0,0,0,0,0,0,638,64898,0,0
3044,0163166,65536,1793,0,0,0,63743,0,0,0,0,0,0
3045,0114914,65536,65536,0,0,0,0,0,0,0,0,0,0
3046,0178755,65536,440,0,65096,0,0,0,0,0,0,0,0
3047,0105563,65536,0,648,1448,63382,23,35,0,0,0,0,0
3048,0114915,65536,65536,0,0,0,0,0,0,0,0,0,0
3049,0081037,65536,1963,63573,0,0,0,0,0,0,0,0,0
3050,0003619,65536,0,0,0,0,0,0,0,65536,0,0,0
3051,0046552,65536,12,430,65094,0,0,0,0,0,0,0,0
3052,0114919,65536,65536,0,0,0,0,0,0,0,0,0,0
3053,0036943,65536,499,819,825,63381,12,0,0,0,0,0,0
3054,0178834,65536,0,0,65089,0,0,84,0,0,363,0,0
3055,0114920,65536,65536,0,0,0,0,0,0,0,0,0,0
3056,0162084,65536,778,63571,8,0,0,1179,0,0,0,0,0
3057,0087318,65536,1563,488,100,63381,4,0,0,0,0,0,0
3058,0160738,65536,450,0,65086,0,0,0,0,0,0,0,0
3059,0003620,65536,0,0,0,0,0,0,0,65536,0,0,0
3060,0114921,65536,65536,0,0,0,0,0,0,0,0,0,0
3061,0114924,65536,65536,0,0,0,0,0,0,0,0,0,0
3062,0047323,65536,36,420,65080,0,0,0,0,0,0,0,0
3063,0038421,65536,0,92,1639,63379,406,20,0,0,0,0,0
3064,0141199,65536,1365,0,68,0,63740,363,0,0,0,0,0
3065,0114925,65536,65536,0,0,0,0,0,0,0,0,0,0
3066,0081171,65536,1878,63560,98,0,0,0,0,0,0,0,0
3067,0123046,65536,0,0,65080,8,36,412,0,0,0,0,0
3068,0003621,65536,0,0,0,0,0,0,0,65536,0,0,0
3069,0038494,65536,0,0,2077,63377,82,0,0,0,0,0,0
3070,0114926,65536,65536,0,0,0,0,0,0,0,0,0,0
3071,0165926,65536,414,42,65076,0,0,4,0,0,0,0,0
3072,0114927,65536,65536,0,0,0,0,0,0,0,0,0,0
3073,0180812,65536,124,0,1797,63377,234,4,0,0,0,0,0
3074,0080532,65536,1642,63558,336,0,0,0,0,0,0,0,0
3075,0181055,65536,150,311,65075,0,0,0,0,0,0,0,0
3076,0114928,65536,65536,0,0,0,0,0,0,0,0,0,0
3077,0003623,65536,0,0,0,0,0,0,0,65536,0,0,0
3078,0047135,65536,341,18,1805,63372,0,0,0,0,0,0,0
3079,0114929,65536,65536,0,0,0,0,0,0,0,0,0,0
3080,0046457,65536,0,454,65072,10,0,0,0,0,0,0,0
3081,0114930,65536,65536,0,0,0,0,0,0,0,0,0,0
3082,0162106,65536,1541,63549,68,0,0,378,0,0,0,0,0
3083,0079165,65536,292,666,963,63372,237,6,0,0,0,0,0
3084,0173460,65536,1663,0,137,0,63732,4,0,0,0,0,0
3085,0045288,65536,0,465,65071,0,0,0,0,0,0,0,0
3086,0114932,65536,65536,0,0,0,0,0,0,0,0,0,0
3087,0003640,65536,0,0,0,0,0,0,0,65536,0,0,0
3088,0042991,65536,0,239,1832,63371,62,32,0,0,0,0,0
3089,0122967,65536,0,0,65071,4,0,461,0,0,0,0,0
3090,0114933,65536,65536,0,0,0,0,0,0,0,0,0,0
3091,0162074,65536,2012,63518,0,0,0,6,0,0,0,0,0
3092,0084892,65536,0,0,2174,63362,0,0,0,0,0,0,0
3093,0114934,65536,65536,0,0,0,0,0,0,0,0,0,0
3094,0046517,65536,55,413,65068,0,0,0,0,0,0,0,0
3095,0003641,65536,0,0,0,0,0,0,0,65536,0,0,0
3096,0114935,65536,65536,0,0,0,0,0,0,0,0,0,0
3097,0046361,65536,0,471,65065,0,0,0,0,0,0,0,0
3098,0091006,65536,68,1483,624,63361,0,0,0,0,0,0,0
3099,0114936,65536,65536,0,0,0,0,0,0,0,0,0,0
3100,0076110,65536,88,63517,132,1799,0,0,0,0,0,0,0
3101,0146856,65536,0,0,0,0,0,0,0,169,240,65127,0
3102,0164278,65536,465,0,65063,0,8,0,0,0,0,0,0
3103,0159326,65536,66,52,1094,28,63724,572,0,0,0,0,0
3104,0001664,65536,819,0,1304,63353,60,0,0,0,0,0,0
3105,0114937,65536,65536,0,0,0,0,0,0,0,0,0,0
3106,0003642,65536,0,0,0,0,0,0,0,65536,0,0,0
3107,0126293,65536,115,0,65061,10,196,154,0,0,0,0,0
3108,0114938,65536,65536,0,0,0,0,0,0,0,0,0,0
3109,0117950,65536,0,0,0,0,0,65536,0,0,0,0,0
3110,0106075,65536,2170,0,4,63350,12,0,0,0,0,0,0
3111,0080232,65536,1982,63517,37,0,0,0,0,0,0,0,0
3112,0114939,65536,65536,0,0,0,0,0,0,0,0,0,0
3113,0046581,65536,0,459,65059,18,0,0,0,0,0,0,0
3114,0124676,65536,843,18,984,63350,0,341,0,0,0,0,0
3115,0114940,65536,65536,0,0,0,0,0,0,0,0,0,0
3116,0003659,65536,0,0,0,0,0,0,0,65536,0,0,0
3117,0084980,65536,8,469,65059,0,0,0,0,0,0,0,0
3118,0081190,65536,1861,63501,174,0,0,0,0,0,0,0,0
3119,0114944,65536,65536,0,0,0,0,0,0,0,0,0,0
3120,0090406,65536,207,807,1146,63348,0,28,0,0,0,0,0
3121,0046358,65536,4,475,65057,0,0,0,0,0,0,0,0
3122,0114945,65536,65536,0,0,0,0,0,0,0,0,0,0
3123,0141165,65536,671,4,492,6,63721,642,0,0,0,0,0
3124,0093638,65536,36,1027,1062,63347,64,0,0,0,0,0,0
3125,0047306,65536,479,0,65057,0,0,0,0,0,0,0,0
3126,0003660,65536,0,0,0,0,0,0,0,65536,0,0,0
3127,0114946,65536,65536,0,0,0,0,0,0,0,0,0,0
3128,0111080,65536,918,63501,1117,0,0,0,0,0,0,0,0
3129,0114947,65536,65536,0,0,0,0,0,0,0,0,0,0
3130,0067134,65536,0,21,65054,461,0,0,0,0,0,0,0
3131,0109137,65536,0,499,1691,63346,0,0,0,0,0,0,0
3132,0146774,65536,666,0,0,0,0,0,0,0,64870,0,0
3133,0114948,65536,65536,0,0,0,0,0,0,0,0,0,0
3134,0068945,65536,102,66,65054,175,119,20,0,0,0,0,0
3135,0003661,65536,0,0,0,0,0,0,0,65536,0,0,0
3136,0038534,65536,0,473,1553,63342,156,12,0,0,0,0,0
3137,0114949,65536,65536,0,0,0,0,0,0,0,0,0,0
3138,0079493,65536,1885,63494,157,0,0,0,0,0,0,0,0
3139,0123102,65536,0,0,65054,10,0,472,0,0,0,0,0
3140,0114951,65536,65536,0,0,0,0,0,0,0,0,0,0
3141,0088325,65536,6,1155,1036,63339,0,0,0,0,0,0,0
3142,0156247,65536,469,0,65053,10,4,0,0,0,0,0,0
3143,0114952,65536,65536,0,0,0,0,0,0,0,0,0,0
3144,0157044,65536,1308,14,139,0,63719,356,0,0,0,0,0
3145,0003679,65536,0,0,0,0,0,0,0,65536,0,0,0
3146,0182659,65536,4,63475,2057,0,0,0,0,0,0,0,0
3147,0003374,65536,70,0,1669,63336,461,0,0,0,0,0,0
3148,0114953,65536,65536,0,0,0,0,0,0,0,0,0,0
3149,0168964,65536,14,8,65053,0,0,0,0,0,461,0,0
3150,0114955,65536,65536,0,0,0,0,0,0,0,0,0,0
3151,0019828,65536,70,0,1669,63336,461,0,0,0,0,0,0
3152,0168910,65536,150,0,65052,0,0,0,0,0,334,0,0
3153,0081166,65536,44,63464,2028,0,0,0,0,0,0,0,0
3154,0114956,65536,65536,0,0,0,0,0,0,0,0,0,0
3155,0003716,65536,0,0,0,0,0,0,0,65536,0,0,0
3156,0125234,65536,54,8,352,63327,1005,790,0,0,0,0,0
3157,0169019,65536,305,179,65052,0,0,0,0,0,0,0,0
3158,0114957,65536,65536,0,0,0,0,0,0,0,0,0,0
3159,0114958,65536,65536,0,0,0,0,0,0,0,0,0,0
3160,0046338,65536,12,453,65051,20,0,0,0,0,0,0,0
3161,0037194,65536,0,141,2062,63325,8,0,0,0,0,0,0
3162,0075899,65536,1882,63462,8,184,0,0,0,0,0,0,0
3163,0004175,65536,0,0,0,0,0,0,0,65536,0,0,0
3164,0173649,65536,1726,0,85,0,63719,6,0,0,0,0,0
3165,0114959,65536,65536,0,0,0,0,0,0,0,0,0,0
