rank,sample_id,total_pixels,class_0,class_1,class_2,class_3
1506,0005010,65536,63335,0,0,2201
1507,0000945,65536,0,0,0,65536
1508,0005808,65536,0,0,65536,0
1509,0005485,65536,63333,0,2203,0
1510,0001613,65536,1132,64404,0,0
1511,0001156,65536,63329,0,0,2207
1512,0000946,65536,0,0,0,65536
1513,0005809,65536,0,0,65536,0
1514,0001498,65536,63325,2211,0,0
1515,0003291,65536,1152,64384,0,0
1516,0000365,65536,63323,0,2213,0
1517,0000948,65536,0,0,0,65536
1518,0005244,65536,63322,0,0,2214
1519,0005815,65536,0,0,65536,0
1520,0002991,65536,63315,2221,0,0
1521,0005456,65536,1155,64381,0,0
1522,0003261,65536,63305,2231,0,0
1523,0000949,65536,0,0,0,65536
1524,0005822,65536,0,0,65536,0
1525,0007406,65536,63298,0,2238,0
1526,0002066,65536,1173,64363,0,0
1527,0000784,65536,63295,0,0,2241
1528,0000950,65536,0,0,0,65536
1529,0000983,65536,63289,0,2247,0
1530,0005826,65536,0,0,65536,0
1531,0003100,65536,1191,64345,0,0
1532,0006240,65536,63288,0,2248,0
1533,0000951,65536,0,0,0,65536
1534,0002240,65536,63283,2253,0,0
1535,0005830,65536,0,0,65536,0
1536,0005899,65536,63282,0,2254,0
1537,0002879,65536,1193,64343,0,0
1538,0000952,65536,0,0,0,65536
1539,0005222,65536,63279,0,2257,0
1540,0007141,65536,63279,0,2257,0
1541,0005832,65536,0,0,65536,0
1542,0001831,65536,1197,64339,0,0
1543,0006799,65536,63277,0,2259,0
1544,0000953,65536,0,0,0,65536
1545,0005470,65536,63275,0,0,2261
1546,0000999,65536,63272,0,2264,0
1547,0003590,65536,1213,64323,0,0
1548,0005840,65536,0,0,65536,0
1549,0000958,65536,0,0,0,65536
1550,0005486,65536,63267,0,2269,0
1551,0004129,65536,63266,0,2270,0
1552,0002791,65536,1218,64318,0,0
1553,0000965,65536,0,0,0,65536
1554,0005841,65536,0,0,65536,0
1555,0006168,65536,63260,0,2276,0
1556,0005209,65536,63258,0,2278,0
1557,0001950,65536,1262,64274,0,0
1558,0000996,65536,0,0,0,65536
1559,0006412,65536,63250,0,0,2286
1560,0005843,65536,0,0,65536,0
1561,0001862,65536,63244,2292,0,0
1562,0000079,65536,63240,0,0,2296
1563,0001880,65536,1286,64250,0,0
1564,0000997,65536,0,0,0,65536
1565,0005844,65536,0,0,65536,0
1566,0000180,65536,63234,0,2302,0
1567,0006554,65536,63232,0,2304,0
1568,0003026,65536,1291,64245,0,0
1569,0001035,65536,0,0,0,65536
1570,0002376,65536,63228,2308,0,0
1571,0005845,65536,0,0,65536,0
1572,0000820,65536,63224,0,2312,0
1573,0001036,65536,0,0,0,65536
1574,0001766,65536,1299,64237,0,0
1575,0005715,65536,63224,0,0,2312
1576,0005846,65536,0,0,65536,0
1577,0002544,65536,63220,2316,0,0
1578,0005197,65536,63218,0,2318,0
1579,0001042,65536,0,0,0,65536
1580,0001928,65536,1306,64230,0,0
1581,0006159,65536,63183,0,2353,0
1582,0005847,65536,0,0,65536,0
1583,0007094,65536,63175,0,2361,0
1584,0001043,65536,0,0,0,65536
1585,0002526,65536,1332,64204,0,0
1586,0000398,65536,63173,0,2363,0
1587,0002193,65536,63172,2364,0,0
1588,0005855,65536,0,0,65536,0
1589,0001044,65536,0,0,0,65536
1590,0007362,65536,63168,0,0,2368
1591,0001832,65536,1348,64188,0,0
1592,0002771,65536,63159,2377,0,0
1593,0005856,65536,0,0,65536,0
1594,0001045,65536,0,0,0,65536
1595,0007667,65536,63155,0,0,2381
1596,0001757,65536,1365,64171,0,0
1597,0000071,65536,63149,0,0,2387
1598,0007219,65536,63147,0,0,2389
1599,0005865,65536,0,0,65536,0
1600,0001046,65536,0,0,0,65536
1601,0001614,65536,1368,64168,0,0
1602,0006974,65536,63146,0,2390,0
1603,0005859,65536,63145,0,2391,0
1604,0001047,65536,0,0,0,65536
1605,0005866,65536,0,0,65536,0
1606,0004587,65536,63142,0,2394,0
1607,0002323,65536,1373,64163,0,0
1608,0003195,65536,63131,2405,0,0
1609,0001048,65536,0,0,0,65536
1610,0004003,65536,63123,0,2413,0
1611,0005874,65536,0,0,65536,0
1612,0001993,65536,1392,64144,0,0
1613,0002020,65536,63122,2414,0,0
1614,0003671,65536,63114,2422,0,0
1615,0001049,65536,0,0,0,65536
1616,0005875,65536,0,0,65536,0
1617,0005205,65536,63096,0,2440,0
1618,0001600,65536,1399,64137,0,0
1619,0006863,65536,63095,0,2441,0
1620,0001050,65536,0,0,0,65536
1621,0004794,65536,63094,0,2442,0
1622,0005879,65536,0,0,65536,0
1623,0005376,65536,1403,64133,0,0
1624,0002865,65536,63092,2444,0,0
1625,0001051,65536,0,0,0,65536
1626,0005271,65536,63092,0,0,2444
1627,0005880,65536,0,0,65536,0
1628,0002648,65536,1408,64128,0,0
1629,0005732,65536,63092,0,2444,0
1630,0001052,65536,0,0,0,65536
1631,0005612,65536,63077,0,2459,0
1632,0006484,65536,63076,0,2460,0
1633,0002485,65536,1459,64077,0,0
1634,0005881,65536,0,0,65536,0
1635,0005178,65536,63075,0,0,2461
1636,0001053,65536,0,0,0,65536
1637,0006694,65536,63073,0,2463,0
1638,0001694,65536,1474,64062,0,0
1639,0007216,65536,63072,0,0,2464
1640,0005882,65536,0,0,65536,0
1641,0001054,65536,0,0,0,65536
1642,0000137,65536,63069,0,2467,0
1643,0002530,65536,1478,64058,0,0
1644,0007224,65536,63065,0,0,2471
1645,0005883,65536,0,0,65536,0
1646,0001055,65536,0,0,0,65536
1647,0003860,65536,63059,2477,0,0
1648,0004584,65536,63059,0,2477,0
1649,0000010,65536,1485,64051,0,0
1650,0003424,65536,63058,2478,0,0
1651,0001057,65536,0,0,0,65536
1652,0005884,65536,0,0,65536,0
1653,0007196,65536,63057,0,2479,0
1654,0006762,65536,1496,64040,0,0
1655,0002745,65536,63035,2501,0,0
1656,0001058,65536,0,0,0,65536
1657,0005887,65536,0,0,65536,0
1658,0005814,65536,63031,0,2505,0
1659,0003485,65536,63030,2506,0,0
1660,0003516,65536,1511,64025,0,0
1661,0001059,65536,0,0,0,65536
1662,0004861,65536,63030,0,2506,0
1663,0005888,65536,0,0,65536,0
1664,0004264,65536,63026,0,0,2510
1665,0005334,65536,1511,64025,0,0
1666,0001060,65536,0,0,0,65536
1667,0005200,65536,63016,0,2520,0
1668,0005889,65536,0,0,65536,0
1669,0002898,65536,63011,2525,0,0
1670,0004121,65536,63007,0,2529,0
1671,0005396,65536,1542,63994,0,0
1672,0001061,65536,0,0,0,65536
1673,0007686,65536,63004,0,0,2532
1674,0005890,65536,0,0,65536,0
1675,0004806,65536,62999,0,2537,0
1676,0001882,65536,1544,63992,0,0
1677,0001064,65536,0,0,0,65536
1678,0000774,65536,62980,0,0,2556
1679,0005891,65536,0,0,65536,0
1680,0000330,65536,62979,0,0,2557
1681,0001623,65536,1585,63951,0,0
1682,0001065,65536,0,0,0,65536
1683,0006921,65536,62968,0,2568,0
1684,0002552,65536,62967,2569,0,0
1685,0005892,65536,0,0,65536,0
1686,0005228,65536,62967,0,2569,0
1687,0001066,65536,0,0,0,65536
1688,0001625,65536,1592,63944,0,0
1689,0006167,65536,62966,0,2570,0
1690,0000845,65536,62965,0,0,2571
1691,0005893,65536,0,0,65536,0
1692,0001067,65536,0,0,0,65536
1693,0002882,65536,1642,63894,0,0
1694,0005964,65536,62965,0,2571,0
1695,0004221,65536,62956,0,2580,0
1696,0001069,65536,0,0,0,65536
1697,0005894,65536,0,0,65536,0
1698,0003298,65536,1662,63874,0,0
1699,0004712,65536,62956,0,0,2580
1700,0007449,65536,62954,0,2582,0
1701,0001071,65536,0,0,0,65536
1702,0001518,65536,62949,2587,0,0
1703,0005895,65536,0,0,65536,0
1704,0002880,65536,1677,63859,0,0
1705,0002756,65536,62937,2599,0,0
1706,0001892,65536,62920,2616,0,0
1707,0001072,65536,0,0,0,65536
1708,0005896,65536,0,0,65536,0
1709,0002657,65536,1691,63845,0,0
1710,0007392,65536,62917,0,2619,0
1711,0003079,65536,62911,2625,0,0
1712,0001073,65536,0,0,0,65536
1713,0000460,65536,62910,0,2626,0
1714,0005377,65536,1692,63844,0,0
1715,0005897,65536,0,0,65536,0
1716,0004274,65536,62907,0,0,2629
1717,0001074,65536,0,0,0,65536
1718,0006119,65536,62889,0,2647,0
1719,0003322,65536,1700,63836,0,0
1720,0005900,65536,0,0,65536,0
1721,0000378,65536,62886,0,2650,0
1722,0001075,65536,0,0,0,65536
1723,0005903,65536,62886,0,2650,0
1724,0001681,65536,1743,63793,0,0
1725,0007515,65536,62864,0,2672,0
1726,0005901,65536,0,0,65536,0
1727,0004936,65536,62859,0,0,2677
1728,0001076,65536,0,0,0,65536
1729,0007282,65536,62852,0,2684,0
1730,0001966,65536,1751,63785,0,0
1731,0007557,65536,62848,0,2688,0
1732,0005902,65536,0,0,65536,0
1733,0001077,65536,0,0,0,65536
1734,0006260,65536,62847,0,2689,0
1735,0002910,65536,1763,63773,0,0
1736,0004749,65536,62841,0,2695,0
1737,0001078,65536,0,0,0,65536
1738,0005905,65536,0,0,65536,0
1739,0006097,65536,62829,0,2707,0
1740,0002592,65536,1769,63767,0,0
1741,0004585,65536,62827,0,2709,0
1742,0001079,65536,0,0,0,65536
1743,0004591,65536,62824,0,2712,0
1744,0005906,65536,0,0,65536,0
1745,0004102,65536,62823,0,2713,0
1746,0003655,65536,1780,63756,0,0
1747,0005962,65536,62809,0,2727,0
1748,0001084,65536,0,0,0,65536
1749,0007278,65536,62797,0,0,2739
1750,0005907,65536,0,0,65536,0
1751,0001661,65536,1787,63749,0,0
1752,0002747,65536,62790,2746,0,0
1753,0001085,65536,0,0,0,65536
1754,0004104,65536,62790,0,2746,0
1755,0005908,65536,0,0,65536,0
1756,0002486,65536,1796,63740,0,0
1757,0006161,65536,62790,0,2746,0
1758,0001086,65536,0,0,0,65536
1759,0007140,65536,62781,0,2755,0
1760,0005714,65536,62777,0,0,2759
1761,0003515,65536,1860,63676,0,0
1762,0005910,65536,0,0,65536,0
1763,0000351,65536,62772,0,0,2764
1764,0001087,65536,0,0,0,65536
1765,0007597,65536,62772,0,2764,0
1766,0001750,65536,1876,63660,0,0
1767,0005911,65536,0,0,65536,0
1768,0002710,65536,62758,2778,0,0
1769,0001088,65536,0,0,0,65536
1770,0001521,65536,62751,2785,0,0
1771,0000127,65536,62750,0,2786,0
1772,0002494,65536,1883,63653,0,0
1773,0005912,65536,0,0,65536,0
1774,0001089,65536,0,0,0,65536
1775,0003102,65536,62750,2786,0,0
1776,0005739,65536,62747,0,2789,0
1777,0002782,65536,1895,63641,0,0
1778,0001090,65536,0,0,0,65536
1779,0005913,65536,0,0,65536,0
1780,0005661,65536,62745,0,0,2791
1781,0001310,65536,62743,0,2793,0
1782,0002091,65536,1915,63621,0,0
1783,0000891,65536,62741,0,0,2795
1784,0001093,65536,0,0,0,65536
1785,0005914,65536,0,0,65536,0
1786,0006177,65536,62740,0,2796,0
1787,0006233,65536,62738,0,2798,0
1788,0001745,65536,1921,63615,0,0
1789,0001094,65536,0,0,0,65536
1790,0002377,65536,62723,2813,0,0
1791,0005915,65536,0,0,65536,0
1792,0001598,65536,62715,2821,0,0
1793,0001653,65536,1930,63606,0,0
1794,0001095,65536,0,0,0,65536
1795,0002536,65536,62712,2824,0,0
1796,0005918,65536,0,0,65536,0
1797,0007469,65536,62712,0,2824,0
1798,0006186,65536,62703,0,2833,0
1799,0002790,65536,1938,63598,0,0
1800,0001096,65536,0,0,0,65536
1801,0002926,65536,62702,2834,0,0
1802,0005921,65536,0,0,65536,0
1803,0007386,65536,62699,0,2837,0
1804,0001097,65536,0,0,0,65536
1805,0003352,65536,1947,63589,0,0
1806,0002283,65536,62698,2838,0,0
1807,0005922,65536,0,0,65536,0
1808,0002378,65536,62687,2849,0,0
1809,0001098,65536,0,0,0,65536
1810,0007074,65536,62680,0,2856,0
1811,0005389,65536,1953,63583,0,0
1812,0005304,65536,62668,0,0,2868
1813,0005923,65536,0,0,65536,0
1814,0001099,65536,0,0,0,65536
1815,0007254,65536,62666,0,2870,0
1816,0003025,65536,1966,63570,0,0
1817,0000515,65536,62642,0,2894,0
1818,0002533,65536,62630,2906,0,0
1819,0005924,65536,0,0,65536,0
1820,0001100,65536,0,0,0,65536
1821,0003358,65536,1995,63541,0,0
1822,0006723,65536,62626,0,2910,0
1823,0000959,65536,62623,0,2913,0
1824,0001101,65536,0,0,0,65536
1825,0005926,65536,0,0,65536,0
1826,0005170,65536,62622,0,0,2914
1827,0003372,65536,2021,63515,0,0
1828,0005289,65536,62618,0,0,2918
1829,0001102,65536,0,0,0,65536
1830,0007188,65536,62614,0,2922,0
1831,0005927,65536,0,0,65536,0
1832,0003233,65536,2023,63513,0,0
1833,0001268,65536,62607,0,0,2929
1834,0007529,65536,62599,0,2937,0
1835,0001103,65536,0,0,0,65536
1836,0002860,65536,2041,63495,0,0
1837,0005928,65536,0,0,65536,0
1838,0005718,65536,62598,0,0,2938
1839,0004376,65536,62584,0,0,2952
1840,0001104,65536,0,0,0,65536
1841,0002357,65536,62575,2961,0,0
1842,0002577,65536,2057,63479,0,0
1843,0005929,65536,0,0,65536,0
1844,0001929,65536,62570,2966,0,0
1845,0001107,65536,0,0,0,65536
1846,0002406,65536,62564,2972,0,0
1847,0005930,65536,0,0,65536,0
1848,0002353,65536,2084,63452,0,0
1849,0003571,65536,62561,2975,0,0
1850,0000841,65536,62539,0,0,2997
1851,0001109,65536,0,0,0,65536
1852,0006519,65536,62537,0,2999,0
1853,0002932,65536,2084,63452,0,0
1854,0005931,65536,0,0,65536,0
1855,0003482,65536,62536,3000,0,0
1856,0001110,65536,0,0,0,65536
1857,0005081,65536,62536,0,0,3000
1858,0005379,65536,2089,63447,0,0
1859,0005938,65536,0,0,65536,0
1860,0006991,65536,62534,0,0,3002
1861,0001111,65536,0,0,0,65536
1862,0007170,65536,62533,0,3003,0
1863,0001804,65536,2151,63385,0,0
1864,0006473,65536,62531,0,3005,0
1865,0005943,65536,0,0,65536,0
1866,0005227,65536,62524,0,3012,0
1867,0001113,65536,0,0,0,65536
1868,0000933,65536,62522,0,0,3014
1869,0003469,65536,2152,63384,0,0
1870,0005945,65536,0,0,65536,0
1871,0007664,65536,62519,0,3017,0
1872,0001114,65536,0,0,0,65536
1873,0005292,65536,62508,0,3028,0
1874,0005397,65536,2153,63383,0,0
1875,0007475,65536,62508,0,3028,0
1876,0005947,65536,0,0,65536,0
1877,0001115,65536,0,0,0,65536
1878,0002446,65536,62477,3059,0,0
1879,0003982,65536,62473,0,3063,0
1880,0001687,65536,2161,63375,0,0
1881,0001116,65536,0,0,0,65536
1882,0002617,65536,62472,3064,0,0
1883,0005961,65536,0,0,65536,0
1884,0000429,65536,62434,0,3102,0
1885,0001844,65536,2172,63364,0,0
1886,0006131,65536,62434,0,3102,0
1887,0001117,65536,0,0,0,65536
1888,0005971,65536,0,0,65536,0
1889,0005721,65536,62433,0,0,3103
1890,0003127,65536,2173,63363,0,0
1891,0005868,65536,62431,0,3105,0
1892,0001118,65536,0,0,0,65536
1893,0006709,65536,62427,0,3109,0
1894,0005985,65536,0,0,65536,0
1895,0003347,65536,62420,3116,0,0
1896,0002946,65536,2181,63355,0,0
1897,0001119,65536,0,0,0,65536
1898,0007198,65536,62420,0,3116,0
1899,0006093,65536,62419,0,3117,0
1900,0005986,65536,0,0,65536,0
1901,0003290,65536,2204,63332,0,0
1902,0007663,65536,62409,0,3127,0
1903,0001120,65536,0,0,0,65536
1904,0000363,65536,62406,0,3130,0
1905,0001710,65536,2241,63295,0,0
1906,0005990,65536,0,0,65536,0
1907,0003443,65536,62405,3131,0,0
1908,0001121,65536,0,0,0,65536
1909,0001581,65536,62403,3133,0,0
1910,0006683,65536,62401,0,3135,0
1911,0002241,65536,2261,63275,0,0
1912,0005995,65536,0,0,65536,0
1913,0001122,65536,0,0,0,65536
1914,0004754,65536,62393,0,3143,0
1915,0005305,65536,62387,0,0,3149
1916,0005382,65536,2280,63256,0,0
1917,0001123,65536,0,0,0,65536
1918,0001231,65536,62380,0,0,3156
1919,0005996,65536,0,0,65536,0
1920,0007055,65536,62362,0,3174,0
1921,0001904,65536,62352,3184,0,0
1922,0006764,65536,2295,63241,0,0
1923,0001124,65536,0,0,0,65536
1924,0005999,65536,0,0,65536,0
1925,0006355,65536,62348,0,0,3188
1926,0006442,65536,62345,0,3191,0
1927,0002265,65536,2332,63204,0,0
1928,0001125,65536,0,0,0,65536
1929,0000173,65536,62325,0,3211,0
1930,0006004,65536,0,0,65536,0
1931,0001701,65536,62322,3214,0,0
1932,0003335,65536,2357,63179,0,0
1933,0001128,65536,0,0,0,65536
1934,0007384,65536,62322,0,3214,0
1935,0006005,65536,0,0,65536,0
1936,0001404,65536,62315,0,0,3221
1937,0005154,65536,62305,0,0,3231
1938,0005408,65536,2371,63165,0,0
1939,0001129,65536,0,0,0,65536
1940,0007666,65536,62305,0,0,3231
1941,0006006,65536,0,0,65536,0
1942,0001031,65536,62295,0,3241,0
1943,0003508,65536,2373,63163,0,0
1944,0001130,65536,0,0,0,65536
1945,0007190,65536,62292,0,3244,0
1946,0007173,65536,62288,0,1648,1600
1947,0006007,65536,0,0,65536,0
1948,0001932,65536,2377,63159,0,0
1949,0001131,65536,0,0,0,65536
1950,0006163,65536,62287,0,3249,0
1951,0002248,65536,62285,3251,0,0
1952,0006008,65536,0,0,65536,0
1953,0007150,65536,62281,0,3255,0
1954,0003049,65536,2405,63131,0,0
1955,0001132,65536,0,0,0,65536
1956,0006206,65536,62274,0,3262,0
1957,0002963,65536,62267,3269,0,0
1958,0006011,65536,0,0,65536,0
1959,0001133,65536,0,0,0,65536
1960,0001721,65536,2417,63119,0,0
1961,0003018,65536,62266,3270,0,0
1962,0000926,65536,62252,0,0,3284
1963,0006013,65536,0,0,65536,0
1964,0001136,65536,0,0,0,65536
1965,0000005,65536,62249,3287,0,0
1966,0002845,65536,2428,63108,0,0
1967,0004667,65536,62243,0,3293,0
1968,0001944,65536,62240,3296,0,0
1969,0001137,65536,0,0,0,65536
1970,0006016,65536,0,0,65536,0
1971,0002481,65536,2437,63099,0,0
1972,0002583,65536,62238,3298,0,0
1973,0006348,65536,62225,0,0,3311
1974,0001138,65536,0,0,0,65536
1975,0006019,65536,0,0,65536,0
1976,0004303,65536,62205,0,0,3331
1977,0002846,65536,2457,63079,0,0
1978,0000437,65536,62197,0,3339,0
1979,0001139,65536,0,0,0,65536
1980,0007451,65536,62192,0,3344,0
1981,0003725,65536,2499,63037,0,0
1982,0006022,65536,0,0,65536,0
1983,0007547,65536,62187,0,3349,0
1984,0004921,65536,62185,0,0,3351
1985,0001140,65536,0,0,0,65536
1986,0002269,65536,2503,63033,0,0
1987,0005208,65536,62176,0,3360,0
1988,0006023,65536,0,0,65536,0
1989,0006522,65536,62173,0,3363,0
1990,0001142,65536,0,0,0,65536
1991,0002614,65536,62172,3364,0,0
1992,0005406,65536,2507,63029,0,0
1993,0006024,65536,0,0,65536,0
1994,0004170,65536,62170,0,3366,0
1995,0001144,65536,0,0,0,65536
1996,0003713,65536,62167,3369,0,0
1997,0003282,65536,2520,63016,0,0
1998,0004700,65536,62162,0,0,3374
1999,0006025,65536,0,0,65536,0
2000,0000461,65536,62145,0,3391,0
2001,0001145,65536,0,0,0,65536
2002,0000019,65536,2525,63011,0,0
2003,0005476,65536,62144,0,0,3392
2004,0006026,65536,0,0,65536,0
2005,0005293,65536,62141,0,0,3395
2006,0001150,65536,0,0,0,65536
2007,0003601,65536,62135,3401,0,0
2008,0000016,65536,2529,63007,0,0
2009,0007280,65536,62135,0,3401,0
2010,0006027,65536,0,0,65536,0
2011,0001151,65536,0,0,0,65536
2012,0007050,65536,62134,0,0,3402
2013,0005384,65536,2535,63001,0,0
2014,0001561,65536,62132,3404,0,0
2015,0006864,65536,62128,0,3408,0
2016,0006028,65536,0,0,65536,0
2017,0001152,65536,0,0,0,65536
2018,0000973,65536,62121,0,3415,0
2019,0005326,65536,2550,62986,0,0
2020,0006472,65536,62109,0,3427,0
2021,0001153,65536,0,0,0,65536
2022,0006031,65536,0,0,65536,0
2023,0007232,65536,62108,0,0,3428
2024,0001663,65536,2555,62981,0,0
2025,0003194,65536,62107,3429,0,0
2026,0001154,65536,0,0,0,65536
2027,0002652,65536,62104,3432,0,0
2028,0006032,65536,0,0,65536,0
2029,0007271,65536,62102,0,3434,0
2030,0001637,65536,2598,62938,0,0
2031,0004045,65536,62099,0,3437,0
2032,0001159,65536,0,0,0,65536
2033,0000343,65536,62084,0,0,3452
2034,0006033,65536,0,0,65536,0
2035,0001601,65536,2613,62923,0,0
2036,0005581,65536,62070,0,0,3466
2037,0001160,65536,0,0,0,65536
2038,0004688,65536,62067,0,3469,0
2039,0006034,65536,0,0,65536,0
2040,0002077,65536,2672,62864,0,0
2041,0005443,65536,62050,3486,0,0
2042,0001161,65536,0,0,0,65536
2043,0002389,65536,62047,3489,0,0
2044,0006611,65536,62045,0,3491,0
2045,0006035,65536,0,0,65536,0
2046,0002028,65536,2698,62838,0,0
2047,0001782,65536,62044,3492,0,0
2048,0001163,65536,0,0,0,65536
2049,0005162,65536,62026,0,3510,0
2050,0003789,65536,2703,62833,0,0
2051,0006036,65536,0,0,65536,0
2052,0001565,65536,62023,3513,0,0
2053,0001164,65536,0,0,0,65536
2054,0004017,65536,62019,0,3517,0
2055,0007013,65536,62013,0,0,3523
2056,0002324,65536,2732,62804,0,0
2057,0006037,65536,0,0,65536,0
2058,0001165,65536,0,0,0,65536
2059,0000214,65536,62011,0,3525,0
2060,0003224,65536,62006,3530,0,0
2061,0003256,65536,2758,62778,0,0
2062,0006038,65536,0,0,65536,0
2063,0001166,65536,0,0,0,65536
2064,0004671,65536,62005,0,3531,0
2065,0007390,65536,61996,0,3540,0
2066,0001770,65536,2804,62732,0,0
2067,0002153,65536,61992,3544,0,0
2068,0001167,65536,0,0,0,65536
2069,0006039,65536,0,0,65536,0
2070,0005192,65536,61986,0,3550,0
2071,0006729,65536,61977,3559,0,0
2072,0002338,65536,2816,62720,0,0
2073,0001168,65536,0,0,0,65536
2074,0004797,65536,61974,0,3562,0
2075,0006040,65536,0,0,65536,0
2076,0004467,65536,61970,0,3566,0
2077,0001633,65536,2826,62710,0,0
2078,0001169,65536,0,0,0,65536
2079,0002281,65536,61956,3580,0,0
2080,0006041,65536,0,0,65536,0
2081,0007109,65536,61947,0,3589,0
2082,0001170,65536,0,0,0,65536
2083,0007633,65536,61945,0,3591,0
2084,0003332,65536,2886,62650,0,0
2085,0001609,65536,61934,3602,0,0
2086,0006042,65536,0,0,65536,0
2087,0005267,65536,61923,0,0,3613
2088,0001171,65536,0,0,0,65536
2089,0002892,65536,2889,62647,0,0
2090,0002428,65536,61919,3617,0,0
2091,0005647,65536,61917,0,0,3619
2092,0006043,65536,0,0,65536,0
2093,0001172,65536,0,0,0,65536
2094,0004231,65536,61908,0,3628,0
2095,0003126,65536,2897,62639,0,0
2096,0004760,65536,61878,0,3658,0
2097,0006044,65536,0,0,65536,0
2098,0001173,65536,0,0,0,65536
2099,0007389,65536,61878,0,3658,0
2100,0003848,65536,2911,62625,0,0
2101,0004957,65536,61876,0,0,3660
2102,0004680,65536,61870,0,3666,0
2103,0001174,65536,0,0,0,65536
2104,0006045,65536,0,0,65536,0
2105,0002335,65536,2921,62615,0,0
2106,0003488,65536,61869,3667,0,0
2107,0002580,65536,61867,3669,0,0
2108,0001176,65536,0,0,0,65536
2109,0004798,65536,61867,0,0,3669
2110,0006046,65536,0,0,65536,0
2111,0001769,65536,2931,62605,0,0
2112,0007685,65536,61860,0,0,3676
2113,0002609,65536,61857,3679,0,0
2114,0001177,65536,0,0,0,65536
2115,0006047,65536,0,0,65536,0
2116,0001788,65536,2950,62586,0,0
2117,0005977,65536,61857,0,3679,0
2118,0000076,65536,61853,0,0,3683
2119,0001178,65536,0,0,0,65536
2120,0005365,65536,2958,62578,0,0
2121,0003481,65536,61843,3693,0,0
2122,0006048,65536,0,0,65536,0
2123,0003220,65536,61841,3695,0,0
2124,0001179,65536,0,0,0,65536
2125,0007118,65536,61832,0,3704,0
2126,0002906,65536,2971,62565,0,0
2127,0006049,65536,0,0,65536,0
2128,0001999,65536,61817,3719,0,0
2129,0004366,65536,61817,0,0,3719
2130,0001180,65536,0,0,0,65536
2131,0002186,65536,2996,62540,0,0
2132,0006566,65536,61814,0,3722,0
2133,0006050,65536,0,0,65536,0
2134,0003706,65536,61813,3723,0,0
2135,0001181,65536,0,0,0,65536
2136,0006218,65536,61807,0,3729,0
2137,0005414,65536,2999,62537,0,0
2138,0006051,65536,0,0,65536,0
2139,0005153,65536,61804,0,0,3732
2140,0001182,65536,0,0,0,65536
2141,0002711,65536,61778,3758,0,0
2142,0002414,65536,3039,62497,0,0
2143,0007585,65536,61761,0,3775,0
2144,0006052,65536,0,0,65536,0
2145,0003385,65536,61759,3777,0,0
2146,0001183,65536,0,0,0,65536
2147,0003807,65536,61756,3780,0,0
2148,0001836,65536,3042,62494,0,0
2149,0006053,65536,0,0,65536,0
2150,0002152,65536,61755,3781,0,0
2151,0001184,65536,0,0,0,65536
2152,0003302,65536,61749,3787,0,0
2153,0007021,65536,61725,0,3811,0
2154,0003473,65536,3097,62439,0,0
2155,0001185,65536,0,0,0,65536
2156,0006054,65536,0,0,65536,0
2157,0006200,65536,61724,0,3812,0
2158,0004943,65536,61712,0,0,3824
2159,0003688,65536,3116,62420,0,0
2160,0001186,65536,0,0,0,65536
2161,0001308,65536,61711,0,3825,0
2162,0006055,65536,0,0,65536,0
2163,0000241,65536,61708,0,3828,0
2164,0002243,65536,3123,62413,0,0
2165,0002023,65536,61708,3828,0,0
2166,0001187,65536,0,0,0,65536
2167,0006056,65536,0,0,65536,0
2168,0000150,65536,61689,0,3847,0
2169,0005467,65536,61684,0,3852,0
2170,0002146,65536,3133,62403,0,0
2171,0001188,65536,0,0,0,65536
2172,0001403,65536,61680,0,3780,76
2173,0006057,65536,0,0,65536,0
2174,0007374,65536,61677,0,3859,0
2175,0003201,65536,3135,62401,0,0
2176,0001189,65536,0,0,0,65536
2177,0003415,65536,61672,3864,0,0
2178,0005203,65536,61667,0,0,3869
2179,0006058,65536,0,0,65536,0
2180,0001686,65536,3138,62398,0,0
2181,0000970,65536,61660,0,3876,0
2182,0001206,65536,0,0,0,65536
2183,0001032,65536,61660,0,3876,0
2184,0003875,65536,61647,3889,0,0
2185,0006059,65536,0,0,65536,0
2186,0002418,65536,3154,62382,0,0
2187,0001207,65536,0,0,0,65536
2188,0007082,65536,61646,0,281,3609
2189,0007477,65536,61646,0,3890,0
2190,0002334,65536,3167,62369,0,0
2191,0001211,65536,0,0,0,65536
2192,0006060,65536,0,0,65536,0
2193,0006518,65536,61645,0,3891,0
2194,0000471,65536,61641,0,3895,0
2195,0002781,65536,3172,62364,0,0
2196,0001594,65536,61635,3901,0,0
2197,0001212,65536,0,0,0,65536
2198,0006061,65536,0,0,65536,0
2199,0005802,65536,61633,0,3903,0
2200,0000417,65536,61607,0,3929,0
2201,0003105,65536,3189,62347,0,0
2202,0001213,65536,0,0,0,65536
2203,0000225,65536,61605,0,3931,0
2204,0006062,65536,0,0,65536,0
2205,0004815,65536,61602,0,3934,0
2206,0002054,65536,3206,62330,0,0
2207,0001214,65536,0,0,0,65536
2208,0005919,65536,61598,0,3938,0
2209,0005127,65536,61587,0,0,3949
2210,0006063,65536,0,0,65536,0
2211,0003268,65536,3223,62313,0,0
2212,0001215,65536,0,0,0,65536
2213,0007130,65536,61574,0,3962,0
2214,0004578,65536,61560,0,3976,0
2215,0006064,65536,0,0,65536,0
2216,0007460,65536,61556,0,3980,0
