sample_id,total_pixels,class_0,class_1,class_2,class_3
0004094,65536,6353,0,59183,0
0004095,65536,33509,0,32027,0
0004096,65536,56382,0,9154,0
0004097,65536,38946,0,26590,0
0004098,65536,0,0,65536,0
0004099,65536,50945,0,0,14591
0004100,65536,64757,0,779,0
0004101,65536,65363,0,0,173
0004102,65536,62823,0,2713,0
0004103,65536,65240,0,296,0
0004104,65536,62790,0,2746,0
0004105,65536,64764,0,772,0
0004106,65536,63745,0,0,1791
0004107,65536,27818,0,37718,0
0004108,65536,50601,0,14935,0
0004109,65536,29659,0,35877,0
0004110,65536,60601,0,4935,0
0004111,65536,65342,0,194,0
0004112,65536,61235,0,4301,0
0004113,65536,38119,0,27417,0
0004114,65536,43695,0,21841,0
0004115,65536,56273,0,9263,0
0004116,65536,53850,0,11686,0
0004117,65536,61195,0,4341,0
0004118,65536,47708,0,17828,0
0004119,65536,31160,0,34376,0
0004120,65536,46835,0,18701,0
0004121,65536,63007,0,2529,0
0004122,65536,56048,0,9488,0
0004123,65536,38367,0,27169,0
0004124,65536,19632,0,45904,0
0004125,65536,55839,0,9697,0
0004126,65536,18165,0,47371,0
0004127,65536,6768,0,58768,0
0004128,65536,55960,0,9576,0
0004129,65536,63266,0,2270,0
0004130,65536,56872,0,8664,0
0004131,65536,18804,0,46732,0
0004132,65536,0,0,65536,0
0004133,65536,22412,0,43124,0
0004134,65536,64085,0,1451,0
0004135,65536,42825,0,22711,0
0004136,65536,39367,0,26169,0
0004137,65536,36803,0,28733,0
0004138,65536,2908,0,62628,0
0004139,65536,0,0,65536,0
0004140,65536,20483,0,45053,0
0004141,65536,56533,0,9003,0
0004142,65536,61479,0,4057,0
0004143,65536,0,0,65536,0
0004144,65536,0,0,65536,0
0004145,65536,0,0,65536,0
0004146,65536,2478,0,63058,0
0004147,65536,0,0,65536,0
0004148,65536,0,0,65536,0
0004149,65536,1563,0,63973,0
0004150,65536,0,0,65536,0
0004151,65536,60579,0,4957,0
0004152,65536,63938,0,1598,0
0004153,65536,44531,0,21005,0
0004154,65536,0,0,65536,0
0004155,65536,0,0,65536,0
0004156,65536,484,0,65052,0
0004157,65536,9419,0,56117,0
0004158,65536,43407,0,22129,0
0004159,65536,48866,0,16670,0
0004160,65536,63484,0,2052,0
0004161,65536,39345,0,26191,0
0004162,65536,350,0,65186,0
0004163,65536,0,0,65536,0
0004164,65536,0,0,65536,0
0004165,65536,0,0,65536,0
0004166,65536,0,0,65536,0
0004167,65536,0,0,65536,0
0004168,65536,0,0,65536,0
0004169,65536,22738,0,42798,0
0004170,65536,62170,0,3366,0
0004171,65536,58384,0,7152,0
0004172,65536,58512,0,7024,0
0004173,65536,0,0,65536,0
0004174,65536,0,0,65536,0
0004175,65536,0,0,65536,0
0004176,65536,0,0,65536,0
0004177,65536,0,0,65536,0
0004178,65536,0,0,65536,0
0004179,65536,0,0,65536,0
0004180,65536,0,0,65536,0
0004181,65536,7317,0,58219,0
0004182,65536,57130,0,8406,0
0004183,65536,54653,0,10883,0
0004184,65536,41916,0,23620,0
0004185,65536,60183,0,5353,0
0004186,65536,19780,0,45756,0
0004187,65536,16503,0,49033,0
0004188,65536,7414,0,58122,0
0004189,65536,2131,0,63405,0
0004190,65536,35257,0,30279,0
0004191,65536,0,0,65536,0
0004192,65536,15649,0,49887,0
0004193,65536,48856,0,16680,0
0004194,65536,9663,0,55873,0
0004195,65536,2959,0,62577,0
0004196,65536,25607,0,39929,0
0004197,65536,50101,0,15435,0
0004198,65536,14758,0,50778,0
0004199,65536,60508,0,5028,0
0004200,65536,38430,0,27106,0
0004201,65536,60703,0,4833,0
0004202,65536,41372,0,24164,0
0004203,65536,12787,0,52749,0
0004204,65536,38100,0,27436,0
0004205,65536,38602,0,26934,0
0004206,65536,49767,0,15769,0
0004207,65536,55287,0,10249,0
0004208,65536,64800,0,736,0
0004209,65536,63468,0,2068,0
0004210,65536,35834,0,29702,0
0004211,65536,47421,0,18115,0
0004212,65536,38543,0,26993,0
0004213,65536,11127,0,54409,0
0004214,65536,584,0,64952,0
0004215,65536,20574,0,44962,0
0004216,65536,50935,0,14601,0
0004217,65536,21319,0,44217,0
0004218,65536,32535,0,33001,0
0004219,65536,36726,0,28810,0
0004220,65536,47571,0,17965,0
0004221,65536,62956,0,2580,0
0004222,65536,56773,0,8763,0
0004223,65536,64211,0,1325,0
0004224,65536,18347,0,47189,0
0004225,65536,50106,0,15430,0
0004226,65536,46313,0,19223,0
0004227,65536,37765,0,27771,0
0004228,65536,54338,0,11198,0
0004229,65536,48653,0,16883,0
0004230,65536,64463,0,1073,0
0004231,65536,61908,0,3628,0
0004232,65536,64315,0,1221,0
0004233,65536,64678,0,858,0
0004234,65536,49024,0,16512,0
0004235,65536,65018,0,0,518
0004236,65536,8462,0,0,57074
0004237,65536,0,0,0,65536
0004238,65536,65387,0,0,149
0004239,65536,41618,0,0,23918
0004240,65536,32090,0,0,33446
0004241,65536,7474,0,0,58062
0004242,65536,0,0,0,65536
0004243,65536,0,0,0,65536
0004244,65536,0,0,0,65536
0004245,65536,237,0,0,65299
0004246,65536,11475,0,0,54061
0004247,65536,60872,0,0,4664
0004248,65536,56666,0,0,8870
0004249,65536,35044,0,0,30492
0004250,65536,0,0,0,65536
0004251,65536,0,0,0,65536
0004252,65536,0,0,0,65536
0004253,65536,0,0,0,65536
0004254,65536,0,0,0,65536
0004255,65536,1919,0,0,63617
0004256,65536,22170,0,0,43366
0004257,65536,0,0,0,65536
0004258,65536,0,0,0,65536
0004259,65536,0,0,0,65536
0004260,65536,0,0,0,65536
0004261,65536,6425,0,0,59111
0004262,65536,58559,0,0,6977
0004263,65536,48178,0,0,17358
0004264,65536,63026,0,0,2510
0004265,65536,42585,0,0,22951
0004266,65536,692,0,0,64844
0004267,65536,0,0,0,65536
0004268,65536,0,0,0,65536
0004269,65536,0,0,0,65536
0004270,65536,0,0,0,65536
0004271,65536,0,0,0,65536
0004272,65536,10068,0,0,55468
0004273,65536,14244,0,0,51292
0004274,65536,62907,0,0,2629
0004275,65536,2104,0,0,63432
0004276,65536,0,0,0,65536
0004277,65536,0,0,0,65536
0004278,65536,0,0,0,65536
0004279,65536,0,0,0,65536
0004280,65536,0,0,0,65536
0004281,65536,2739,0,0,62797
0004282,65536,1266,0,0,64270
0004283,65536,50370,0,0,15166
0004284,65536,1955,0,0,63581
0004285,65536,0,0,0,65536
0004286,65536,0,0,0,65536
0004287,65536,0,0,0,65536
0004288,65536,0,0,0,65536
0004289,65536,0,0,0,65536
0004290,65536,50317,0,0,15219
0004291,65536,24879,0,0,40657
0004292,65536,0,0,0,65536
0004293,65536,0,0,0,65536
0004294,65536,0,0,0,65536
0004295,65536,0,0,0,65536
0004296,65536,0,0,0,65536
0004297,65536,0,0,0,65536
0004298,65536,0,0,0,65536
0004299,65536,0,0,0,65536
0004300,65536,21542,0,0,43994
0004301,65536,19339,0,0,46197
0004302,65536,0,0,0,65536
0004303,65536,62205,0,0,3331
0004304,65536,2774,0,0,62762
0004305,65536,0,0,0,65536
0004306,65536,29344,0,0,36192
0004307,65536,60254,0,0,5282
0004308,65536,37370,0,0,28166
0004309,65536,2430,0,0,63106
0004310,65536,0,0,0,65536
0004311,65536,0,0,0,65536
0004312,65536,0,0,0,65536
0004313,65536,0,0,0,65536
0004314,65536,0,0,0,65536
0004315,65536,0,0,0,65536
0004316,65536,0,0,0,65536
0004317,65536,0,0,0,65536
0004318,65536,23669,0,0,41867
0004319,65536,55275,0,0,10261
0004320,65536,271,0,0,65265
0004321,65536,0,0,0,65536
0004322,65536,0,0,0,65536
0004323,65536,0,0,0,65536
0004324,65536,0,0,0,65536
0004325,65536,0,0,0,65536
0004326,65536,20787,0,0,44749
0004327,65536,0,0,0,65536
0004328,65536,0,0,0,65536
0004329,65536,0,0,0,65536
0004330,65536,0,0,0,65536
0004331,65536,0,0,0,65536
0004332,65536,0,0,0,65536
0004333,65536,0,0,0,65536
0004334,65536,0,0,0,65536
0004335,65536,34029,0,0,31507
0004336,65536,25987,0,0,39549
0004337,65536,0,0,0,65536
0004338,65536,0,0,0,65536
0004339,65536,0,0,0,65536
0004340,65536,0,0,0,65536
0004341,65536,0,0,0,65536
0004342,65536,0,0,0,65536
0004343,65536,27656,0,0,37880
0004344,65536,0,0,0,65536
0004345,65536,0,0,0,65536
0004346,65536,0,0,0,65536
0004347,65536,0,0,0,65536
0004348,65536,0,0,0,65536
0004349,65536,0,0,0,65536
0004350,65536,64228,0,0,1308
0004351,65536,42287,0,23249,0
0004352,65536,41189,0,0,24347
0004353,65536,32932,0,0,32604
0004354,65536,1813,0,0,63723
0004355,65536,0,0,0,65536
0004356,65536,29693,0,0,35843
0004357,65536,515,0,0,65021
0004358,65536,19000,0,0,46536
0004359,65536,52406,0,0,13130
0004360,65536,0,0,0,65536
0004361,65536,2630,0,0,62906
0004362,65536,50243,0,0,15293
0004363,65536,39992,0,0,25544
0004364,65536,64351,0,0,1185
0004365,65536,39628,0,25908,0
0004366,65536,61817,0,0,3719
0004367,65536,31745,0,0,33791
0004368,65536,45535,0,0,20001
0004369,65536,30435,0,2211,32890
0004370,65536,28493,0,10958,26085
0004371,65536,14857,0,0,50679
0004372,65536,5269,0,881,59386
0004373,65536,41945,0,5450,18141
0004374,65536,0,0,0,65536
0004375,65536,65494,0,0,42
0004376,65536,62584,0,0,2952
0004377,65536,6229,0,0,59307
0004378,65536,34901,0,0,30635
0004379,65536,20906,0,0,44630
0004380,65536,53278,0,9620,2638
0004381,65536,53328,0,12208,0
0004382,65536,0,0,0,65536
0004383,65536,0,0,0,65536
0004384,65536,20498,0,0,45038
0004385,65536,37422,0,0,28114
0004386,65536,11904,0,0,53632
0004387,65536,1418,0,0,64118
0004388,65536,25787,0,0,39749
0004389,65536,63424,0,0,2112
0004390,65536,53518,0,0,12018
0004391,65536,17256,0,0,48280
0004392,65536,0,0,0,65536
0004393,65536,0,0,0,65536
0004394,65536,58903,0,0,6633
0004395,65536,6512,0,0,59024
0004396,65536,177,0,0,65359
0004397,65536,3006,0,0,62530
0004398,65536,0,0,0,65536
0004399,65536,0,0,0,65536
0004400,65536,0,0,0,65536
0004401,65536,55074,0,0,10462
0004402,65536,50804,0,0,14732
0004403,65536,45479,0,0,20057
0004404,65536,47861,0,0,17675
0004405,65536,37661,0,0,27875
0004406,65536,1106,0,0,64430
0004407,65536,0,0,0,65536
0004408,65536,0,0,0,65536
0004409,65536,0,0,0,65536
0004410,65536,0,0,0,65536
0004411,65536,0,0,0,65536
0004412,65536,12188,0,0,53348
0004413,65536,65516,0,0,20
0004414,65536,33242,0,0,32294
0004415,65536,25231,0,0,40305
0004416,65536,53489,0,0,12047
0004417,65536,24917,0,0,40619
0004418,65536,0,0,0,65536
0004419,65536,0,0,0,65536
0004420,65536,0,0,0,65536
0004421,65536,0,0,0,65536
0004422,65536,0,0,0,65536
0004423,65536,0,0,0,65536
0004424,65536,41417,0,0,24119
0004425,65536,28579,0,13972,22985
0004426,65536,46881,0,0,18655
0004427,65536,21184,0,0,44352
0004428,65536,0,0,0,65536
0004429,65536,0,0,0,65536
0004430,65536,0,0,0,65536
0004431,65536,17177,0,0,48359
0004432,65536,65425,0,0,111
0004433,65536,39282,0,23085,3169
0004434,65536,50014,0,0,15522
0004435,65536,65250,0,286,0
0004436,65536,64039,0,0,1497
0004437,65536,64903,0,0,633
0004438,65536,58979,0,6557,0
0004439,65536,61006,0,0,4530
0004440,65536,59858,0,0,5678
0004441,65536,65514,0,0,22
0004442,65536,18225,0,0,47311
0004443,65536,1593,0,0,63943
0004444,65536,24,0,0,65512
0004445,65536,0,0,0,65536
0004446,65536,0,0,0,65536
0004447,65536,7793,0,0,57743
0004448,65536,59304,0,0,6232
0004449,65536,40966,0,24570,0
0004450,65536,45687,0,4474,15375
0004451,65536,37442,0,0,28094
0004452,65536,12951,0,0,52585
0004453,65536,226,0,0,65310
0004454,65536,0,0,0,65536
0004455,65536,0,0,0,65536
0004456,65536,37597,0,0,27939
0004457,65536,37581,0,27867,88
0004458,65536,33661,0,5334,26541
0004459,65536,497,0,0,65039
0004460,65536,0,0,0,65536
0004461,65536,0,0,0,65536
0004462,65536,0,0,0,65536
0004463,65536,1872,0,0,63664
0004464,65536,37555,0,0,27981
0004465,65536,64610,0,0,926
0004466,65536,55656,0,9880,0
0004467,65536,61970,0,3566,0
0004468,65536,42184,0,1267,22085
0004469,65536,9717,0,0,55819
0004470,65536,337,0,0,65199
0004471,65536,56008,0,0,9528
0004472,65536,65430,0,0,106
0004473,65536,59094,0,6442,0
0004474,65536,57860,0,0,7676
0004475,65536,31602,0,0,33934
0004476,65536,64269,0,0,1267
0004477,65536,55626,0,0,9910
0004478,65536,5662,0,0,59874
0004479,65536,57119,0,8417,0
0004480,65536,57605,0,6407,1524
0004481,65536,31524,0,10018,23994
0004482,65536,0,0,0,65536
0004483,65536,12482,0,0,53054
0004484,65536,57715,0,0,7821
0004485,65536,25442,0,0,40094
0004486,65536,1350,0,0,64186
0004487,65536,1847,0,0,63689
0004488,65536,30399,35137,0,0
0004489,65536,40766,24770,0,0
0004490,65536,38124,27412,0,0
0004491,65536,58770,6766,0,0
0004492,65536,61209,0,0,4327
0004493,65536,48838,0,0,16698
0004494,65536,36436,0,0,29100
0004495,65536,55762,0,0,9774
0004496,65536,15741,0,0,49795
0004497,65536,5937,0,0,59599
0004498,65536,12174,0,0,53362
0004499,65536,428,0,0,65108
0004500,65536,0,0,0,65536
0004501,65536,1063,0,0,64473
0004502,65536,65220,0,0,316
0004503,65536,58692,0,0,6844
0004504,65536,30709,0,0,34827
0004505,65536,0,0,0,65536
0004506,65536,0,0,0,65536
0004507,65536,0,0,0,65536
0004508,65536,0,0,0,65536
0004509,65536,9463,0,0,56073
0004510,65536,722,0,0,64814
0004511,65536,37627,0,0,27909
0004512,65536,58975,0,0,6561
0004513,65536,55265,0,0,10271
0004514,65536,15631,0,0,49905
0004515,65536,0,0,0,65536
0004516,65536,43025,0,0,22511
0004517,65536,0,0,0,65536
0004518,65536,0,0,0,65536
0004519,65536,0,0,0,65536
0004520,65536,0,0,0,65536
0004521,65536,0,0,0,65536
0004522,65536,98,0,0,65438
0004523,65536,0,0,0,65536
0004524,65536,5355,0,0,60181
0004525,65536,35769,0,0,29767
0004526,65536,25369,0,0,40167
0004527,65536,25840,0,0,39696
0004528,65536,0,0,0,65536
0004529,65536,64425,0,0,1111
0004530,65536,0,0,0,65536
0004531,65536,0,0,0,65536
0004532,65536,0,0,0,65536
0004533,65536,0,0,0,65536
0004534,65536,0,0,0,65536
0004535,65536,1663,0,0,63873
0004536,65536,0,0,0,65536
0004537,65536,475,0,0,65061
0004538,65536,64647,0,0,889
0004539,65536,0,0,0,65536
0004540,65536,0,0,0,65536
0004541,65536,0,0,0,65536
0004542,65536,0,0,0,65536
0004543,65536,5121,0,0,60415
0004544,65536,0,0,0,65536
0004545,65536,0,0,0,65536
0004546,65536,0,0,0,65536
0004547,65536,55699,0,0,9837
0004548,65536,0,0,0,65536
0004549,65536,879,0,0,64657
0004550,65536,10119,0,0,55417
0004551,65536,38331,0,0,27205
0004552,65536,48453,0,0,17083
0004553,65536,14714,0,0,50822
0004554,65536,0,0,0,65536
0004555,65536,0,0,0,65536
0004556,65536,0,0,0,65536
0004557,65536,9241,0,0,56295
0004558,65536,19,0,0,65517
0004559,65536,0,0,0,65536
0004560,65536,24758,0,0,40778
0004561,65536,54476,0,0,11060
0004562,65536,61027,0,0,4509
0004563,65536,58136,0,0,7400
0004564,65536,1719,0,0,63817
0004565,65536,36808,0,0,28728
0004566,65536,33659,0,0,31877
0004567,65536,38439,0,0,27097
0004568,65536,34264,0,0,31272
0004569,65536,39917,0,0,25619
0004570,65536,51391,0,0,14145
0004571,65536,64803,0,0,733
0004572,65536,60637,0,4899,0
0004573,65536,49328,0,0,16208
0004574,65536,0,0,65536,0
0004575,65536,5721,0,59815,0
0004576,65536,1860,0,63676,0
0004577,65536,60515,0,5021,0
0004578,65536,61560,0,3976,0
0004579,65536,3377,0,62159,0
0004580,65536,1795,0,63741,0
0004581,65536,0,0,65536,0
0004582,65536,0,0,65536,0
0004583,65536,895,0,64641,0
0004584,65536,63059,0,2477,0
0004585,65536,62827,0,2709,0
0004586,65536,46853,0,18683,0
0004587,65536,63142,0,2394,0
0004588,65536,64454,0,1082,0
0004589,65536,47987,0,17549,0
0004590,65536,63543,0,1993,0
0004591,65536,62824,0,2712,0
0004592,65536,47104,0,18432,0
0004593,65536,56034,0,9502,0
0004594,65536,46086,0,19450,0
0004595,65536,60606,0,4930,0
0004596,65536,49653,0,15883,0
0004597,65536,55876,0,9660,0
0004598,65536,36539,0,28997,0
0004599,65536,55009,0,10527,0
0004600,65536,44131,0,21405,0
0004601,65536,37269,0,28267,0
0004602,65536,53641,0,11895,0
0004603,65536,18981,0,46555,0
0004604,65536,12780,0,52756,0
0004605,65536,33256,0,32280,0
0004606,65536,1201,0,64335,0
0004607,65536,24141,0,41395,0
0004608,65536,35962,0,29574,0
0004609,65536,13192,0,52344,0
0004610,65536,57268,0,8268,0
0004611,65536,0,0,65536,0
0004612,65536,120,0,65416,0
0004613,65536,4910,0,60626,0
0004614,65536,7566,0,57970,0
0004615,65536,5004,0,60532,0
0004616,65536,3149,0,62387,0
0004617,65536,8523,0,57013,0
0004618,65536,16032,0,49504,0
0004619,65536,29919,0,35617,0
0004620,65536,64173,0,1363,0
0004621,65536,0,0,65536,0
0004622,65536,65290,0,246,0
0004623,65536,64970,0,566,0
0004624,65536,57878,0,7658,0
0004625,65536,30928,0,34608,0
0004626,65536,43745,0,21791,0
0004627,65536,49896,0,15640,0
0004628,65536,282,0,65254,0
0004629,65536,50317,0,15219,0
0004630,65536,58604,0,6932,0
0004631,65536,45064,0,20472,0
0004632,65536,9935,0,55601,0
0004633,65536,6466,0,59070,0
0004634,65536,46767,0,18769,0
0004635,65536,51938,0,13598,0
0004636,65536,59367,0,6169,0
0004637,65536,24025,0,41511,0
0004638,65536,35205,0,30331,0
0004639,65536,51700,0,13836,0
0004640,65536,48875,0,16661,0
0004641,65536,38857,0,26679,0
0004642,65536,60609,0,4927,0
0004643,65536,65212,0,324,0
0004644,65536,65487,0,49,0
0004645,65536,4765,0,60771,0
0004646,65536,13659,0,51877,0
0004647,65536,35033,0,30503,0
0004648,65536,0,0,65536,0
0004649,65536,7914,0,57622,0
0004650,65536,40437,0,25099,0
0004651,65536,14133,0,51403,0
0004652,65536,42280,0,23256,0
0004653,65536,9640,0,55896,0
0004654,65536,16276,0,49260,0
0004655,65536,53119,0,12417,0
0004656,65536,19126,0,46410,0
0004657,65536,47695,0,17841,0
0004658,65536,30109,0,35427,0
0004659,65536,52869,0,12667,0
0004660,65536,64534,0,1002,0
0004661,65536,59737,0,5799,0
0004662,65536,3290,0,62246,0
0004663,65536,65185,0,351,0
0004664,65536,63912,0,1624,0
0004665,65536,5447,0,60089,0
0004666,65536,65098,0,438,0
0004667,65536,62243,0,3293,0
0004668,65536,386,0,65150,0
0004669,65536,46819,0,18717,0
0004670,65536,34938,0,30598,0
0004671,65536,62005,0,3531,0
0004672,65536,0,0,65536,0
0004673,65536,31362,0,34174,0
0004674,65536,47865,0,17671,0
0004675,65536,52291,0,13245,0
0004676,65536,58239,0,7297,0
0004677,65536,65169,0,367,0
0004678,65536,57726,0,7810,0
0004679,65536,65512,0,24,0
0004680,65536,61870,0,3666,0
0004681,65536,57456,0,8080,0
0004682,65536,31368,0,34168,0
0004683,65536,59935,0,5601,0
0004684,65536,43363,0,22173,0
0004685,65536,34831,0,30705,0
0004686,65536,65073,0,463,0
0004687,65536,52487,0,13049,0
0004688,65536,62067,0,3469,0
0004689,65536,53792,0,11744,0
0004690,65536,56108,0,9428,0
0004691,65536,59920,0,0,5616
0004692,65536,28707,0,0,36829
0004693,65536,8048,0,0,57488
0004694,65536,33730,0,0,31806
0004695,65536,64190,0,0,1346
0004696,65536,46941,0,0,18595
0004697,65536,9287,0,0,56249
0004698,65536,24263,0,0,41273
0004699,65536,58647,0,0,6889
0004700,65536,62162,0,0,3374
0004701,65536,60929,0,0,4607
0004702,65536,18760,0,0,46776
0004703,65536,14918,0,0,50618
0004704,65536,65108,0,0,428
0004705,65536,61060,0,0,4476
0004706,65536,37849,0,0,27687
0004707,65536,36571,0,0,28965
0004708,65536,56228,0,0,9308
0004709,65536,64593,0,0,943
0004710,65536,64661,0,0,875
0004711,65536,63448,0,0,2088
0004712,65536,62956,0,0,2580
0004713,65536,59769,0,0,5767
0004714,65536,10611,0,54925,0
0004715,65536,55705,0,9831,0
0004716,65536,65137,0,399,0
0004717,65536,65028,0,508,0
0004718,65536,54511,0,11025,0
0004719,65536,47013,0,18523,0
0004720,65536,23173,0,42363,0
0004721,65536,41218,0,24318,0
0004722,65536,19896,0,45640,0
0004723,65536,13412,0,52124,0
0004724,65536,56787,0,8749,0
0004725,65536,48227,0,17309,0
0004726,65536,229,0,65307,0
0004727,65536,48629,0,16907,0
0004728,65536,38852,0,26684,0
0004729,65536,64055,0,1481,0
0004730,65536,59119,0,6417,0
0004731,65536,24568,0,40968,0
0004732,65536,11768,0,53768,0
0004733,65536,47684,0,17852,0
0004734,65536,65408,0,128,0
0004735,65536,18326,0,47210,0
0004736,65536,24338,0,41198,0
0004737,65536,40998,0,24538,0
0004738,65536,29974,0,35562,0
0004739,65536,55331,0,10205,0
0004740,65536,41898,0,23638,0
0004741,65536,32751,0,32785,0
0004742,65536,63626,0,1910,0
0004743,65536,64584,0,952,0
0004744,65536,9646,0,55890,0
0004745,65536,9075,0,56461,0
0004746,65536,23246,0,42290,0
0004747,65536,52032,0,13504,0
0004748,65536,43206,0,22330,0
0004749,65536,62841,0,2695,0
0004750,65536,65293,0,243,0
0004751,65536,54826,0,10710,0
0004752,65536,56761,0,8775,0
0004753,65536,58543,0,6993,0
0004754,65536,62393,0,3143,0
0004755,65536,17226,0,48310,0
0004756,65536,41559,0,23977,0
0004757,65536,39015,0,26521,0
0004758,65536,31843,0,33693,0
0004759,65536,54027,0,11509,0
0004760,65536,61878,0,3658,0
0004761,65536,39983,0,25553,0
0004762,65536,60050,0,5486,0
0004763,65536,51208,0,14328,0
0004764,65536,30383,0,35153,0
0004765,65536,30879,0,34657,0
0004766,65536,53716,0,11820,0
0004767,65536,64382,0,1154,0
0004768,65536,38382,0,27154,0
0004769,65536,26915,0,38621,0
0004770,65536,9437,0,56099,0
0004771,65536,52175,0,13361,0
0004772,65536,31878,0,33658,0
0004773,65536,35024,0,30512,0
0004774,65536,58319,0,7217,0
0004775,65536,61174,0,4362,0
0004776,65536,34907,0,30629,0
0004777,65536,63769,0,1767,0
0004778,65536,41118,0,24418,0
0004779,65536,0,0,65536,0
0004780,65536,0,0,65536,0
0004781,65536,0,0,65536,0
0004782,65536,47391,0,18145,0
0004783,65536,7636,0,57900,0
0004784,65536,52785,0,12751,0
0004785,65536,60024,0,5512,0
0004786,65536,64429,0,0,1107
0004787,65536,34834,0,30702,0
0004788,65536,64672,0,864,0
0004789,65536,4531,0,61005,0
0004790,65536,0,0,65536,0
0004791,65536,0,0,65536,0
0004792,65536,0,0,65536,0
0004793,65536,21721,0,43815,0
0004794,65536,63094,0,2442,0
0004795,65536,52939,0,12597,0
0004796,65536,58622,0,6914,0
0004797,65536,61974,0,3562,0
0004798,65536,61867,0,0,3669
0004799,65536,63493,0,0,2043
0004800,65536,43740,0,21796,0
0004801,65536,42080,0,23456,0
0004802,65536,1758,0,63778,0
0004803,65536,0,0,65536,0
0004804,65536,0,0,65536,0
0004805,65536,42851,0,22685,0
0004806,65536,62999,0,2537,0
0004807,65536,63636,0,1900,0
0004808,65536,57610,0,7926,0
0004809,65536,60821,0,4715,0
0004810,65536,18777,0,46759,0
0004811,65536,4730,0,60806,0
0004812,65536,0,0,65536,0
0004813,65536,64927,0,0,609
0004814,65536,64660,0,0,876
0004815,65536,61602,0,3934,0
0004816,65536,38495,0,27041,0
0004817,65536,45015,0,20521,0
0004818,65536,8392,0,57144,0
0004819,65536,48989,0,16547,0
0004820,65536,24449,0,41087,0
0004821,65536,39018,0,26518,0
0004822,65536,11644,0,53892,0
0004823,65536,33602,0,31934,0
0004824,65536,64115,0,1421,0
0004825,65536,29552,0,35984,0
0004826,65536,10451,0,55085,0
0004827,65536,61468,0,4068,0
0004828,65536,49270,0,16266,0
0004829,65536,46352,0,19184,0
0004830,65536,40731,0,24805,0
0004831,65536,0,0,65536,0
0004832,65536,0,0,65536,0
0004833,65536,0,0,65536,0
0004834,65536,0,0,65536,0
0004835,65536,50796,0,14740,0
0004836,65536,40200,0,25336,0
0004837,65536,60377,0,5159,0
0004838,65536,10771,0,54765,0
0004839,65536,0,0,65536,0
0004840,65536,0,0,65536,0
0004841,65536,0,0,65536,0
0004842,65536,0,0,65536,0
0004843,65536,39166,0,26370,0
0004844,65536,13734,0,51802,0
0004845,65536,56905,0,8631,0
0004846,65536,21112,0,44424,0
0004847,65536,45166,0,20370,0
0004848,65536,60509,0,5027,0
0004849,65536,47656,0,17880,0
0004850,65536,24893,0,40643,0
0004851,65536,8281,0,57255,0
0004852,65536,619,0,64917,0
0004853,65536,0,0,65536,0
0004854,65536,0,0,65536,0
0004855,65536,0,0,65536,0
0004856,65536,10396,0,55140,0
0004857,65536,61341,0,4195,0
0004858,65536,0,0,65536,0
0004859,65536,51479,0,14057,0
0004860,65536,51565,0,13971,0
0004861,65536,63030,0,2506,0
0004862,65536,3251,0,62285,0
0004863,65536,0,0,65536,0
0004864,65536,0,0,65536,0
0004865,65536,0,0,65536,0
0004866,65536,0,0,65536,0
0004867,65536,0,0,65536,0
0004868,65536,24118,0,41418,0
0004869,65536,7148,0,58388,0
0004870,65536,27420,0,38116,0
0004871,65536,55964,0,9572,0
0004872,65536,38650,0,26886,0
0004873,65536,16794,0,48742,0
0004874,65536,0,0,65536,0
0004875,65536,0,0,65536,0
0004876,65536,0,0,65536,0
0004877,65536,0,0,65536,0
0004878,65536,0,0,65536,0
0004879,65536,0,0,65536,0
0004880,65536,33379,0,32157,0
0004881,65536,56675,0,8861,0
0004882,65536,3146,0,62390,0
0004883,65536,42331,0,23205,0
0004884,65536,2102,0,63434,0
0004885,65536,9737,0,55799,0
0004886,65536,55253,0,10283,0
0004887,65536,47505,0,18031,0
0004888,65536,48096,0,17440,0
0004889,65536,38269,0,27267,0
0004890,65536,53351,0,12185,0
0004891,65536,56660,0,8876,0
0004892,65536,58241,0,7295,0
0004893,65536,9617,0,55919,0
0004894,65536,44362,0,21174,0
0004895,65536,1180,0,64356,0
0004896,65536,45055,0,20481,0
0004897,65536,63924,0,1612,0
0004898,65536,6704,0,58832,0
0004899,65536,11907,0,53629,0
0004900,65536,4073,0,61463,0
0004901,65536,28913,0,36623,0
0004902,65536,49959,0,15577,0
0004903,65536,64244,0,1292,0
0004904,65536,49667,0,15869,0
0004905,65536,36797,0,28739,0
0004906,65536,58336,0,7200,0
0004907,65536,34810,0,30726,0
0004908,65536,60964,0,0,4572
0004909,65536,63381,0,0,2155
0004910,65536,65171,0,0,365
0004911,65536,41250,0,0,24286
0004912,65536,64803,0,733,0
0004913,65536,55981,0,9555,0
0004914,65536,64803,0,0,733
0004915,65536,57958,0,0,7578
0004916,65536,65094,0,0,442
0004917,65536,19124,0,0,46412
0004918,65536,63967,0,0,1569
0004919,65536,51609,0,0,13927
0004920,65536,32269,0,0,33267
0004921,65536,62185,0,0,3351
0004922,65536,0,0,0,65536
0004923,65536,3994,0,0,61542
0004924,65536,29310,0,0,36226
0004925,65536,58569,0,0,6967
0004926,65536,31236,0,0,34300
0004927,65536,0,0,0,65536
0004928,65536,0,0,0,65536
0004929,65536,65279,0,0,257
0004930,65536,56040,0,0,9496
