sample_id,total_pixels,class_0,class_1
0003890,262144,196608,65536
0003891,262144,196608,65536
0003892,262144,196608,65536
0003893,262144,196608,65536
0003894,262144,196608,65536
0003895,262144,196608,65536
0003896,262144,196608,65536
0003897,262144,196608,65536
0003898,262144,196608,65536
0003899,262144,196608,65536
0003900,262144,196608,65536
0003901,262144,196608,65536
0003902,262144,196608,65536
0003903,262144,196608,65536
0003904,262144,196608,65536
0003905,262144,196608,65536
0003906,262144,196608,65536
0003907,262144,196608,65536
0003908,262144,196608,65536
0003909,262144,196608,65536
0003910,262144,196608,65536
0003911,262144,196608,65536
0003912,262144,196608,65536
0003913,262144,196608,65536
0003914,262144,196608,65536
0003915,262144,196608,65536
0003916,262144,196608,65536
0003917,262144,196608,65536
0003918,262144,196608,65536
0003919,262144,196608,65536
0003920,262144,196608,65536
0003921,262144,196608,65536
0003922,262144,196608,65536
0003923,262144,196608,65536
0003924,262144,196608,65536
0003925,262144,196608,65536
0003926,262144,196608,65536
0003927,262144,196608,65536
0003928,262144,196608,65536
0003929,262144,196608,65536
0003930,262144,196608,65536
0003931,262144,196608,65536
0003932,262144,196608,65536
0003933,262144,196608,65536
0003934,262144,196608,65536
0003935,262144,196608,65536
0003936,262144,196608,65536
0003937,262144,196608,65536
0003938,262144,196608,65536
0003939,262144,196608,65536
0003940,262144,196608,65536
0003941,262144,196608,65536
0003942,262144,196608,65536
0003943,262144,196608,65536
0003944,262144,196608,65536
0003945,262144,196608,65536
0003946,262144,196608,65536
0003947,262144,196608,65536
0003948,262144,196608,65536
0003949,262144,196608,65536
0003950,262144,196608,65536
0003951,262144,196608,65536
0003952,262144,196608,65536
0003953,262144,196608,65536
0003954,262144,196608,65536
0003955,262144,196608,65536
0003956,262144,196608,65536
0003957,262144,196608,65536
0003958,262144,196608,65536
0003959,262144,196608,65536
0003960,262144,196608,65536
0003961,262144,196608,65536
0003962,262144,196608,65536
0003963,262144,196608,65536
0003964,262144,196608,65536
0003965,262144,196608,65536
0003966,262144,196608,65536
0003967,262144,196608,65536
0003968,262144,196608,65536
0003969,262144,196608,65536
0003970,262144,196608,65536
0003971,262144,196608,65536
0003972,262144,196608,65536
0003973,262144,196608,65536
0003974,262144,196608,65536
0003975,262144,196608,65536
0003976,262144,196608,65536
0003977,262144,196608,65536
0003978,262144,196608,65536
0003979,262144,196608,65536
0003980,262144,196608,65536
0003981,262144,196608,65536
0003982,262144,196608,65536
0003983,262144,196608,65536
0003984,262144,196608,65536
0003985,262144,196608,65536
0003986,262144,196608,65536
0003987,262144,196608,65536
0003988,262144,196608,65536
0003989,262144,196608,65536
0003990,262144,196608,65536
0003991,262144,196608,65536
0003992,262144,196608,65536
0003993,262144,196608,65536
0003994,262144,196608,65536
0003995,262144,196608,65536
0003996,262144,196608,65536
0003997,262144,196608,65536
0003998,262144,196608,65536
0003999,262144,196608,65536
0004000,262144,196608,65536
0004001,262144,196608,65536
0004002,262144,196608,65536
0004003,262144,196608,65536
0004004,262144,196608,65536
0004005,262144,196608,65536
0004006,262144,196608,65536
0004007,262144,196608,65536
0004008,262144,196608,65536
0004009,262144,196608,65536
0004010,262144,196608,65536
0004011,262144,196608,65536
0004012,262144,196608,65536
0004013,262144,196608,65536
0004014,262144,196608,65536
0004015,262144,196608,65536
0004016,262144,196608,65536
0004017,262144,196608,65536
0004018,262144,196608,65536
0004019,262144,196608,65536
0004020,262144,196608,65536
0004021,262144,196608,65536
0004022,262144,196608,65536
0004023,262144,196608,65536
0004024,262144,196608,65536
0004025,262144,196608,65536
0004026,262144,196608,65536
0004027,262144,196608,65536
0004028,262144,196608,65536
0004029,262144,196608,65536
0004030,262144,196608,65536
0004031,262144,196608,65536
0004032,262144,196608,65536
0004033,262144,196608,65536
0004034,262144,196608,65536
0004035,262144,196608,65536
0004036,262144,196608,65536
0004037,262144,196608,65536
0004038,262144,196608,65536
0004039,262144,196608,65536
0004040,262144,196608,65536
0004041,262144,196608,65536
0004042,262144,196608,65536
0004043,262144,196608,65536
0004044,262144,196608,65536
0004045,262144,196608,65536
0004046,262144,196608,65536
0004047,262144,196608,65536
0004048,262144,196608,65536
0004049,262144,196608,65536
0004050,262144,196608,65536
0004051,262144,196608,65536
0004052,262144,196608,65536
0004053,262144,196608,65536
0004054,262144,196608,65536
0004055,262144,196608,65536
0004056,262144,196608,65536
0004057,262144,196608,65536
0004058,262144,196608,65536
0004059,262144,196608,65536
0004060,262144,196608,65536
0004061,262144,196608,65536
0004062,262144,196608,65536
0004063,262144,196608,65536
0004064,262144,196608,65536
0004065,262144,196608,65536
0004066,262144,196608,65536
0004067,262144,196608,65536
0004068,262144,196608,65536
0004069,262144,196608,65536
0004070,262144,196608,65536
0004071,262144,196608,65536
0004072,262144,196608,65536
0004073,262144,196608,65536
0004074,262144,196608,65536
0004075,262144,196608,65536
0004076,262144,196608,65536
0004077,262144,196608,65536
0004078,262144,196608,65536
0004079,262144,196608,65536
0004080,262144,196608,65536
0004081,262144,196608,65536
0004082,262144,196608,65536
0004083,262144,196608,65536
0004084,262144,196608,65536
0004085,262144,196608,65536
0004086,262144,196608,65536
0004087,262144,196608,65536
0004088,262144,196608,65536
0004089,262144,196608,65536
0004090,262144,196608,65536
0004091,262144,196608,65536
0004092,262144,196608,65536
0004093,262144,196608,65536
0004094,262144,196608,65536
0004095,262144,196608,65536
0004096,262144,196608,65536
0004097,262144,196608,65536
0004098,262144,196608,65536
0004099,262144,196608,65536
0004100,262144,196608,65536
0004101,262144,196608,65536
0004102,262144,196608,65536
0004103,262144,196608,65536
0004104,262144,196608,65536
0004105,262144,196608,65536
0004106,262144,196608,65536
0004107,262144,196608,65536
0004108,262144,196608,65536
0004109,262144,196608,65536
0004110,262144,196608,65536
0004111,262144,196608,65536
0004112,262144,196608,65536
0004113,262144,196608,65536
0004114,262144,196608,65536
0004115,262144,196608,65536
0004116,262144,196608,65536
0004117,262144,196608,65536
0004118,262144,196608,65536
0004119,262144,196608,65536
0004120,262144,196608,65536
0004121,262144,196608,65536
0004122,262144,196608,65536
0004123,262144,196608,65536
0004124,262144,196608,65536
0004125,262144,196608,65536
0004126,262144,196608,65536
0004127,262144,196608,65536
0004128,262144,196608,65536
0004129,262144,196608,65536
0004130,262144,196608,65536
0004131,262144,196608,65536
0004132,262144,196608,65536
0004133,262144,196608,65536
0004134,262144,196608,65536
0004135,262144,196608,65536
0004136,262144,196608,65536
0004137,262144,196608,65536
0004138,262144,196608,65536
0004139,262144,196608,65536
0004140,262144,196608,65536
0004141,262144,196608,65536
0004142,262144,196608,65536
0004143,262144,196608,65536
0004144,262144,196608,65536
0004145,262144,196608,65536
0004146,262144,196608,65536
0004147,262144,196608,65536
0004148,262144,196608,65536
0004149,262144,196608,65536
0004150,262144,196608,65536
0004151,262144,196608,65536
0004152,262144,196608,65536
0004153,262144,196608,65536
0004154,262144,196608,65536
0004155,262144,196608,65536
0004156,262144,196608,65536
0004157,262144,196608,65536
0004158,262144,196608,65536
0004159,262144,196608,65536
0004160,262144,196608,65536
0004161,262144,196608,65536
0004162,262144,196608,65536
0004163,262144,196608,65536
0004164,262144,196608,65536
0004165,262144,196608,65536
0004166,262144,196608,65536
0004167,262144,196608,65536
0004168,262144,196608,65536
0004169,262144,196608,65536
0004170,262144,196608,65536
0004171,262144,196608,65536
0004172,262144,196608,65536
0004173,262144,196608,65536
0004174,262144,196608,65536
0004175,262144,196608,65536
0004176,262144,196608,65536
0004177,262144,196608,65536
0004178,262144,196608,65536
0004179,262144,196608,65536
0004180,262144,196608,65536
0004181,262144,196608,65536
0004182,262144,196608,65536
0004183,262144,196608,65536
0004184,262144,196608,65536
0004185,262144,196608,65536
0004186,262144,196608,65536
0004187,262144,196608,65536
0004188,262144,196608,65536
0004189,262144,196608,65536
0004190,262144,196608,65536
0004191,262144,196608,65536
0004192,262144,196608,65536
0004193,262144,196608,65536
0004194,262144,196608,65536
0004195,262144,196608,65536
0004196,262144,196608,65536
0004197,262144,196608,65536
0004198,262144,196608,65536
0004199,262144,196608,65536
0004200,262144,196608,65536
0004201,262144,196608,65536
0004202,262144,196608,65536
0004203,262144,196608,65536
0004204,262144,196608,65536
0004205,262144,196608,65536
0004206,262144,196608,65536
0004207,262144,196608,65536
0004208,262144,196608,65536
0004209,262144,196608,65536
0004210,262144,196608,65536
0004211,262144,196608,65536
0004212,262144,196608,65536
0004213,262144,196608,65536
0004214,262144,196608,65536
0004215,262144,196608,65536
0004216,262144,196608,65536
0004217,262144,196608,65536
0004218,262144,196608,65536
0004219,262144,196608,65536
0004220,262144,196608,65536
0004221,262144,196608,65536
0004222,262144,196608,65536
0004223,262144,196608,65536
0004224,262144,196608,65536
0004225,262144,196608,65536
0004226,262144,196608,65536
0004227,262144,196608,65536
0004228,262144,196608,65536
0004229,262144,196608,65536
0004230,262144,196608,65536
0004231,262144,196608,65536
0004232,262144,196608,65536
0004233,262144,196608,65536
0004234,262144,196608,65536
0004235,262144,196608,65536
0004236,262144,196608,65536
0004237,262144,196608,65536
0004238,262144,196608,65536
0004239,262144,196608,65536
0004240,262144,196608,65536
0004241,262144,196608,65536
0004242,262144,196608,65536
0004243,262144,196608,65536
0004244,262144,196608,65536
0004245,262144,196608,65536
0004246,262144,196608,65536
0004247,262144,196608,65536
0004248,262144,196608,65536
0004249,262144,196608,65536
0004250,262144,196608,65536
0004251,262144,196608,65536
0004252,262144,196608,65536
0004253,262144,196608,65536
0004254,262144,196608,65536
0004255,262144,196608,65536
0004256,262144,196608,65536
0004257,262144,196608,65536
0004258,262144,196608,65536
0004259,262144,196608,65536
0004260,262144,196608,65536
0004261,262144,196608,65536
0004262,262144,196608,65536
0004263,262144,196608,65536
0004264,262144,196608,65536
0004265,262144,196608,65536
0004266,262144,196608,65536
0004267,262144,196608,65536
0004268,262144,196608,65536
0004269,262144,196608,65536
0004270,262144,196608,65536
0004271,262144,196608,65536
0004272,262144,196608,65536
0004273,262144,196608,65536
0004274,262144,196608,65536
0004275,262144,196608,65536
0004276,262144,196608,65536
0004277,262144,196608,65536
0004278,262144,196608,65536
0004279,262144,196608,65536
0004280,262144,196608,65536
0004281,262144,196608,65536
0004282,262144,196608,65536
0004283,262144,196608,65536
0004284,262144,196608,65536
0004285,262144,196608,65536
0004286,262144,196608,65536
0004287,262144,196608,65536
0004288,262144,196608,65536
0004289,262144,196608,65536
0004290,262144,196608,65536
0004291,262144,196608,65536
0004292,262144,196608,65536
0004293,262144,196608,65536
0004294,262144,196608,65536
0004295,262144,196608,65536
0004296,262144,196608,65536
0004297,262144,196608,65536
0004298,262144,196608,65536
0004299,262144,196608,65536
0004300,262144,196608,65536
0004301,262144,196608,65536
0004302,262144,196608,65536
0004303,262144,196608,65536
0004304,262144,196608,65536
0004305,262144,196608,65536
0004306,262144,196608,65536
0004307,262144,196608,65536
0004308,262144,196608,65536
0004309,262144,196608,65536
0004310,262144,196608,65536
0004311,262144,196608,65536
0004312,262144,196608,65536
0004313,262144,196608,65536
0004314,262144,196608,65536
0004315,262144,196608,65536
0004316,262144,196608,65536
0004317,262144,196608,65536
0004318,262144,196608,65536
0004319,262144,196608,65536
0004320,262144,196608,65536
0004321,262144,196608,65536
0004322,262144,196608,65536
0004323,262144,196608,65536
0004324,262144,196608,65536
0004325,262144,196608,65536
0004326,262144,196608,65536
0004327,262144,196608,65536
0004328,262144,196608,65536
0004329,262144,196608,65536
0004330,262144,196608,65536
0004331,262144,196608,65536
0004332,262144,196608,65536
0004333,262144,196608,65536
0004334,262144,196608,65536
0004335,262144,196608,65536
0004336,262144,196608,65536
0004337,262144,196608,65536
0004338,262144,196608,65536
0004339,262144,196608,65536
0004340,262144,196608,65536
0004341,262144,196608,65536
0004342,262144,196608,65536
0004343,262144,196608,65536
0004344,262144,196608,65536
0004345,262144,196608,65536
0004346,262144,196608,65536
0004347,262144,196608,65536
0004348,262144,196608,65536
0004349,262144,196608,65536
0004350,262144,196608,65536
0004351,262144,196608,65536
0004352,262144,196608,65536
0004353,262144,196608,65536
0004354,262144,196608,65536
0004355,262144,196608,65536
0004356,262144,196608,65536
0004357,262144,196608,65536
0004358,262144,196608,65536
0004359,262144,196608,65536
0004360,262144,196608,65536
0004361,262144,196608,65536
0004362,262144,196608,65536
0004363,262144,196608,65536
0004364,262144,196608,65536
0004365,262144,196608,65536
0004366,262144,196608,65536
0004367,262144,196608,65536
0004368,262144,196608,65536
0004369,262144,196608,65536
0004370,262144,196608,65536
0004371,262144,196608,65536
0004372,262144,196608,65536
0004373,262144,196608,65536
0004374,262144,196608,65536
0004375,262144,196608,65536
0004376,262144,196608,65536
0004377,262144,196608,65536
0004378,262144,196608,65536
0004379,262144,196608,65536
0004380,262144,196608,65536
0004381,262144,196608,65536
0004382,262144,196608,65536
0004383,262144,196608,65536
0004384,262144,196608,65536
0004385,262144,196608,65536
0004386,262144,196608,65536
0004387,262144,196608,65536
0004388,262144,196608,65536
0004389,262144,196608,65536
0004390,262144,196608,65536
0004391,262144,196608,65536
0004392,262144,196608,65536
0004393,262144,196608,65536
0004394,262144,196608,65536
0004395,262144,196608,65536
0004396,262144,196608,65536
0004397,262144,196608,65536
0004398,262144,196608,65536
0004399,262144,196608,65536
0004400,262144,196608,65536
0004401,262144,196608,65536
0004402,262144,196608,65536
0004403,262144,196608,65536
0004404,262144,196608,65536
0004405,262144,196608,65536
0004406,262144,196608,65536
0004407,262144,196608,65536
0004408,262144,196608,65536
0004409,262144,196608,65536
0004410,262144,196608,65536
0004411,262144,196608,65536
0004412,262144,196608,65536
0004413,262144,196608,65536
0004414,262144,196608,65536
0004415,262144,196608,65536
0004416,262144,196608,65536
0004417,262144,196608,65536
0004418,262144,196608,65536
0004419,262144,196608,65536
0004420,262144,196608,65536
0004421,262144,196608,65536
0004422,262144,196608,65536
0004423,262144,196608,65536
0004424,262144,196608,65536
0004425,262144,196608,65536
0004426,262144,196608,65536
0004427,262144,196608,65536
0004428,262144,196608,65536
0004429,262144,196608,65536
0004430,262144,196608,65536
0004431,262144,196608,65536
0004432,262144,196608,65536
0004433,262144,196608,65536
0004434,262144,196608,65536
0004435,262144,196608,65536
0004436,262144,196608,65536
0004437,262144,196608,65536
0004438,262144,196608,65536
0004439,262144,196608,65536
0004440,262144,196608,65536
0004441,262144,196608,65536
0004442,262144,196608,65536
0004443,262144,196608,65536
0004444,262144,196608,65536
0004445,262144,196608,65536
0004446,262144,196608,65536
0004447,262144,196608,65536
0004448,262144,196608,65536
0004449,262144,196608,65536
0004450,262144,196608,65536
0004451,262144,196608,65536
0004452,262144,196608,65536
0004453,262144,196608,65536
0004454,262144,196608,65536
0004455,262144,196608,65536
0004456,262144,196608,65536
0004457,262144,196608,65536
0004458,262144,196608,65536
0004459,262144,196608,65536
0004460,262144,196608,65536
0004461,262144,196608,65536
0004462,262144,196608,65536
0004463,262144,196608,65536
0004464,262144,196608,65536
0004465,262144,196608,65536
0004466,262144,196608,65536
0004467,262144,196608,65536
0004468,262144,196608,65536
0004469,262144,196608,65536
0004470,262144,196608,65536
0004471,262144,196608,65536
0004472,262144,196608,65536
0004473,262144,196608,65536
0004474,262144,196608,65536
0004475,262144,196608,65536
0004476,262144,196608,65536
0004477,262144,196608,65536
0004478,262144,196608,65536
0004479,262144,196608,65536
0004480,262144,196608,65536
0004481,262144,196608,65536
0004482,262144,196608,65536
0004483,262144,196608,65536
0004484,262144,196608,65536
0004485,262144,196608,65536
0004486,262144,196608,65536
0004487,262144,196608,65536
0004488,262144,196608,65536
0004489,262144,196608,65536
0004490,262144,196608,65536
0004491,262144,196608,65536
0004492,262144,196608,65536
0004493,262144,196608,65536
0004494,262144,196608,65536
0004495,262144,196608,65536
0004496,262144,196608,65536
0004497,262144,196608,65536
0004498,262144,196608,65536
0004499,262144,196608,65536
0004500,262144,196608,65536
0004501,262144,196608,65536
0004502,262144,196608,65536
0004503,262144,196608,65536
0004504,262144,196608,65536
0004505,262144,196608,65536
0004506,262144,196608,65536
0004507,262144,196608,65536
0004508,262144,196608,65536
0004509,262144,196608,65536
0004510,262144,196608,65536
0004511,262144,196608,65536
0004512,262144,196608,65536
0004513,262144,196608,65536
0004514,262144,196608,65536
0004515,262144,196608,65536
0004516,262144,196608,65536
0004517,262144,196608,65536
0004518,262144,196608,65536
0004519,262144,196608,65536
0004520,262144,196608,65536
0004521,262144,196608,65536
0004522,262144,196608,65536
0004523,262144,196608,65536
0004524,262144,196608,65536
0004525,262144,196608,65536
0004526,262144,196608,65536
0004527,262144,196608,65536
0004528,262144,196608,65536
0004529,262144,196608,65536
0004530,262144,196608,65536
0004531,262144,196608,65536
0004532,262144,196608,65536
0004533,262144,196608,65536
0004534,262144,196608,65536
0004535,262144,196608,65536
0004536,262144,196608,65536
0004537,262144,196608,65536
0004538,262144,196608,65536
0004539,262144,196608,65536
0004540,262144,196608,65536
0004541,262144,196608,65536
0004542,262144,196608,65536
0004543,262144,196608,65536
0004544,262144,196608,65536
0004545,262144,196608,65536
0004546,262144,196608,65536
0004547,262144,196608,65536
0004548,262144,196608,65536
0004549,262144,196608,65536
0004550,262144,196608,65536
0004551,262144,196608,65536
0004552,262144,196608,65536
0004553,262144,196608,65536
0004554,262144,196608,65536
0004555,262144,196608,65536
0004556,262144,196608,65536
0004557,262144,196608,65536
0004558,262144,196608,65536
0004559,262144,196608,65536
0004560,262144,196608,65536
0004561,262144,196608,65536
0004562,262144,196608,65536
0004563,262144,196608,65536
0004564,262144,196608,65536
0004565,262144,196608,65536
0004566,262144,196608,65536
0004567,262144,196608,65536
0004568,262144,196608,65536
0004569,262144,196608,65536
0004570,262144,196608,65536
0004571,262144,196608,65536
0004572,262144,196608,65536
0004573,262144,196608,65536
0004574,262144,196608,65536
0004575,262144,196608,65536
0004576,262144,196608,65536
0004577,262144,196608,65536
0004578,262144,196608,65536
0004579,262144,196608,65536
0004580,262144,196608,65536
0004581,262144,196608,65536
0004582,262144,196608,65536
0004583,262144,196608,65536
0004584,262144,196608,65536
0004585,262144,196608,65536
0004586,262144,196608,65536
0004587,262144,196608,65536
0004588,262144,196608,65536
0004589,262144,196608,65536
0004590,262144,196608,65536
0004591,262144,196608,65536
0004592,262144,196608,65536
0004593,262144,196608,65536
0004594,262144,196608,65536
0004595,262144,196608,65536
0004596,262144,196608,65536
0004597,262144,196608,65536
0004598,262144,196608,65536
0004599,262144,196608,65536
0004600,262144,196608,65536
0004601,262144,196608,65536
0004602,262144,196608,65536
0004603,262144,196608,65536
0004604,262144,196608,65536
0004605,262144,196608,65536
0004606,262144,196608,65536
0004607,262144,196608,65536
0004608,262144,196608,65536
0004609,262144,196608,65536
0004610,262144,196608,65536
0004611,262144,196608,65536
0004612,262144,196608,65536
0004613,262144,196608,65536
0004614,262144,196608,65536
0004615,262144,196608,65536
0004616,262144,196608,65536
0004617,262144,196608,65536
0004618,262144,196608,65536
0004619,262144,196608,65536
0004620,262144,196608,65536
0004621,262144,196608,65536
0004622,262144,196608,65536
0004623,262144,196608,65536
0004624,262144,196608,65536
0004625,262144,196608,65536
0004626,262144,196608,65536
0004627,262144,196608,65536
0004628,262144,196608,65536
0004629,262144,196608,65536
0004630,262144,196608,65536
0004631,262144,196608,65536
0004632,262144,196608,65536
0004633,262144,196608,65536
0004634,262144,196608,65536
0004635,262144,196608,65536
0004636,262144,196608,65536
0004637,262144,196608,65536
0004638,262144,196608,65536
0004639,262144,196608,65536
0004640,262144,196608,65536
0004641,262144,196608,65536
0004642,262144,196608,65536
0004643,262144,196608,65536
0004644,262144,196608,65536
0004645,262144,196608,65536
0004646,262144,196608,65536
0004647,262144,196608,65536
0004648,262144,196608,65536
0004649,262144,196608,65536
0004650,262144,196608,65536
0004651,262144,196608,65536
0004652,262144,196608,65536
0004653,262144,196608,65536
0004654,262144,196608,65536
0004655,262144,196608,65536
0004656,262144,196608,65536
0004657,262144,196608,65536
0004658,262144,196608,65536
0004659,262144,196608,65536
0004660,262144,196608,65536
0004661,262144,196608,65536
0004662,262144,196608,65536
0004663,262144,196608,65536
0004664,262144,196608,65536
0004665,262144,196608,65536
0004666,262144,196608,65536
0004667,262144,196608,65536
0004668,262144,196608,65536
0004669,262144,196608,65536
0004670,262144,196608,65536
0004671,262144,196608,65536
0004672,262144,196608,65536
0004673,262144,196608,65536
0004674,262144,196608,65536
0004675,262144,196608,65536
0004676,262144,196608,65536
0004677,262144,196608,65536
0004678,262144,196608,65536
0004679,262144,196608,65536
0004680,262144,196608,65536
0004681,262144,196608,65536
0004682,262144,196608,65536
0004683,262144,196608,65536
0004684,262144,196608,65536
0004685,262144,196608,65536
0004686,262144,196608,65536
0004687,262144,196608,65536
0004688,262144,196608,65536
0004689,262144,196608,65536
0004690,262144,196608,65536
0004691,262144,196608,65536
0004692,262144,196608,65536
0004693,262144,196608,65536
0004694,262144,196608,65536
0004695,262144,196608,65536
0004696,262144,196608,65536
0004697,262144,196608,65536
0004698,262144,196608,65536
0004699,262144,196608,65536
0004700,262144,196608,65536
0004701,262144,196608,65536
0004702,262144,196608,65536
0004703,262144,196608,65536
0004704,262144,196608,65536
0004705,262144,196608,65536
0004706,262144,196608,65536
0004707,262144,196608,65536
0004708,262144,196608,65536
0004709,262144,196608,65536
0004710,262144,196608,65536
0004711,262144,196608,65536
0004712,262144,196608,65536
0004713,262144,196608,65536
0004714,262144,196608,65536
0004715,262144,196608,65536
0004716,262144,196608,65536
0004717,262144,196608,65536
0004718,262144,196608,65536
0004719,262144,196608,65536
0004720,262144,196608,65536
0004721,262144,196608,65536
0004722,262144,196608,65536
0004723,262144,196608,65536
0004724,262144,196608,65536
0004725,262144,196608,65536
0004726,262144,196608,65536
0004727,262144,196608,65536
0004728,262144,196608,65536
0004729,262144,196608,65536
0004730,262144,196608,65536
0004731,262144,196608,65536
0004732,262144,196608,65536
0004733,262144,196608,65536
0004734,262144,196608,65536
0004735,262144,196608,65536
0004736,262144,196608,65536
0004737,262144,196608,65536
0004738,262144,196608,65536
0004739,262144,196608,65536
0004740,262144,196608,65536
0004741,262144,196608,65536
0004742,262144,196608,65536
0004743,262144,196608,65536
0004744,262144,196608,65536
0004745,262144,196608,65536
0004746,262144,196608,65536
0004747,262144,196608,65536
0004748,262144,196608,65536
0004749,262144,196608,65536
0004750,262144,196608,65536
0004751,262144,196608,65536
0004752,262144,196608,65536
0004753,262144,196608,65536
0004754,262144,196608,65536
0004755,262144,196608,65536
0004756,262144,196608,65536
0004757,262144,196608,65536
0004758,262144,196608,65536
0004759,262144,196608,65536
0004760,262144,196608,65536
0004761,262144,196608,65536
0004762,262144,196608,65536
0004763,262144,196608,65536
0004764,262144,196608,65536
0004765,262144,196608,65536
0004766,262144,196608,65536
0004767,262144,196608,65536
0004768,262144,196608,65536
0004769,262144,196608,65536
0004770,262144,196608,65536
0004771,262144,196608,65536
0004772,262144,196608,65536
0004773,262144,196608,65536
0004774,262144,196608,65536
0004775,262144,196608,65536
0004776,262144,196608,65536
0004777,262144,196608,65536
0004778,262144,196608,65536
0004779,262144,196608,65536
0004780,262144,196608,65536
0004781,262144,196608,65536
0004782,262144,196608,65536
0004783,262144,196608,65536
0004784,262144,196608,65536
0004785,262144,196608,65536
0004786,262144,196608,65536
0004787,262144,196608,65536
0004788,262144,196608,65536
0004789,262144,196608,65536
0004790,262144,196608,65536
0004791,262144,196608,65536
0004792,262144,196608,65536
0004793,262144,196608,65536
0004794,262144,196608,65536
0004795,262144,196608,65536
0004796,262144,196608,65536
0004797,262144,196608,65536
0004798,262144,196608,65536
0004799,262144,196608,65536
0004800,262144,196608,65536
0004801,262144,196608,65536
0004802,262144,196608,65536
0004803,262144,196608,65536
0004804,262144,196608,65536
0004805,262144,196608,65536
0004806,262144,196608,65536
0004807,262144,196608,65536
0004808,262144,196608,65536
0004809,262144,196608,65536
0004810,262144,196608,65536
0004811,262144,196608,65536
0004812,262144,196608,65536
0004813,262144,196608,65536
0004814,262144,196608,65536
0004815,262144,196608,65536
0004816,262144,196608,65536
0004817,262144,196608,65536
0004818,262144,196608,65536
0004819,262144,196608,65536
0004820,262144,196608,65536
0004821,262144,196608,65536
0004822,262144,196608,65536
0004823,262144,196608,65536
0004824,262144,196608,65536
0004825,262144,196608,65536
0004826,262144,196608,65536
0004827,262144,196608,65536
0004828,262144,196608,65536
0004829,262144,196608,65536
0004830,262144,196608,65536
0004831,262144,196608,65536
0004832,262144,196608,65536
0004833,262144,196608,65536
0004834,262144,196608,65536
0004835,262144,196608,65536
0004836,262144,196608,65536
0004837,262144,196608,65536
0004838,262144,196608,65536
0004839,262144,196608,65536
0004840,262144,196608,65536
0004841,262144,196608,65536
0004842,262144,196608,65536
0004843,262144,196608,65536
0004844,262144,196608,65536
0004845,262144,196608,65536
0004846,262144,196608,65536
0004847,262144,196608,65536
0004848,262144,196608,65536
0004849,262144,196608,65536
0004850,262144,196608,65536
0004851,262144,196608,65536
0004852,262144,196608,65536
0004853,262144,196608,65536
0004854,262144,196608,65536
0004855,262144,196608,65536
0004856,262144,196608,65536
0004857,262144,196608,65536
0004858,262144,196608,65536
0004859,262144,196608,65536
0004860,262144,196608,65536
0004861,262144,196608,65536
0004862,262144,196608,65536
0004863,262144,196608,65536
0004864,262144,196608,65536
0004865,262144,196608,65536
0004866,262144,196608,65536
0004867,262144,196608,65536
0004868,262144,196608,65536
0004869,262144,196608,65536
0004870,262144,196608,65536
0004871,262144,196608,65536
0004872,262144,196608,65536
0004873,262144,196608,65536
0004874,262144,196608,65536
0004875,262144,196608,65536
0004876,262144,196608,65536
0004877,262144,196608,65536
0004878,262144,196608,65536
0004879,262144,196608,65536
0004880,262144,196608,65536
0004881,262144,196608,65536
0004882,262144,196608,65536
0004883,262144,196608,65536
0004884,262144,196608,65536
0004885,262144,196608,65536
0004886,262144,196608,65536
0004887,262144,196608,65536
0004888,262144,196608,65536
0004889,262144,196608,65536
0004890,262144,196608,65536
0004891,262144,196608,65536
0004892,262144,196608,65536
0004893,262144,196608,65536
0004894,262144,196608,65536
0004895,262144,196608,65536
0004896,262144,196608,65536
0004897,262144,196608,65536
0004898,262144,196608,65536
0004899,262144,196608,65536
0004900,262144,196608,65536
0004901,262144,196608,65536
0004902,262144,196608,65536
0004903,262144,196608,65536
0004904,262144,196608,65536
0004905,262144,196608,65536
0004906,262144,196608,65536
0004907,262144,196608,65536
0004908,262144,196608,65536
0004909,262144,196608,65536
0004910,262144,196608,65536
0004911,262144,196608,65536
0004912,262144,196608,65536
0004913,262144,196608,65536
0004914,262144,196608,65536
0004915,262144,196608,65536
0004916,262144,196608,65536
0004917,262144,196608,65536
0004918,262144,196608,65536
0004919,262144,196608,65536
0004920,262144,196608,65536
0004921,262144,196608,65536
0004922,262144,196608,65536
0004923,262144,196608,65536
0004924,262144,196608,65536
0004925,262144,196608,65536
0004926,262144,196608,65536
0004927,262144,196608,65536
0004928,262144,196608,65536
0004929,262144,196608,65536
0004930,262144,196608,65536
0004931,262144,196608,65536
0004932,262144,196608,65536
0004933,262144,196608,65536
0004934,262144,196608,65536
0004935,262144,196608,65536
0004936,262144,196608,65536
0004937,262144,196608,65536
0004938,262144,196608,65536
0004939,262144,196608,65536
0004940,262144,196608,65536
0004941,262144,196608,65536
0004942,262144,196608,65536
0004943,262144,196608,65536
0004944,262144,196608,65536
0004945,262144,196608,65536
0004946,262144,196608,65536
0004947,262144,196608,65536
0004948,262144,196608,65536
0004949,262144,196608,65536
0004950,262144,196608,65536
0004951,262144,196608,65536
0004952,262144,196608,65536
0004953,262144,196608,65536
0004954,262144,196608,65536
0004955,262144,196608,65536
0004956,262144,196608,65536
0004957,262144,196608,65536
0004958,262144,196608,65536
0004959,262144,196608,65536
0004960,262144,196608,65536
0004961,262144,196608,65536
0004962,262144,196608,65536
0004963,262144,196608,65536
0004964,262144,196608,65536
