tile_id,total_pixels,class_0,class_10,class_20,class_30,class_40,class_50,class_60,class_70,class_80,class_90,class_95,class_100
pair_000001707_20250305173150_20250305173156_64AC43E2_r009472_c002048.tif,65536,0,939,0,19304,43543,882,0,0,868,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002560_c001792.tif,65536,0,3496,0,6178,55372,490,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c001792.tif,65536,0,1079,0,7432,55160,1861,4,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008960_c002560.tif,65536,0,987,0,2037,61251,1261,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005632_c002560.tif,65536,0,2884,0,13462,48122,1068,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006144_c002304.tif,65536,0,433,0,21921,42493,658,31,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002816_c001536.tif,65536,0,2361,0,3951,58957,263,4,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009728_c000768.tif,65536,0,1945,0,25804,37573,214,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009472_c003328.tif,65536,0,61,0,1836,62760,862,17,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006912_c001280.tif,65536,0,0,0,536,64786,214,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007680_c002048.tif,65536,0,139,0,30392,34826,179,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002816_c003072.tif,65536,0,2078,0,13610,48713,1102,33,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004096_c003584.tif,65536,0,20754,0,20828,11258,9985,721,0,1990,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000000_c002560.tif,65536,0,982,0,12478,51049,836,2,0,189,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002560_c003584.tif,65536,0,1959,0,27064,34792,1072,3,0,646,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004096_c002816.tif,65536,0,1618,0,4650,58723,545,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001536_c002048.tif,65536,0,1257,0,7624,56488,167,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009472_c001536.tif,65536,0,23780,0,18070,19270,239,46,0,4131,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000768_c002048.tif,65536,0,1597,0,13897,48847,1177,18,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c001536.tif,65536,0,2768,0,4839,56989,940,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002304_c003584.tif,65536,0,2558,0,19661,42758,400,6,0,153,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008448_c000768.tif,65536,0,5311,0,27702,26948,235,7,0,5333,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001792_c002560.tif,65536,0,2683,0,4843,56691,1254,65,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002560_c002816.tif,65536,0,877,0,4319,59772,568,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c000512.tif,65536,0,454,0,2143,62910,29,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007168_c002560.tif,65536,0,671,0,3710,59423,1718,14,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002560_c002304.tif,65536,0,627,0,6951,57701,257,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007936_c002048.tif,65536,0,345,0,15579,48784,828,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007168_c000768.tif,65536,0,754,0,2857,61743,182,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c002560.tif,65536,0,1336,0,6897,54218,3031,54,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007936_c003328.tif,65536,0,276,0,6481,58214,565,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008192_c002304.tif,65536,0,6681,0,46398,10252,26,56,0,2123,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c003328.tif,65536,0,1862,0,36959,26085,613,17,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004352_c003072.tif,65536,0,5048,0,4917,55050,521,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000512_c002816.tif,65536,0,2499,0,33695,29278,50,0,0,14,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006912_c003072.tif,65536,0,18022,0,32301,11505,0,32,0,3676,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006400_c002816.tif,65536,0,391,0,8404,55911,822,8,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006656_c002304.tif,65536,0,729,0,25915,38890,2,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003584_c003328.tif,65536,0,12513,0,28934,18890,4910,112,0,177,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003072_c002816.tif,65536,0,3221,0,4007,58306,2,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c002304.tif,65536,0,2829,0,7411,54613,683,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004352_c002560.tif,65536,0,2374,0,15614,47390,148,0,0,10,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001024_c003584.tif,65536,0,3131,0,26123,35941,341,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005632_c003584.tif,65536,0,5486,0,25197,30418,1072,89,0,3274,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000256_c002560.tif,65536,0,2299,0,2420,59583,1171,63,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002304_c003328.tif,65536,0,1186,0,12239,51978,133,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001792_c001536.tif,65536,0,2434,0,17525,44091,1484,2,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002816_c002048.tif,65536,0,2625,0,3457,59145,309,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005376_c003328.tif,65536,0,1358,0,11813,49419,2905,41,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006656_c001792.tif,65536,0,1242,0,2247,61453,594,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c001280.tif,65536,0,4217,0,11041,47715,1876,111,0,568,8,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003584_c003072.tif,65536,0,852,0,6676,56979,1029,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002304_c002816.tif,65536,0,4185,0,26508,33978,439,302,0,124,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008448_c001792.tif,65536,0,11351,0,14369,38414,572,0,0,830,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003840_c002048.tif,65536,0,3673,0,22973,37682,1099,0,0,69,40,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008192_c002560.tif,65536,0,2035,0,30813,32325,363,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c002048.tif,65536,0,1173,0,4785,59223,355,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c002816.tif,65536,0,2113,0,1226,61613,584,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002816_c003328.tif,65536,0,1610,0,15996,47564,358,8,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c002816.tif,65536,0,680,0,10934,50765,3155,2,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008960_c002816.tif,65536,0,1458,0,3492,59869,711,6,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c002304.tif,65536,0,2799,0,4391,57009,1322,15,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006144_c003584.tif,65536,0,31432,0,21338,10137,1016,203,0,1410,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006400_c002560.tif,65536,0,149,0,17291,48017,79,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c002304.tif,65536,0,1376,0,6765,53085,4310,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007680_c001024.tif,65536,0,35,0,25263,40222,16,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003584_c003584.tif,65536,0,3401,0,18941,13015,28893,1270,0,16,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000768_c001792.tif,65536,0,555,0,2783,61384,802,12,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003072_c002560.tif,65536,0,2982,0,5680,55764,1076,34,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007680_c001280.tif,65536,0,69,0,3356,60895,1149,67,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c001792.tif,65536,0,1360,0,9824,53405,943,4,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007424_c003072.tif,65536,0,19156,0,7761,35307,217,145,0,2950,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007168_c001280.tif,65536,0,695,0,729,63772,340,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008192_c000768.tif,65536,0,4442,0,14217,45860,998,19,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005120_c003072.tif,65536,0,639,0,6197,58463,237,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008960_c000512.tif,65536,0,1259,0,6277,56184,1792,24,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c003328.tif,65536,0,2030,0,1172,61093,1241,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000512_c002048.tif,65536,0,5,0,165,65092,274,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008192_c000512.tif,65536,0,4200,0,9896,50544,712,122,0,62,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008960_c002048.tif,65536,0,103,0,1166,63371,896,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c003584.tif,65536,0,1817,0,10771,51028,1912,8,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001024_c002304.tif,65536,0,0,0,2378,62280,878,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004864_c003072.tif,65536,0,10125,0,39278,15695,294,4,0,140,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003584_c002560.tif,65536,0,1592,0,2067,61223,336,318,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005120_c002560.tif,65536,0,2261,0,11014,51190,1071,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002560_c003328.tif,65536,0,3217,0,25466,36027,748,0,0,78,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009472_c003072.tif,65536,0,503,0,390,64043,600,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004608_c002304.tif,65536,0,2814,0,7466,54944,309,3,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c001024.tif,65536,0,1614,0,22710,40886,322,0,0,4,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004352_c003328.tif,65536,0,7661,0,15369,41946,554,0,0,6,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003840_c002560.tif,65536,0,3954,0,5177,55260,1131,14,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007936_c002560.tif,65536,0,17521,0,21044,24406,253,16,0,2296,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c003072.tif,65536,0,691,0,6204,57508,1127,6,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005120_c003328.tif,65536,0,2820,0,10149,52219,338,10,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009728_c002560.tif,65536,0,1908,0,1827,59760,1769,272,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007680_c002560.tif,65536,0,14595,0,29698,19026,57,0,0,2160,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008192_c001536.tif,65536,0,782,0,13077,49673,667,1337,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002048_c002304.tif,65536,0,3628,0,6306,55310,292,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003584_c002304.tif,65536,0,3144,0,2964,58665,763,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007424_c000512.tif,65536,0,1005,0,18557,45758,216,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003584_c001792.tif,65536,0,4511,0,7148,52736,1138,3,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009728_c003584.tif,65536,0,2118,0,14907,47268,1243,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004352_c002304.tif,65536,0,8801,0,13208,42441,450,0,0,636,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c000768.tif,65536,0,588,0,6720,58070,125,33,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003328_c002048.tif,65536,0,2606,0,10469,48905,3553,3,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007424_c002816.tif,65536,0,4121,0,29310,32026,79,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008448_c003584.tif,65536,0,1017,0,563,63296,660,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006912_c003328.tif,65536,0,11063,0,33080,19737,905,0,0,751,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009472_c002816.tif,65536,0,661,0,11245,52766,723,141,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006400_c001536.tif,65536,0,330,0,19936,44049,1202,17,0,2,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007168_c002304.tif,65536,0,1320,0,6249,57482,485,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007168_c001792.tif,65536,0,286,0,4855,59936,452,7,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006400_c001792.tif,65536,0,1948,0,13055,48745,1786,2,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004608_c003584.tif,65536,0,12192,0,21240,29538,1595,94,0,877,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002560_c002048.tif,65536,0,1911,0,6789,56797,39,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c002048.tif,65536,0,1084,0,8445,55591,416,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001792_c003072.tif,65536,0,2206,0,20970,41812,548,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005120_c003584.tif,65536,0,5221,0,18332,39577,1239,7,0,1158,2,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c003328.tif,65536,0,845,0,1341,62999,351,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005632_c002816.tif,65536,0,5444,0,8014,50286,1588,204,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001792_c003584.tif,65536,0,1708,0,2734,60198,660,236,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008192_c003328.tif,65536,0,0,0,26,65504,6,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r005888_c003584.tif,65536,0,25203,0,23900,12568,622,59,0,3184,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006144_c002560.tif,65536,0,0,0,23708,41764,64,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001536_c002304.tif,65536,0,1758,0,1061,62223,494,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000768_c002816.tif,65536,0,14325,0,18501,28630,4080,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007936_c002816.tif,65536,0,1456,0,17615,45495,970,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c002560.tif,65536,0,96,0,1073,63842,525,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006912_c002560.tif,65536,0,1021,0,23831,39322,1018,0,0,344,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007168_c002816.tif,65536,0,4199,0,19428,41554,355,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008960_c000768.tif,65536,0,350,0,4095,60720,371,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002304_c003072.tif,65536,0,589,0,21060,43257,630,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007680_c002816.tif,65536,0,17497,0,21131,24363,152,0,0,2393,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003840_c003328.tif,65536,0,18624,0,36856,257,9614,70,0,115,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000256_c002304.tif,65536,0,1356,0,4206,59084,801,89,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004096_c003328.tif,65536,0,10344,0,20739,31757,2363,235,0,95,3,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006656_c002816.tif,65536,0,1314,0,28693,32422,864,2243,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000000_c003072.tif,65536,0,2646,0,17037,43940,1174,8,0,731,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006912_c001792.tif,65536,0,2202,0,3397,58104,1792,41,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009728_c003072.tif,65536,0,846,0,3906,59252,1524,8,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001024_c002560.tif,65536,0,0,0,869,64173,494,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009984_c003328.tif,65536,0,1734,0,46414,16630,755,3,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003072_c001792.tif,65536,0,1161,0,7895,52496,3349,619,0,16,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000512_c003584.tif,65536,0,3934,0,13275,47342,690,0,0,295,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004352_c003584.tif,65536,0,12102,0,24396,22356,6134,478,0,70,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c001536.tif,65536,0,27454,0,14115,20490,455,91,0,2931,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009472_c001792.tif,65536,0,2033,0,26040,36638,825,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003072_c001536.tif,65536,0,2977,0,10930,48292,3337,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008192_c003584.tif,65536,0,1248,0,9211,54656,421,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007680_c001792.tif,65536,0,182,0,3000,61856,498,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r004352_c002816.tif,65536,0,804,0,3471,60340,921,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000256_c002816.tif,65536,0,0,0,215,65321,0,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009728_c002816.tif,65536,0,1316,0,1638,60648,1732,202,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003584_c002816.tif,65536,0,3242,0,5324,56139,831,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003840_c002304.tif,65536,0,2797,0,1182,60871,686,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r007936_c001792.tif,65536,0,1784,0,22477,39563,1575,137,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008704_c001536.tif,65536,0,30370,0,12363,19949,44,0,0,2810,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r002304_c001792.tif,65536,0,2005,0,5913,56434,1184,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009216_c000512.tif,65536,0,3318,0,19097,42558,517,0,0,46,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009472_c001024.tif,65536,0,17373,0,24127,23786,250,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r003072_c001280.tif,65536,0,1292,0,7078,52551,4612,3,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008448_c001536.tif,65536,0,22991,0,18921,18275,885,1417,0,3047,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006912_c001024.tif,65536,0,596,0,2365,61680,880,15,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006144_c002048.tif,65536,0,6,0,2979,62551,0,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r009728_c003328.tif,65536,0,461,0,13483,51260,332,0,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r001024_c001792.tif,65536,0,539,0,4601,59007,1376,13,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r000512_c002304.tif,65536,0,23,0,410,64746,337,20,0,0,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r006400_c003072.tif,65536,0,11286,0,31286,17700,142,1337,0,3785,0,0,0
pair_000001707_20250305173150_20250305173156_64AC43E2_r008448_c003328.tif,65536,0,1226,0,1536,62397,377,0,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r001024_c001536.tif,65536,0,47112,0,1752,15249,1150,18,0,0,255,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000256_c003584.tif,65536,0,58633,0,598,5682,106,517,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c001792.tif,65536,0,14902,9,4961,44648,717,275,0,24,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c003328.tif,65536,0,64486,47,235,486,282,0,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c000512.tif,65536,0,610,0,7229,25030,8,541,0,32118,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000000_c003328.tif,65536,0,60219,54,1604,2661,998,0,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000256_c002048.tif,65536,0,23301,0,5802,35380,781,216,0,12,44,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c003584.tif,65536,0,47438,28,6349,11233,240,248,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c001536.tif,65536,0,17090,0,4641,42449,618,705,0,33,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c003072.tif,65536,0,18150,2,2187,44970,227,0,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000000_c002304.tif,65536,0,16038,117,14774,31172,828,1645,0,962,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c001024.tif,65536,0,14331,0,6909,33765,1498,1870,0,7163,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r001024_c001280.tif,65536,0,31858,0,2820,26268,4449,141,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000256_c003072.tif,65536,0,44086,857,5322,7412,2436,5419,0,4,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c002560.tif,65536,0,28086,6,3031,30802,3221,263,0,127,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c002304.tif,65536,0,24274,24,9774,30026,1421,7,0,10,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000256_c001536.tif,65536,0,21696,0,2588,38930,2281,41,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000000_c001280.tif,65536,0,23510,0,3052,37739,992,243,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000000_c001536.tif,65536,0,24114,0,4197,35016,1835,254,0,3,117,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000256_c001792.tif,65536,0,14180,0,8706,40331,1576,714,0,0,29,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c000768.tif,65536,0,0,0,661,30,0,812,0,64033,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c000768.tif,65536,0,0,0,219,150,0,22,0,65145,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c003072.tif,65536,0,46403,545,4892,5375,5374,2947,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000256_c000768.tif,65536,0,0,0,4032,1301,0,1706,0,58497,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c003328.tif,65536,0,53120,97,1368,10223,728,0,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000000_c003584.tif,65536,0,63433,49,220,1636,198,0,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c000512.tif,65536,0,921,0,13025,25307,52,2698,0,23533,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r001024_c003328.tif,65536,0,44471,164,1368,18858,675,0,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c001536.tif,65536,0,38288,332,789,25973,150,0,0,0,4,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r001024_c003072.tif,65536,0,27229,6,6987,31106,204,4,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r001024_c002048.tif,65536,0,29198,0,3054,28098,5127,55,0,4,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000768_c001280.tif,65536,0,16923,0,2024,44312,1979,293,0,5,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000256_c003328.tif,65536,0,57719,66,5831,916,958,46,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000000_c002048.tif,65536,0,25698,4,5346,31600,1773,1047,0,68,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c003840.tif,65536,0,45809,8,2506,16855,286,72,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000000_c001024.tif,65536,0,22169,10,6354,33434,1229,2301,0,39,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r000512_c002560.tif,65536,0,28532,0,2538,32150,2288,28,0,0,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r001024_c002816.tif,65536,0,18114,3,3894,42860,623,28,0,14,0,0,0
pair_000001710_20250306043854_20250306043856_687AD31F_r001024_c001024.tif,65536,0,17392,0,2752,41686,3150,419,0,137,0,0,0
